edge_number,actual_edge_time_s,ideal_edge_time_s,tie_s,tie_ns
353,8.108521868365411e-05,8.108643665369499e-05,-1.217970040873226e-09,-1.2179700408732261
354,8.111378696458063e-05,8.111500685785806e-05,-1.2198932774269637e-09,-1.2198932774269637
355,8.11423564178444e-05,8.114357706202111e-05,-1.2206441767019062e-09,-1.2206441767019063
356,8.11709267259321e-05,8.117214726618418e-05,-1.2205402520747558e-09,-1.2205402520747557
357,8.11994976816275e-05,8.120071747034725e-05,-1.2197887197477172e-09,-1.2197887197477173
358,8.122806914444923e-05,8.122928767451032e-05,-1.2185300610837695e-09,-1.2185300610837695
359,8.125664098876423e-05,8.125785787867337e-05,-1.2168899091345093e-09,-1.2168899091345093
360,8.128521312621406e-05,8.128642808283644e-05,-1.2149566223789985e-09,-1.2149566223789985
361,8.131378551050701e-05,8.131499828699951e-05,-1.2127764924959523e-09,-1.2127764924959523
362,8.134235807931717e-05,8.134356849116258e-05,-1.2104118454029096e-09,-1.2104118454029096
363,8.137093079662195e-05,8.137213869532563e-05,-1.2078987036763936e-09,-1.2078987036763935
364,8.139950360497501e-05,8.14007088994887e-05,-1.2052945136871984e-09,-1.2052945136871984
365,8.14280764970685e-05,8.142927910365177e-05,-1.2026065832561222e-09,-1.2026065832561221
366,8.145664945595065e-05,8.145784930781482e-05,-1.1998518641687346e-09,-1.1998518641687346
367,8.148522242907125e-05,8.148641951197789e-05,-1.1970829066336867e-09,-1.1970829066336865
368,8.151379542274882e-05,8.151498971614096e-05,-1.1942933921375574e-09,-1.1942933921375574
369,8.154236842263223e-05,8.154355992030403e-05,-1.1914976717901655e-09,-1.1914976717901655
370,8.157094141443636e-05,8.15721301244671e-05,-1.1887100307276276e-09,-1.1887100307276277
371,8.159951437742744e-05,8.160070032863015e-05,-1.1859512027037418e-09,-1.1859512027037418
372,8.162808731658141e-05,8.162927053279322e-05,-1.1832162117997424e-09,-1.1832162117997425
373,8.16566602347259e-05,8.165784073695628e-05,-1.180502230375706e-09,-1.180502230375706
374,8.168523309045223e-05,8.168641094111934e-05,-1.1778506671077085e-09,-1.1778506671077085
375,8.171380590955656e-05,8.171498114528241e-05,-1.1752357258445103e-09,-1.1752357258445103
376,8.17423786846798e-05,8.174355134944548e-05,-1.1726647656761198e-09,-1.1726647656761198
377,8.177095140766615e-05,8.177212155360854e-05,-1.170145942391407e-09,-1.170145942391407
378,8.179952405872278e-05,8.18006917577716e-05,-1.1676990488193142e-09,-1.1676990488193142
379,8.182809666450975e-05,8.182926196193467e-05,-1.1652974249163111e-09,-1.165297424916311
380,8.185666922309389e-05,8.185783216609773e-05,-1.1629430038419765e-09,-1.1629430038419766
381,8.188524170872878e-05,8.18864023702608e-05,-1.1606615320233274e-09,-1.1606615320233273
382,8.191381413161739e-05,8.191497257442386e-05,-1.1584428064673996e-09,-1.1584428064673995
383,8.194238649907646e-05,8.194354277858693e-05,-1.156279510462937e-09,-1.1562795104629369
384,8.19709588125034e-05,8.197211298275e-05,-1.154170246595312e-09,-1.154170246595312
385,8.199953106254963e-05,8.200068318691305e-05,-1.1521243634113095e-09,-1.1521243634113094
386,8.202809349869675e-05,8.202925339107612e-05,-1.1598923793645543e-09,-1.1598923793645544
387,8.205665848820965e-05,8.205782359523919e-05,-1.1651070295280537e-09,-1.1651070295280537
388,8.208522618463118e-05,8.208639379940225e-05,-1.1676147710739414e-09,-1.1676147710739415
389,8.211379557175701e-05,8.211496400356531e-05,-1.1684318082941564e-09,-1.1684318082941563
390,8.214236611201303e-05,8.214353420772838e-05,-1.1680957153378478e-09,-1.1680957153378477
391,8.217093750239702e-05,8.217210441189144e-05,-1.1669094944165533e-09,-1.1669094944165532
392,8.21995095450046e-05,8.220067461605451e-05,-1.1650710499130415e-09,-1.1650710499130414
393,8.222808206149848e-05,8.222924482021757e-05,-1.1627587190849258e-09,-1.1627587190849258
394,8.225665496328221e-05,8.225781502438064e-05,-1.16006109842075e-09,-1.16006109842075
395,8.22852281682825e-05,8.22863852285437e-05,-1.1570602611982673e-09,-1.1570602611982674
396,8.231380160717777e-05,8.231495543270676e-05,-1.1538255289869042e-09,-1.1538255289869042
397,8.234237521526063e-05,8.234352563686983e-05,-1.150421609194929e-09,-1.150421609194929
398,8.237094897235576e-05,8.23720958410329e-05,-1.146868677130706e-09,-1.146868677130706
399,8.239952281806612e-05,8.240066604519596e-05,-1.1432271298347939e-09,-1.1432271298347938
400,8.242809673666511e-05,8.242923624935902e-05,-1.13951269390365e-09,-1.1395126939036502
401,8.245667071846675e-05,8.245780645352209e-05,-1.1357350553284331e-09,-1.135735055328433
402,8.248524470622603e-05,8.248637665768515e-05,-1.1319514591164885e-09,-1.1319514591164885
403,8.2513818724143e-05,8.251494686184822e-05,-1.128137705224805e-09,-1.128137705224805
404,8.254239273170548e-05,8.254351706601128e-05,-1.1243343057891293e-09,-1.1243343057891293
405,8.257096672414005e-05,8.257208727017434e-05,-1.120546034294129e-09,-1.120546034294129
406,8.259954070607207e-05,8.260065747433741e-05,-1.1167682653436008e-09,-1.1167682653436009
407,8.262811463544611e-05,8.262922767850047e-05,-1.1130430543537688e-09,-1.1130430543537688
408,8.265668854337622e-05,8.265779788266354e-05,-1.1093392873108155e-09,-1.1093392873108154
409,8.268526239993698e-05,8.26863680868266e-05,-1.1056868896177168e-09,-1.1056868896177168
410,8.271383620555365e-05,8.271493829098967e-05,-1.1020854360232755e-09,-1.1020854360232755
411,8.274240997524463e-05,8.274350849515273e-05,-1.0985199080912357e-09,-1.0985199080912358
412,8.277098366391167e-05,8.27720786993158e-05,-1.0950354041189814e-09,-1.0950354041189814
413,8.27995573063042e-05,8.280064890347886e-05,-1.0915971746543903e-09,-1.0915971746543902
414,8.282813089998006e-05,8.282921910764193e-05,-1.0882076618628558e-09,-1.0882076618628558
415,8.285670441500589e-05,8.285778931180499e-05,-1.084896799089135e-09,-1.084896799089135
416,8.288527787722155e-05,8.288635951596805e-05,-1.0816387465021934e-09,-1.0816387465021933
417,8.29138512831322e-05,8.291492972013112e-05,-1.0784369989193137e-09,-1.0784369989193137
418,8.294242460126907e-05,8.294349992429418e-05,-1.0753230251052644e-09,-1.0753230251052643
419,8.297099788870922e-05,8.297207012845725e-05,-1.0722397480227217e-09,-1.0722397480227217
420,8.299957110137768e-05,8.300064033262031e-05,-1.0692312426312962e-09,-1.0692312426312962
421,8.302813431087963e-05,8.302921053678338e-05,-1.0762259037478828e-09,-1.0762259037478827
422,8.305669984014924e-05,8.305778074094645e-05,-1.0809007972090495e-09,-1.0809007972090494
423,8.3085268015609e-05,8.30863509451095e-05,-1.0829295005048976e-09,-1.0829295005048976
424,8.31138378696616e-05,8.311492114927257e-05,-1.0832796109755689e-09,-1.083279610975569
425,8.314240889570569e-05,8.314349135343564e-05,-1.082457729946623e-09,-1.0824577299466231
426,8.317098077573498e-05,8.31720615575987e-05,-1.0807818637137273e-09,-1.0807818637137274
427,8.319955329469618e-05,8.320063176176176e-05,-1.0784670655802802e-09,-1.0784670655802802
428,8.322812632963104e-05,8.322920196592483e-05,-1.0756362937898035e-09,-1.0756362937898034
429,8.325669977276609e-05,8.32577721700879e-05,-1.0723973218058449e-09,-1.072397321805845
430,8.328527350299868e-05,8.328634237425095e-05,-1.0688712522734605e-09,-1.0688712522734605
431,8.331384748768808e-05,8.331491257841402e-05,-1.0650907259393096e-09,-1.0650907259393096
432,8.334242167315034e-05,8.334348278257709e-05,-1.0611094267487023e-09,-1.0611094267487022
433,8.337099599638588e-05,8.337205298674016e-05,-1.0569903542746448e-09,-1.0569903542746448
434,8.339957044734457e-05,8.340062319090321e-05,-1.0527435586375952e-09,-1.0527435586375953
435,8.342814496290125e-05,8.342919339506628e-05,-1.048432165028934e-09,-1.048432165028934
436,8.345671955734652e-05,8.345776359922935e-05,-1.0440418828237712e-09,-1.0440418828237712
437,8.348529417277612e-05,8.34863338033924e-05,-1.0396306162785832e-09,-1.039630616278583
438,8.351386882659374e-05,8.351490400755547e-05,-1.0351809617258872e-09,-1.0351809617258871
439,8.354244347744046e-05,8.354347421171854e-05,-1.0307342780768792e-09,-1.0307342780768791
440,8.357101812957923e-05,8.357204441588161e-05,-1.0262863023705897e-09,-1.0262863023705897
441,8.359959276757976e-05,8.360061462004466e-05,-1.0218524649045749e-09,-1.0218524649045748
442,8.36281673782257e-05,8.362918482420773e-05,-1.0174459820220022e-09,-1.017445982022002
443,8.365674197212393e-05,8.36577550283708e-05,-1.013056246864598e-09,-1.013056246864598
444,8.368531651371362e-05,8.368632523253387e-05,-1.0087188202471803e-09,-1.0087188202471804
445,8.371389103140174e-05,8.371489543669692e-05,-1.0044052951783632e-09,-1.004405295178363
446,8.374246548741116e-05,8.374346564085999e-05,-1.0001534488261506e-09,-1.0001534488261505
447,8.377103991345462e-05,8.377203584502306e-05,-9.959315684396279e-10,-0.9959315684396278
448,8.379961426612896e-05,8.380060604918611e-05,-9.917830571525294e-10,-0.9917830571525295
449,8.382818858178786e-05,8.382917625334918e-05,-9.876715613136462e-10,-0.9876715613136462
450,8.385676283686994e-05,8.385774645751225e-05,-9.836206423031472e-10,-0.9836206423031473
451,8.388533703348645e-05,8.388631666167532e-05,-9.796281888676944e-10,-0.9796281888676944
452,8.39139111855084e-05,8.391488686583837e-05,-9.756803299686386e-10,-0.9756803299686386
453,8.394248526631612e-05,8.394345707000144e-05,-9.718036853171893e-10,-0.9718036853171893
454,8.397105930261634e-05,8.397202727416451e-05,-9.679715481678076e-10,-0.9679715481678075
455,8.399963326617139e-05,8.400059747832758e-05,-9.64212156186605e-10,-0.9642121561866049
456,8.402819698166931e-05,8.402916768249063e-05,-9.707008213148099e-10,-0.9707008213148098
457,8.405676276743412e-05,8.40577378866537e-05,-9.751192195792582e-10,-0.9751192195792582
458,8.408533115618829e-05,8.408630809081677e-05,-9.76934628472892e-10,-0.976934628472892
459,8.411390119250872e-05,8.411487829497982e-05,-9.77102471100709e-10,-0.9771024711007091
460,8.414247239679191e-05,8.414344849914289e-05,-9.761023509751042e-10,-0.9761023509751042
461,8.417104447564488e-05,8.417201870330596e-05,-9.742276610779702e-10,-0.9742276610779702
462,8.419961722399063e-05,8.420058890746903e-05,-9.716834783993105e-10,-0.9716834783993105
463,8.422819051224279e-05,8.422915911163208e-05,-9.685993892899981e-10,-0.9685993892899981
464,8.425676419614351e-05,8.425772931579515e-05,-9.651196516331244e-10,-0.9651196516331244
465,8.428533822275675e-05,8.428629951995822e-05,-9.612972014642355e-10,-0.9612972014642356
466,8.431391251435369e-05,8.431486972412129e-05,-9.572097675952169e-10,-0.9572097675952168
467,8.434248701358735e-05,8.434343992828434e-05,-9.529146969890756e-10,-0.9529146969890756
468,8.437106169357929e-05,8.437201013244741e-05,-9.484388681154224e-10,-0.9484388681154224
469,8.439963649190618e-05,8.440058033661048e-05,-9.43844704293809e-10,-0.943844704293809
470,8.442821140697293e-05,8.442915054077353e-05,-9.391338006024712e-10,-0.9391338006024712
471,8.445678638571823e-05,8.44577207449366e-05,-9.343592183700693e-10,-0.9343592183700693
472,8.448536143263363e-05,8.448629094909967e-05,-9.295164660316055e-10,-0.9295164660316054
473,8.451393650628807e-05,8.451486115326274e-05,-9.24646974665483e-10,-0.924646974665483
474,8.454251161678652e-05,8.45434313574258e-05,-9.197406392770612e-10,-0.9197406392770612
475,8.457108672429314e-05,8.457200156158886e-05,-9.148372957174294e-10,-0.9148372957174294
476,8.459966184423795e-05,8.460057176575193e-05,-9.099215139736344e-10,-0.9099215139736344
477,8.46282369432964e-05,8.4629141969915e-05,-9.050266185986458e-10,-0.9050266185986457
478,8.465681203637228e-05,8.465771217407805e-05,-9.001377057699298e-10,-0.9001377057699298
479,8.468538709536735e-05,8.468628237824112e-05,-8.952828737658562e-10,-0.8952828737658561
480,8.471396213682122e-05,8.471485258240419e-05,-8.90445582960311e-10,-0.890445582960311
481,8.474253713142927e-05,8.474342278656726e-05,-8.856551379827638e-10,-0.8856551379827639
482,8.477111209986703e-05,8.477199299073031e-05,-8.808908632739682e-10,-0.8808908632739681
483,8.479968701680656e-05,8.480056319489338e-05,-8.761780868131129e-10,-0.8761780868131129
484,8.48282619020902e-05,8.482913339905645e-05,-8.714969662367686e-10,-0.8714969662367685
485,8.48568367304115e-05,8.485770360321951e-05,-8.668728080162633e-10,-0.8668728080162633
486,8.488541152488566e-05,8.488627380738257e-05,-8.622824969070698e-10,-0.8622824969070697
487,8.491398625554481e-05,8.491484401154564e-05,-8.577560008264414e-10,-0.8577560008264414
488,8.494256095107556e-05,8.49434142157087e-05,-8.532646331401471e-10,-0.8532646331401471
489,8.497113558283593e-05,8.497198441987176e-05,-8.488370358268411e-10,-0.8488370358268411
490,8.499971018028954e-05,8.500055462403483e-05,-8.444437452859103e-10,-0.8444437452859103
491,8.502827425252083e-05,8.50291248281979e-05,-8.505756770673682e-10,-0.8505756770673683
492,8.505684012178286e-05,8.505769503236097e-05,-8.549105781035877e-10,-0.8549105781035877
493,8.508540848871615e-05,8.508626523652402e-05,-8.567478078669855e-10,-0.8567478078669855
494,8.511397850863542e-05,8.511483544068709e-05,-8.569320516682991e-10,-0.8569320516682991
495,8.514254971219687e-05,8.514340564485016e-05,-8.559326532825279e-10,-0.8559326532825279
496,8.517112178960207e-05,8.517197584901322e-05,-8.540594111476599e-10,-0.8540594111476598
497,8.519969455968264e-05,8.520054605317628e-05,-8.514934936306787e-10,-0.8514934936306787
498,8.52282678826561e-05,8.522911625733935e-05,-8.483746832449481e-10,-0.848374683244948
499,8.525684165133292e-05,8.525768646150242e-05,-8.44810169489173e-10,-0.844810169489173
500,8.528541576576715e-05,8.528625666566547e-05,-8.408998983208966e-10,-0.8408998983208966
501,8.531399018622272e-05,8.531482686982854e-05,-8.366836058175031e-10,-0.8366836058175031
502,8.534256482207011e-05,8.53433970739916e-05,-8.322519214956877e-10,-0.8322519214956877
503,8.537113966703099e-05,8.537196727815467e-05,-8.276111236856281e-10,-0.8276111236856282
504,8.539971464781774e-05,8.540053748231773e-05,-8.228344999818505e-10,-0.8228344999818505
505,8.542828977477616e-05,8.54291076864808e-05,-8.179117046290694e-10,-0.8179117046290695
506,8.54568649740882e-05,8.545767789064387e-05,-8.129165556677237e-10,-0.8129165556677237
507,8.548544027801477e-05,8.548624809480693e-05,-8.078167921607277e-10,-0.8078167921607277
508,8.551401561412476e-05,8.551481829896999e-05,-8.026848452235486e-10,-0.8026848452235485
509,8.554259100915544e-05,8.554338850313306e-05,-7.974939776174614e-10,-0.7974939776174614
510,8.557116641738337e-05,8.557195870729612e-05,-7.92289912750165e-10,-0.792289912750165
511,8.559974185403661e-05,8.560052891145918e-05,-7.87057422568466e-10,-0.787057422568466
512,8.562831728681547e-05,8.562909911562225e-05,-7.818288067696778e-10,-0.7818288067696778
513,8.565689272668269e-05,8.565766931978532e-05,-7.765931026197162e-10,-0.7765931026197163
514,8.568546815377706e-05,8.568623952394838e-05,-7.713701713200234e-10,-0.7713701713200234
515,8.571404356473786e-05,8.571480972811145e-05,-7.66163373585626e-10,-0.766163373585626
516,8.574261895971347e-05,8.57433799322745e-05,-7.609725610299041e-10,-0.7609725610299041
517,8.57711943219325e-05,8.577195013643757e-05,-7.558145050678437e-10,-0.7558145050678438
518,8.5799769670051e-05,8.580052034060064e-05,-7.506705496429275e-10,-0.7506705496429275
519,8.582834496199454e-05,8.58290905447637e-05,-7.4558276915847e-10,-0.74558276915847
520,8.585692024220599e-05,8.585766074892677e-05,-7.40506720771511e-10,-0.7405067207715109
521,8.588549546360796e-05,8.588623095308983e-05,-7.354894818685273e-10,-0.7354894818685273
522,8.591407066978298e-05,8.591480115725289e-05,-7.304874699074297e-10,-0.7304874699074297
523,8.594264580981778e-05,8.594337136141596e-05,-7.255515981684291e-10,-0.7255515981684291
524,8.597122093066373e-05,8.597194156557902e-05,-7.206349152899985e-10,-0.7206349152899985
525,8.599979599198344e-05,8.600051176974209e-05,-7.157777586480468e-10,-0.7157777586480468
526,8.602836028156036e-05,8.602908197390516e-05,-7.216923447974529e-10,-0.7216923447974528
527,8.605692595867095e-05,8.605765217806822e-05,-7.26219397263531e-10,-0.726219397263531
528,8.608549406757248e-05,8.608622238223128e-05,-7.283146587956236e-10,-0.7283146587956236
529,8.611406379337366e-05,8.611479258639435e-05,-7.28793020693243e-10,-0.728793020693243
530,8.614263468742988e-05,8.614336279055741e-05,-7.281031275229823e-10,-0.7281031275229823
531,8.617120649216821e-05,8.617193299472048e-05,-7.265025522598344e-10,-0.7265025522598344
532,8.619977901642703e-05,8.620050319888354e-05,-7.241824565112846e-10,-0.7241824565112845
533,8.622835210505963e-05,8.622907340304661e-05,-7.212979869790253e-10,-0.7212979869790253
534,8.625692566156333e-05,8.625764360720967e-05,-7.179456463300251e-10,-0.7179456463300251
535,8.628549961456522e-05,8.628621381137273e-05,-7.141968075119835e-10,-0.7141968075119836
536,8.631407386706873e-05,8.63147840155358e-05,-7.101484670730639e-10,-0.7101484670730639
537,8.634264839635608e-05,8.634335421969887e-05,-7.058233427892772e-10,-0.7058233427892772
538,8.637122314015004e-05,8.637192442386193e-05,-7.012837118839322e-10,-0.7012837118839322
539,8.639979806663318e-05,8.6400494628025e-05,-6.965613918147688e-10,-0.6965613918147688
540,8.642837314353775e-05,8.642906483218806e-05,-6.916886503086888e-10,-0.6916886503086888
541,8.645694834388395e-05,8.645763503635112e-05,-6.866924671675484e-10,-0.6866924671675484
542,8.648552364161752e-05,8.648620524051418e-05,-6.815988966640191e-10,-0.6815988966640191
543,8.651409902946574e-05,8.651477544467725e-05,-6.764152115043013e-10,-0.6764152115043014
544,8.654267446938042e-05,8.654334564884032e-05,-6.711794598933897e-10,-0.6711794598933897
545,8.657124996568794e-05,8.657191585300338e-05,-6.65887315430935e-10,-0.665887315430935
546,8.659982549083282e-05,8.660048605716644e-05,-6.605663336165946e-10,-0.6605663336165947
547,8.662840106008334e-05,8.662905626132951e-05,-6.552012461732745e-10,-0.6552012461732745
548,8.665697662185849e-05,8.665762646549258e-05,-6.498436340870931e-10,-0.6498436340870931
549,8.668555220815893e-05,8.668619666965563e-05,-6.444614966972489e-10,-0.6444614966972488
550,8.671412777872823e-05,8.67147668738187e-05,-6.390950904710637e-10,-0.6390950904710637
551,8.674270336548196e-05,8.674333707798177e-05,-6.337124998033962e-10,-0.6337124998033962
552,8.677127893845034e-05,8.677190728214483e-05,-6.283436944817487e-10,-0.6283436944817488
553,8.679985448663907e-05,8.68004774863079e-05,-6.229996688175939e-10,-0.6229996688175939
554,8.682843003735771e-05,8.682904769047096e-05,-6.176531132489847e-10,-0.6176531132489848
555,8.685700553554901e-05,8.685761789463403e-05,-6.123590850123605e-10,-0.6123590850123605
556,8.68855810322257e-05,8.68861880987971e-05,-6.070665713926186e-10,-0.6070665713926187
557,8.691415648698486e-05,8.691475830296015e-05,-6.018159752921371e-10,-0.601815975292137
558,8.694273192490942e-05,8.694332850712322e-05,-5.965822138020757e-10,-0.5965822138020757
559,8.697130732233817e-05,8.697189871128629e-05,-5.913889481169658e-10,-0.5913889481169657
560,8.69998826967097e-05,8.700046891544934e-05,-5.862187396444621e-10,-0.5862187396444621
561,8.702844700512695e-05,8.702903911961241e-05,-5.92114485463639e-10,-0.592114485463639
562,8.705701240530976e-05,8.705760932377548e-05,-5.969184657159752e-10,-0.5969184657159752
563,8.708558010226853e-05,8.708617952793854e-05,-5.994256699990289e-10,-0.5994256699990289
564,8.711414936144564e-05,8.71147497321016e-05,-6.003706559640505e-10,-0.6003706559640505
565,8.714271980753478e-05,8.714331993626467e-05,-6.001287298831026e-10,-0.6001287298831026
566,8.717129115668601e-05,8.717189014042774e-05,-5.989837417260813e-10,-0.5989837417260814
567,8.719986324151767e-05,8.720046034459081e-05,-5.971030731315924e-10,-0.5971030731315924
568,8.722843593186085e-05,8.722903054875386e-05,-5.946168930058887e-10,-0.5946168930058887
569,8.725700912462549e-05,8.725760075291693e-05,-5.916282914386033e-10,-0.5916282914386033
570,8.728558271861536e-05,8.728617095708e-05,-5.882384646350147e-10,-0.5882384646350147
571,8.731415666182866e-05,8.731474116124305e-05,-5.844994143872097e-10,-0.5844994143872096
572,8.734273091112387e-05,8.734331136540612e-05,-5.804542822515962e-10,-0.5804542822515962
573,8.737130539103264e-05,8.737188156956919e-05,-5.761785365462925e-10,-0.5761785365462925
574,8.739988010072425e-05,8.740045177373224e-05,-5.716730079870032e-10,-0.5716730079870032
575,8.742845495794755e-05,8.742902197789531e-05,-5.670199477555051e-10,-0.5670199477555051
576,8.745702999382176e-05,8.745759218205838e-05,-5.621882366202578e-10,-0.5621882366202579
577,8.74856051264689e-05,8.748616238622145e-05,-5.572597525399928e-10,-0.5572597525399928
578,8.751418038927555e-05,8.751473259038452e-05,-5.522011089589289e-10,-0.5522011089589289
579,8.754275571824281e-05,8.754330279454757e-05,-5.470763047592147e-10,-0.5470763047592146
580,8.757133113539114e-05,8.757187299871064e-05,-5.418633194965714e-10,-0.5418633194965714
581,8.759990659373541e-05,8.760044320287371e-05,-5.366091382918712e-10,-0.5366091382918712
582,8.762848211200218e-05,8.762901340703676e-05,-5.312950345747979e-10,-0.5312950345747979
583,8.765705765790679e-05,8.765758361119983e-05,-5.259532930400174e-10,-0.5259532930400174
584,8.76856332350497e-05,8.76861538153629e-05,-5.205803132011927e-10,-0.5205803132011927
585,8.771420883539183e-05,8.771472401952595e-05,-5.151841341192772e-10,-0.5151841341192772
586,8.774278443610567e-05,8.774329422368902e-05,-5.097875833457519e-10,-0.5097875833457519
587,8.777136006515338e-05,8.777186442785209e-05,-5.043626987102773e-10,-0.5043626987102773
588,8.779993566878482e-05,8.780043463201516e-05,-4.989632303351533e-10,-0.49896323033515333
589,8.782851128594822e-05,8.782900483617823e-05,-4.935502300056095e-10,-0.49355023000560955
590,8.785708688200212e-05,8.785757504034128e-05,-4.881583391601267e-10,-0.48815833916012663
591,8.788566247871397e-05,8.788614524450435e-05,-4.827657903801079e-10,-0.4827657903801079
592,8.79142380547528e-05,8.791471544866742e-05,-4.773939146114606e-10,-0.4773939146114606
593,8.794281361597554e-05,8.794328565283047e-05,-4.720368549262861e-10,-0.4720368549262861
594,8.797138916588259e-05,8.797185585699354e-05,-4.666911109507657e-10,-0.4666911109507657
595,8.79999646755842e-05,8.800042606115661e-05,-4.6138557240374996e-10,-0.46138557240374994
596,8.8028528902933e-05,8.802899626531968e-05,-4.67362386675659e-10,-0.46736238667565894
597,8.805709385696087e-05,8.805756646948274e-05,-4.726125218682444e-10,-0.47261252186824443
598,8.808566097367791e-05,8.80861366736458e-05,-4.756999678843232e-10,-0.4756999678843232
599,8.811422961388626e-05,8.811470687780887e-05,-4.772639226063447e-10,-0.4772639226063447
600,8.814279941428492e-05,8.814327708197194e-05,-4.776676870170309e-10,-0.4776676870170309
601,8.817137014702434e-05,8.817184728613499e-05,-4.771391106481585e-10,-0.4771391106481585
602,8.819994162185757e-05,8.820041749029806e-05,-4.758684404878126e-10,-0.4758684404878126
603,8.822851371997343e-05,8.822898769446113e-05,-4.739744876926528e-10,-0.47397448769265277
604,8.825708634547113e-05,8.825755789862418e-05,-4.715531530483641e-10,-0.4715531530483641
605,8.828565942540369e-05,8.828612810278725e-05,-4.686773835609126e-10,-0.46867738356091265
606,8.831423286242863e-05,8.831469830695032e-05,-4.6544452167961223e-10,-0.4654445216796122
607,8.834280662474595e-05,8.834326851111339e-05,-4.618863674336526e-10,-0.46188636743365263
608,8.837138067639127e-05,8.837183871527645e-05,-4.580388851779004e-10,-0.45803888517790037
609,8.839995494610515e-05,8.840040891943951e-05,-4.539733343576402e-10,-0.4539733343576402
