period_number,period_s,period_error_s,period_error_ps
812,2.8569500326299044e-08,-7.038367654942122e-13,-0.7038367654942121
813,2.857013297763325e-08,-7.118543128761431e-14,-0.07118543128761431
814,2.857068031033379e-08,4.761472692505594e-13,0.4761472692505594
815,2.857116167923903e-08,9.575161744903412e-13,0.9575161744903412
816,2.8571587567662407e-08,1.3834045978678194e-12,1.3834045978678193
817,2.8571945691837253e-08,1.741528772714222e-12,1.741528772714222
818,2.8572266223158465e-08,2.06206009392591e-12,2.06206009392591
819,2.8572558722215666e-08,2.354559151127551e-12,2.354559151127551
820,2.85728169400199e-08,2.612776955362644e-12,2.6127769553626443
821,2.8573042418347317e-08,2.8382552827780457e-12,2.8382552827780456
822,2.8573237708176547e-08,3.033545112007815e-12,3.033545112007815
823,2.857342423720499e-08,3.2200741404505056e-12,3.2200741404505058
824,2.8573580290137067e-08,3.376127072528785e-12,3.376127072528785
825,2.857371698203727e-08,3.5128189727321218e-12,3.5128189727321217
826,2.857385622964594e-08,3.652066581401496e-12,3.652066581401496
827,2.8573947904157347e-08,3.7437410928081e-12,3.7437410928081003
828,2.857405508346455e-08,3.8509204000126595e-12,3.8509204000126593
829,2.857414958668653e-08,3.945423621992333e-12,3.945423621992333
830,2.85742161560494e-08,4.0119929848616394e-12,4.01199298486164
831,2.8574301296020103e-08,4.097132955564565e-12,4.0971329555645655
832,2.857433602591593e-08,4.131862851390087e-12,4.131862851390087
833,2.857440845207117e-08,4.204289006632525e-12,4.204289006632525
834,2.8574439853073304e-08,4.235690008765229e-12,4.2356900087652285
835,2.8574485470676423e-08,4.281307611884649e-12,4.281307611884649
836,2.8574522265530154e-08,4.31810246561536e-12,4.31810246561536
837,2.857454285650808e-08,4.338693443539824e-12,4.338693443539825
838,2.8574580044357992e-08,4.375881293453007e-12,4.3758812934530065
839,2.8574563286332903e-08,4.359123268363876e-12,4.359123268363876
840,2.8560864738096407e-08,-9.339424968131744e-12,-9.339424968131743
841,2.856133024231849e-08,-8.873920746048546e-12,-8.873920746048546
842,2.8563611253879764e-08,-6.592909184774228e-12,-6.592909184774228
843,2.856526820083896e-08,-4.935962225578221e-12,-4.935962225578221
844,2.8566571815227706e-08,-3.6323478368323715e-12,-3.6323478368323716
845,2.8567638072458327e-08,-2.5660906062117992e-12,-2.5660906062117994
846,2.856851368059738e-08,-1.6904824671570524e-12,-1.6904824671570524
847,2.8569246620171757e-08,-9.575428927814687e-13,-0.9575428927814686
848,2.856989460071522e-08,-3.0956234931875e-13,-0.30956234931875
849,2.857044571481478e-08,2.4155175024145567e-13,0.24155175024145567
850,2.8570927825409174e-08,7.236623446349077e-13,0.7236623446349076
851,2.8571343490171983e-08,1.1393271074440808e-12,1.1393271074440807
852,2.8571711859244208e-08,1.507696179668842e-12,1.507696179668842
853,2.8572046216528363e-08,1.8420534638244997e-12,1.8420534638244996
854,2.8572337491331577e-08,2.1333282670380243e-12,2.1333282670380243
855,2.8572603885172157e-08,2.3997221076184665e-12,2.3997221076184667
856,2.857281417422016e-08,2.6100111556206337e-12,2.610011155620634
857,2.8573028156182734e-08,2.823993118195031e-12,2.823993118195031
858,2.857321932584042e-08,3.015162775881448e-12,3.015162775881448
859,2.8573359830500193e-08,3.155667435654656e-12,3.155667435654656
860,2.85735103776368e-08,3.3062145722606195e-12,3.3062145722606195
861,2.8573653580089733e-08,3.4494170251945688e-12,3.4494170251945686
862,2.8573742011454286e-08,3.5378483897476717e-12,3.537848389747672
863,2.8573853574285742e-08,3.64941122120328e-12,3.64941122120328
864,2.8573948516907757e-08,3.7443538432184075e-12,3.7443538432184074
865,2.857401766637364e-08,3.813503309102632e-12,3.8135033091026322
866,2.8574101403983044e-08,3.897240918505556e-12,3.8972409185055565
867,2.8574142006812303e-08,3.937843747764052e-12,3.9378437477640524
868,2.8574207304202736e-08,4.003141138197126e-12,4.003141138197126
869,2.857425530143989e-08,4.051138375349772e-12,4.051138375349772
870,2.8574288661961265e-08,4.08449889672639e-12,4.08449889672639
871,2.857433763770443e-08,4.133474639892231e-12,4.133474639892231
872,2.8574352607216064e-08,4.148444151525103e-12,4.148444151525103
873,2.8574394060181798e-08,4.189897117259572e-12,4.189897117259572
874,2.8574378958370395e-08,4.174795305856603e-12,4.174795305856603
875,2.8560675494388355e-08,-9.528668676184012e-12,-9.528668676184012
876,2.8561141314126823e-08,-9.062848937716094e-12,-9.062848937716094
877,2.8563430975168426e-08,-6.7731878961127565e-12,-6.7731878961127565
878,2.856507749723913e-08,-5.126665825408268e-12,-5.126665825408268
879,2.8566402585078607e-08,-3.801577985932187e-12,-3.8015779859321865
880,2.8567438842421562e-08,-2.7653206429768155e-12,-2.7653206429768153
881,2.856832151183384e-08,-1.882651230697942e-12,-1.8826512306979422
882,2.8569075725826533e-08,-1.1284372380059405e-12,-1.1284372380059404
883,2.856970527416057e-08,-4.988889039695233e-13,-0.4988889039695233
884,2.8570268488918604e-08,6.432585406504868e-14,0.06432585406504868
885,2.8570737331290756e-08,5.331682262171119e-13,0.5331682262171119
886,2.8571176072226157e-08,9.719091616179936e-13,0.9719091616179936
887,2.8571549022296506e-08,1.3448592319669949e-12,1.344859231966995
888,2.8571869824844443e-08,1.6656617799046574e-12,1.6656617799046574
889,2.857215231788111e-08,1.9481548165715925e-12,1.9481548165715925
890,2.8572416299317647e-08,2.212136253108146e-12,2.2121362531081457
891,2.857264906239946e-08,2.4448993349204775e-12,2.4448993349204775
892,2.857285733048106e-08,2.6531674165206045e-12,2.6531674165206045
893,2.8573022209794604e-08,2.818046730064871e-12,2.818046730064871
894,2.857319451803433e-08,2.990354969789954e-12,2.990354969789954
895,2.8573341215521386e-08,3.1370524568471277e-12,3.137052456847128
896,2.8573463345895234e-08,3.2591828306950992e-12,3.2591828306950994
897,2.8573578289499456e-08,3.374126434917479e-12,3.374126434917479
898,2.8573687368965836e-08,3.4832059012970092e-12,3.4832059012970094
899,2.8573763872412426e-08,3.559709347886877e-12,3.559709347886877
900,2.8573853401680756e-08,3.64923861621742e-12,3.64923861621742
901,2.8573911904972485e-08,3.707741907946722e-12,3.707741907946722
902,2.857397964939367e-08,3.775486329130568e-12,3.7754863291305685
903,2.857404431869223e-08,3.840155627692594e-12,3.840155627692594
904,2.8574070116740824e-08,3.8659536762858e-12,3.8659536762858004
905,2.8574127845004183e-08,3.923681939644628e-12,3.923681939644628
906,2.8574149079063074e-08,3.944915998535175e-12,3.9449159985351754
907,2.8574185549848775e-08,3.98138678423653e-12,3.98138678423653
908,2.8574217253655022e-08,4.013090590483482e-12,4.013090590483483
909,2.8574207832805505e-08,4.003669740966321e-12,4.0036697409663216
910,2.8560662147886716e-08,-9.542015177822254e-12,-9.542015177822254
911,2.8561143564822112e-08,-9.060598242426231e-12,-9.06059824242623
912,2.8563425427224594e-08,-6.778735839944528e-12,-6.778735839944527
913,2.8565069217363322e-08,-5.134945701216687e-12,-5.134945701216687
914,2.856637422828578e-08,-3.829934778757513e-12,-3.8299347787575133
915,2.856742974749677e-08,-2.7744155677684002e-12,-2.7744155677684
916,2.856828620825954e-08,-1.9179548049979806e-12,-1.9179548049979807
917,2.8569031589758577e-08,-1.1725733059617136e-12,-1.1725733059617136
918,2.856966767318897e-08,-5.364898755680043e-13,-0.5364898755680043
919,2.857021571109526e-08,1.1548030720735433e-14,0.011548030720735432
920,2.8570694723541287e-08,4.905604767487286e-13,0.49056047674872866
921,2.8571116513707558e-08,9.12350643019266e-13,0.9123506430192659
922,2.8571481792668066e-08,1.2776296035271719e-12,1.277629603527172
923,2.8571795090897114e-08,1.5909278325754488e-12,1.5909278325754488
924,2.8572085022522914e-08,1.8808594583750626e-12,1.8808594583750626
925,2.857234122559491e-08,2.1370625303706075e-12,2.1370625303706077
926,2.857257726605726e-08,2.373102992720037e-12,2.373102992720037
927,2.8572768595201085e-08,2.5644321365460267e-12,2.5644321365460265
928,2.8572943820662938e-08,2.739657598399035e-12,2.739657598399035
929,2.8573106021387252e-08,2.9018583227135405e-12,2.9018583227135406
930,2.8573252322693283e-08,3.0481596287443607e-12,3.0481596287443606
931,2.85733656947058e-08,3.1615316412601412e-12,3.161531641260141
932,2.8573483205145112e-08,3.2790420805733533e-12,3.2790420805733533
933,2.857358345814871e-08,3.3792950841717333e-12,3.3792950841717335
934,2.857366463437114e-08,3.460471306599742e-12,3.460471306599742
935,2.8573750935576578e-08,3.5467725120395085e-12,3.5467725120395084
936,2.8573806724608826e-08,3.6025615442875743e-12,3.6025615442875742
937,2.8573867237930068e-08,3.663074865529501e-12,3.6630748655295013
938,2.8573933529073108e-08,3.729366008568821e-12,3.729366008568821
939,2.8573959903524233e-08,3.755740459694502e-12,3.755740459694502
940,2.8574011684708283e-08,3.807521643744285e-12,3.807521643744285
941,2.8574039089273445e-08,3.834926208906572e-12,3.834926208906572
942,2.8574065816876324e-08,3.861653811784886e-12,3.861653811784886
943,2.8574102488767975e-08,3.89832570343671e-12,3.8983257034367096
944,2.8574115150189366e-08,3.9109871248272126e-12,3.9109871248272126
945,2.856055098436692e-08,-9.653178697617736e-12,-9.653178697617737
946,2.8561053567029366e-08,-9.150596035173087e-12,-9.150596035173086
947,2.8563347878051456e-08,-6.856285013082285e-12,-6.856285013082285
948,2.8564966047205358e-08,-5.2381158591803565e-12,-5.238115859180357
949,2.8566290569240378e-08,-3.913593824160514e-12,-3.9135938241605137
950,2.8567322266252813e-08,-2.8818968117254696e-12,-2.8818968117254697
951,2.8568190711162982e-08,-2.0134519015566444e-12,-2.0134519015566443
952,2.8568936765653412e-08,-1.2673974111268614e-12,-1.2673974111268613
953,2.856956523866218e-08,-6.389244023576424e-13,-0.6389244023576425
954,2.8570111503504894e-08,-9.265955964420405e-14,-0.09265955964420405
955,2.8570581472010738e-08,3.7730894619936553e-13,0.37730894619936556
956,2.857100409315021e-08,7.999300856724772e-13,0.7999300856724771
957,2.857137259888612e-08,1.1684358215810802e-12,1.1684358215810802
958,2.8571700630514673e-08,1.4964674501341157e-12,1.4964674501341158
959,2.8571967331821437e-08,1.7631687568981476e-12,1.7631687568981476
960,2.857222548831404e-08,2.021325249500387e-12,2.021325249500387
961,2.8572450482653605e-08,2.246319589065991e-12,2.246319589065991
962,2.8572664315470618e-08,2.4601524060790355e-12,2.4601524060790356
963,2.8572822067374605e-08,2.617904310066654e-12,2.617904310066654
964,2.857297135876115e-08,2.7671956966113905e-12,2.7671956966113904
965,2.857314021651391e-08,2.9360534493700113e-12,2.9360534493700112
966,2.8573253509488086e-08,3.0493464235474176e-12,3.0493464235474175
967,2.8573353769782944e-08,3.1496067184054077e-12,3.1496067184054075
968,2.857345985053585e-08,3.255687471311223e-12,3.2556874713112234
969,2.8573545487748774e-08,3.341324684235505e-12,3.341324684235505
970,2.8573616270050235e-08,3.412106985696547e-12,3.412106985696547
971,2.8573693181807363e-08,3.489018742824573e-12,3.489018742824573
972,2.857373835220419e-08,3.5341891396528973e-12,3.5341891396528973
973,2.8573791420851216e-08,3.5872577866774526e-12,3.5872577866774527
974,2.85738512171218e-08,3.647054057260079e-12,3.647054057260079
975,2.8573870447141394e-08,3.666284076855004e-12,3.6662840768550042
976,2.8573913609365406e-08,3.709446300866924e-12,3.7094463008669236
977,2.857393959179613e-08,3.735428731592088e-12,3.7354287315920884
978,2.8573958914542117e-08,3.754751477577815e-12,3.7547514775778152
979,2.8573996370569437e-08,3.792207504898362e-12,3.7922075048983617
980,2.8560520064601475e-08,-9.684098463063655e-12,-9.684098463063656
981,2.856102270631228e-08,-9.181456752258187e-12,-9.181456752258187
982,2.8563285400996135e-08,-6.918762068404072e-12,-6.918762068404072
983,2.8564959902597966e-08,-5.244260466572701e-12,-5.244260466572701
984,2.856621661610835e-08,-3.9875469561901526e-12,-3.9875469561901524
985,2.856727531695127e-08,-2.9288461132682995e-12,-2.9288461132682997
986,2.8568151035651842e-08,-2.0531274126970135e-12,-2.0531274126970134
987,2.8568880711764126e-08,-1.3234513004131383e-12,-1.3234513004131383
988,2.8569508127228543e-08,-6.960358359954889e-13,-0.6960358359954889
989,2.8570045515098207e-08,-1.5864796633191133e-13,-0.15864796633191133
990,2.8570516652062284e-08,3.1248899774547304e-13,0.31248899774547306
991,2.8570927648169223e-08,7.234851046847606e-13,0.7234851046847606
992,2.857128992799613e-08,1.08576493159061e-12,1.08576493159061
993,2.8571612926297412e-08,1.4087632328730445e-12,1.4087632328730444
994,2.8571893732518786e-08,1.6895694542474995e-12,1.6895694542474995
995,2.8572152441249765e-08,1.948278185226294e-12,1.9482781852262943
996,2.85723747969394e-08,2.170633874859666e-12,2.170633874859666
997,2.8572559137004312e-08,2.3549739397736895e-12,2.3549739397736897
998,2.8572737980936706e-08,2.5338178721672596e-12,2.5338178721672597
999,2.8572904810377593e-08,2.7006473130541216e-12,2.7006473130541218
1000,2.8573031811448386e-08,2.8276483838468213e-12,2.8276483838468214
1001,2.8573152557472242e-08,2.948394407703382e-12,2.9483944077033817
1002,2.8573267072545556e-08,3.0629094810170867e-12,3.0629094810170865
1003,2.857336068279152e-08,3.1565197269824468e-12,3.156519726982447
1004,2.8573442416131235e-08,3.2382530666967873e-12,3.2382530666967875
1005,2.8573524223223803e-08,3.320060159263911e-12,3.320060159263911
1006,2.8573573455516308e-08,3.3692924517688166e-12,3.3692924517688168
1007,2.857363408236707e-08,3.42991930253073e-12,3.42991930253073
1008,2.8573715223542662e-08,3.5110604781235132e-12,3.5110604781235133
1009,2.8573724325962e-08,3.5201628974626153e-12,3.5201628974626153
1010,2.857377063154561e-08,3.566468481070586e-12,3.566468481070586
1011,2.857381226339115e-08,3.608100326610988e-12,3.608100326610988
1012,2.8573811020014546e-08,3.6068569500070546e-12,3.6068569500070544
1013,2.8573869916573508e-08,3.665753508969371e-12,3.665753508969371
1014,2.8573877153907612e-08,3.672990843073782e-12,3.6729908430737823
1015,2.8560681655055492e-08,-9.522508009046987e-12,-9.522508009046987
1016,2.856122591038369e-08,-8.978252680850142e-12,-8.978252680850142
1017,2.8563479435874902e-08,-6.7247271896364275e-12,-6.724727189636427
1018,2.8565115183496782e-08,-5.088979567756394e-12,-5.088979567756394
1019,2.856639971081799e-08,-3.804452246549027e-12,-3.8044522465490274
1020,2.856740847043571e-08,-2.7956926288276136e-12,-2.7956926288276134
1021,2.8568279780038413e-08,-1.92438302612612e-12,-1.92438302612612
1022,2.856899795536773e-08,-1.206207696807102e-12,-1.206207696807102
1023,2.8569616151684894e-08,-5.8801137964495e-13,-0.58801137964495
1024,2.8570147744615918e-08,-5.6418448620563025e-14,-0.05641844862056303
1025,2.8570605401098074e-08,4.012380335351142e-13,0.4012380335351142
1026,2.8571016562803342e-08,8.123997388037218e-13,0.8123997388037217
1027,2.857136647659974e-08,1.1623135352009619e-12,1.162313535200962
1028,2.8571686634101595e-08,1.4824710370561041e-12,1.482471037056104
1029,2.8571958159200007e-08,1.7539961354683772e-12,1.753996135468377
1030,2.8572190930101628e-08,1.986767037088878e-12,1.986767037088878
1031,2.8572411344445956e-08,2.2071813814172513e-12,2.2071813814172514
1032,2.857259335985944e-08,2.3891967949007217e-12,2.389196794900722
1033,2.8572789576152978e-08,2.585413088439407e-12,2.5854130884394073
1034,2.8572912839667174e-08,2.7086766026354247e-12,2.7086766026354248
1035,2.8573050044489873e-08,2.845881425334037e-12,2.845881425334037
1036,2.8573175759574916e-08,2.9715965103774246e-12,2.9715965103774247
1037,2.857327003281051e-08,3.0658697459712596e-12,3.0658697459712596
1038,2.8573361327674973e-08,3.157164610434641e-12,3.1571646104346414
1039,2.85734559198964e-08,3.2517568318601486e-12,3.2517568318601486
1040,2.8573503906467713e-08,3.2997434031739225e-12,3.2997434031739226
1041,2.8573572970566228e-08,3.368807501689591e-12,3.368807501689591
1042,2.8573638480771995e-08,3.4343177074565963e-12,3.4343177074565965
1043,2.8573666134784972e-08,3.4619717204337177e-12,3.4619717204337177
1044,2.8573714527728813e-08,3.5103646642742663e-12,3.5103646642742663
1045,2.857375202389872e-08,3.5478608341802494e-12,3.5478608341802493
1046,2.8573772460933487e-08,3.568297868948748e-12,3.5682978689487483
1047,2.857380915454984e-08,3.604991485301603e-12,3.604991485301603
1048,2.8573813189191385e-08,3.6090261268460735e-12,3.6090261268460733
1049,2.857383599290397e-08,3.6318298394318365e-12,3.6318298394318367
1050,2.8560753688621127e-08,-9.450474443411207e-12,-9.450474443411206
1051,2.8561296030074992e-08,-8.908132989546815e-12,-8.908132989546814
1052,2.8563531979591892e-08,-6.672183472646208e-12,-6.672183472646208
1053,2.856516219631902e-08,-5.041966745518784e-12,-5.041966745518784
1054,2.8566430316964405e-08,-3.7738461001340266e-12,-3.7738461001340267
1055,2.856746978477907e-08,-2.734378285468127e-12,-2.734378285468127
1056,2.8568314467569038e-08,-1.8896954955004878e-12,-1.8896954955004879
1057,2.8569021224243707e-08,-1.1829388208317613e-12,-1.1829388208317613
1058,2.8569635715530338e-08,-5.684475342011167e-13,-0.5684475342011167
1059,2.8570163021756365e-08,-4.114130817377584e-14,-0.04114130817377584
1060,2.8570630772214957e-08,4.2660915041785005e-13,0.4266091504178501
1061,2.857102358419148e-08,8.19421126940428e-13,0.819421126940428
1062,2.857136811084478e-08,1.1639477802406036e-12,1.1639477802406035
1063,2.857167667490504e-08,1.4725118405027226e-12,1.4725118405027227
1064,2.8571952621000442e-08,1.7484579359036311e-12,1.7484579359036312
1065,2.8572188289107108e-08,1.9841260425694476e-12,1.9841260425694476
1066,2.8572416543900104e-08,2.2123808355657314e-12,2.2123808355657313
1067,2.8572582153749073e-08,2.377990684533819e-12,2.377990684533819
1068,2.85727530360461e-08,2.548872981561649e-12,2.548872981561649
1069,2.85729042030753e-08,2.700040010759731e-12,2.700040010759731
1070,2.8573036581070583e-08,2.8324180060440195e-12,2.8324180060440196
1071,2.85731402470342e-08,2.9360839696611667e-12,2.936083969661167
1072,2.8573244801555707e-08,3.0406384911687744e-12,3.0406384911687745
1073,2.8573343937763306e-08,3.1397746987668586e-12,3.1397746987668587
1074,2.8573404994635754e-08,3.200831571215434e-12,3.200831571215434
1075,2.8573481535406004e-08,3.2773723414650898e-12,3.2773723414650897
1076,2.8573545809567084e-08,3.341646502545353e-12,3.3416465025453532
1077,2.8573585088721015e-08,3.3809256564765157e-12,3.3809256564765158
1078,2.857364076693425e-08,3.4366038697100264e-12,3.4366038697100265
1079,2.8573674056603013e-08,3.469893538474673e-12,3.469893538474673
1080,2.8573702401144354e-08,3.4982380798154505e-12,3.4982380798154504
1081,2.8573742533145267e-08,3.5383700807280174e-12,3.538370080728017
1082,2.8573748947258214e-08,3.5447841936753873e-12,3.544784193675387
1083,2.857377177677481e-08,3.5676137102728555e-12,3.5676137102728553
1084,2.857380977909095e-08,3.6056160264105363e-12,3.6056160264105364
1085,2.856093930292175e-08,-9.264860142788916e-12,-9.264860142788915
1086,2.8561510461493577e-08,-8.693701570961814e-12,-8.693701570961814
1087,2.8563749189766435e-08,-6.4549732981032355e-12,-6.454973298103235
1088,2.8565368824829437e-08,-4.835338235101471e-12,-4.835338235101471
1089,2.856662998470714e-08,-3.5741783573994507e-12,-3.574178357399451
1090,2.8567627348180958e-08,-2.5768148835807223e-12,-2.5768148835807225
1091,2.8568479006510863e-08,-1.7251565536757458e-12,-1.7251565536757458
1092,2.856918293416325e-08,-1.0212289012882129e-12,-1.021228901288213
1093,2.856978444204755e-08,-4.197210169882452e-13,-0.41972101698824515
1094,2.8570298352400083e-08,9.418933554442391e-14,0.09418933554442391
1095,2.857075704560991e-08,5.528825453699589e-13,0.552882545369959
1096,2.8571139792192275e-08,9.356291277363603e-13,0.9356291277363603
1097,2.8571488544428675e-08,1.2843813641361081e-12,1.2843813641361082
1098,2.857179595808267e-08,1.5917950181305842e-12,1.5917950181305842
1099,2.8572042559473778e-08,1.8383964092391246e-12,1.8383964092391247
1100,2.8572278276179806e-08,2.0741131152673228e-12,2.074113115267323
1101,2.8572485332651926e-08,2.28116958738717e-12,2.2811695873871702
1102,2.8572681667746918e-08,2.4775046823789056e-12,2.4775046823789055
1103,2.857282059478411e-08,2.61643171957093e-12,2.61643171957093
1104,2.857296815467268e-08,2.7639916081411527e-12,2.763991608141153
1105,2.8573094454345982e-08,2.8902912814434172e-12,2.8902912814434174
1106,2.8573207099590677e-08,3.0029365261379264e-12,3.0029365261379266
1107,2.8573281107732414e-08,3.0769446678752917e-12,3.0769446678752916
1108,2.857339759598592e-08,3.1934329213802844e-12,3.1934329213802846
1109,2.8573460981358716e-08,3.2568182941771256e-12,3.2568182941771258
1110,2.8573516003724503e-08,3.3118406599639726e-12,3.3118406599639725
1111,2.8573579995586442e-08,3.375832521903575e-12,3.375832521903575
1112,2.857361747186124e-08,3.413308796699693e-12,3.413308796699693
1113,2.8573667632732246e-08,3.463469667707751e-12,3.4634696677077508
1114,2.857371033430586e-08,3.5061712413216355e-12,3.5061712413216357
1115,2.8573718753284807e-08,3.514590220268784e-12,3.514590220268784
1116,2.8573751935129666e-08,3.547772065127377e-12,3.547772065127377
1117,2.8573784559803028e-08,3.58039673848953e-12,3.58039673848953
1118,2.8573778574681775e-08,3.574411617236758e-12,3.574411617236758
1119,2.857381238867071e-08,3.6082256061720188e-12,3.608225606172019
1120,2.8561099784562205e-08,-9.104378502334049e-12,-9.104378502334049
1121,2.8561686734755514e-08,-8.517428309024261e-12,-8.517428309024261
1122,2.8563905555423078e-08,-6.29860764146083e-12,-6.29860764146083
1123,2.8565533025391764e-08,-4.6711376727747615e-12,-4.671137672774761
1124,2.8566757346451337e-08,-3.4468166132015466e-12,-3.4468166132015465
1125,2.8567769502860912e-08,-2.434660203626263e-12,-2.434660203626263
1126,2.8568607703328064e-08,-1.5964597364751702e-12,-1.5964597364751703
1127,2.856930672398984e-08,-8.974390747000894e-13,-0.8974390747000894
1128,2.8569899708012184e-08,-3.0445505235493117e-13,-0.30445505235493114
1129,2.8570410497299028e-08,2.063342344888582e-13,0.2063342344888582
1130,2.857085381593929e-08,6.496528747498811e-13,0.6496528747498811
1131,2.8571234498282034e-08,1.030335217495033e-12,1.030335217495033
1132,2.857157760636521e-08,1.3734433006727286e-12,1.3734433006727287
1133,2.857187918096709e-08,1.675017902552121e-12,1.675017902552121
1134,2.8572129606664522e-08,1.9254435999836696e-12,1.9254435999836697
1135,2.857235173788365e-08,2.1475748191097554e-12,2.1475748191097552
1136,2.8572557486740186e-08,2.3533236756469494e-12,2.3533236756469496
1137,2.8572741891626837e-08,2.5377285622983605e-12,2.5377285622983603
1138,2.8572889237859817e-08,2.685074795277968e-12,2.685074795277968
1139,2.857302231830969e-08,2.8181552451498098e-12,2.8181552451498098
1140,2.857314957748836e-08,2.9454144238221968e-12,2.945414423822197
1141,2.8573261111683327e-08,3.0569486187879243e-12,3.0569486187879242
1142,2.8573339237665573e-08,3.135074601033971e-12,3.135074601033971
1143,2.8573430203623754e-08,3.226040559215802e-12,3.226040559215802
1144,2.8573504737237627e-08,3.3005741730885895e-12,3.3005741730885894
1145,2.8573554526403473e-08,3.350363338934338e-12,3.3503633389343377
1146,2.8573616920652854e-08,3.4127575883152013e-12,3.4127575883152015
1147,2.857365799936555e-08,3.4538363010122554e-12,3.4538363010122555
1148,2.8573693442978114e-08,3.4892799135753976e-12,3.489279913575398
1149,2.857373852391471e-08,3.5343608501719647e-12,3.5343608501719648
1150,2.8573747831925887e-08,3.5436688613480243e-12,3.5436688613480243
1151,2.857377646993365e-08,3.572306869111839e-12,3.572306869111839
1152,2.8573805246787055e-08,3.601083722516368e-12,3.601083722516368
1153,2.8573802972429053e-08,3.598809364514091e-12,3.5988093645140906
1154,2.857382961920466e-08,3.625456140120446e-12,3.625456140120446
1155,2.8561202790111173e-08,-9.001372953365217e-12,-9.001372953365216
1156,2.8561798334517607e-08,-8.405828546932153e-12,-8.405828546932153
1157,2.856400229288758e-08,-6.201870176959261e-12,-6.201870176959261
1158,2.8565622728254415e-08,-4.581434810123876e-12,-4.581434810123876
1159,2.8566846392206156e-08,-3.3577708583823505e-12,-3.3577708583823505
1160,2.85678571495748e-08,-2.347013489737915e-12,-2.347013489737915
1161,2.85686850101007e-08,-1.5191529638381263e-12,-1.5191529638381263
1162,2.856937994913432e-08,-8.24213930219166e-13,-0.824213930219166
1163,2.856997036812406e-08,-2.3379494047872826e-13,-0.23379494047872826
1164,2.8570479001949222e-08,2.7483888468352416e-13,0.2748388846835242
1165,2.857091764896561e-08,7.134859010712143e-13,0.7134859010712143
1166,2.8571297825582252e-08,1.0936625177130104e-12,1.0936625177130104
1167,2.857163661444792e-08,1.4324513833810126e-12,1.4324513833810126
1168,2.8571935541685592e-08,1.7313786210532114e-12,1.7313786210532114
1169,2.857217317252345e-08,1.9690094589118783e-12,1.9690094589118783
1170,2.857240383547855e-08,2.1996724140110512e-12,2.1996724140110513
1171,2.8572604475859053e-08,2.4003127945145638e-12,2.400312794514564
1172,2.8572793444870933e-08,2.5892818063939057e-12,2.5892818063939056
1173,2.8572923390892324e-08,2.719227827785092e-12,2.719227827785092
1174,2.8573065258922776e-08,2.8610958582376732e-12,2.861095858237673
1175,2.8573195425606415e-08,2.9912625418760146e-12,2.9912625418760146
1176,2.8573284377564193e-08,3.0802144996547636e-12,3.0802144996547636
1177,2.8573378411164002e-08,3.174248099463425e-12,3.174248099463425
1178,2.8573469704361505e-08,3.2655412969659663e-12,3.2655412969659663
1179,2.8573513930120085e-08,3.3097670555464583e-12,3.3097670555464584
1180,2.857359539474029e-08,3.3912316757523483e-12,3.391231675752348
1181,2.8573652311532534e-08,3.4481484679951792e-12,3.4481484679951793
1182,2.8573673998787933e-08,3.4698357233938253e-12,3.4698357233938255
1183,2.8573720369410118e-08,3.5162063455796182e-12,3.516206345579618
1184,2.8573758537975107e-08,3.5543749105679225e-12,3.5543749105679225
1185,2.8573772398537652e-08,3.5682354731137216e-12,3.5682354731137216
1186,2.8573807019023926e-08,3.6028559593875128e-12,3.602855959387513
1187,2.8573811029609735e-08,3.606866545196281e-12,3.606866545196281
1188,2.857382427392532e-08,3.6201108607797665e-12,3.6201108607797665
1189,2.8573851314849072e-08,3.647151784533402e-12,3.647151784533402
1190,2.8561274574079917e-08,-8.92958898462207e-12,-8.92958898462207
1191,2.856186193609387e-08,-8.34222697066959e-12,-8.342226970669591
1192,2.8564080238201086e-08,-6.123924863452732e-12,-6.123924863452732
1193,2.856568014728976e-08,-4.5240157747771685e-12,-4.524015774777168
1194,2.856693239585231e-08,-3.271767212228823e-12,-3.2717672122288226
1195,2.85679078844902e-08,-2.2962785743371076e-12,-2.2962785743371077
1196,2.8568738527620977e-08,-1.4656354435616349e-12,-1.4656354435616348
1197,2.856943498400909e-08,-7.691790554497539e-13,-0.7691790554497538
1198,2.8570022578665723e-08,-1.8158439881611374e-13,-0.18158439881611374
1199,2.857053130181559e-08,3.2713875105262433e-13,0.32713875105262435
1200,2.8570967559155523e-08,7.633960909844663e-13,0.7633960909844664
1201,2.8571355093493368e-08,1.1509304288294008e-12,1.1509304288294009
1202,2.857168433303156e-08,1.4801699670228024e-12,1.4801699670228023
1203,2.8571954438462097e-08,1.7502753975578957e-12,1.7502753975578957
1204,2.8572220625762163e-08,2.0164626976244795e-12,2.0164626976244793
1205,2.8572446607037414e-08,2.24244397287517e-12,2.24244397287517
1206,2.857265239519628e-08,2.4482321317411165e-12,2.4482321317411166
1207,2.8572807935747964e-08,2.6037726834252064e-12,2.6037726834252064
1208,2.8572966183891286e-08,2.7620208267471715e-12,2.7620208267471713
1209,2.8573104777888676e-08,2.9006148241368625e-12,2.9006148241368623
1210,2.8573217371254296e-08,3.0132081897574183e-12,3.0132081897574183
1211,2.8573317301653538e-08,3.1131385889993753e-12,3.1131385889993752
1212,2.8573417740258996e-08,3.2135771944571578e-12,3.213577194457158
