offset_frequency_hz,phase_noise_dbc_per_hz
16612956.834474664,-193.68672328898913
16633365.872354854,-189.1879326936451
16653774.910235044,-188.39869311590274
16674183.948115233,-189.135107244388
16694592.985995423,-191.96146129484458
16715002.023875613,-194.19574073276848
16735411.061755804,-220.0269595836678
16755820.099635994,-195.14814827356366
16776229.137516184,-198.67701726867494
16796638.17539637,-187.52651050393263
16817047.213276565,-196.09067178597127
16837456.251156755,-190.86718269341972
16857865.289036945,-197.29394372879813
16878274.326917134,-183.91073697420916
16898683.364797324,-181.88277004696107
16919092.402677514,-185.57657498907545
16939501.440557703,-174.22108115348965
16959910.478437893,-167.22665684198103
16980319.516318083,-145.0913638488475
17000728.554198273,-139.37246938437798
17021137.592078462,-145.07229733904174
17041546.629958652,-166.72431092654674
17061955.66783884,-173.14670067913428
17082364.705719035,-183.95820685381813
17102773.743599225,-180.360191312142
17123182.781479415,-181.1778317895977
17143591.819359604,-191.23377176157615
17164000.857239794,-186.17582503487054
17184409.895119984,-186.35730804986514
17204818.933000173,-191.37282082362674
17225227.970880363,-189.87815950046073
17245637.008760553,-188.0328255594377
17266046.046640743,-190.25147508642604
17286455.084520932,-198.7348423586277
17306864.122401122,-216.091802539971
17327273.16028131,-205.63340355246908
17347682.198161505,-192.97518436956574
17368091.236041695,-191.02372713984764
17388500.273921885,-193.8461587764435
17408909.311802074,-196.57979270958782
17429318.349682264,-197.54902156780756
17449727.387562454,-198.91865102362985
17470136.425442643,-190.60814730856248
17490545.463322833,-191.10207331240406
