edge_number,actual_edge_time_s,ideal_edge_time_s,tie_s,tie_ps
4694,0.00012167243031922982,0.00012167242784633724,2.4728925805199885e-12,2.4728925805199884
4695,0.00012168024334540043,0.00012168024033665157,3.0087488655371316e-12,3.0087488655371315
4696,0.00012168805633145405,0.00012168805282696588,3.5044881658417966e-12,3.5044881658417966
4697,0.00012169586926069693,0.0001216958653172802,3.943416735981154e-12,3.9434167359811543
4698,0.00012170368225827559,0.00012170367780759451,4.450681078274286e-12,4.450681078274286
4699,0.00012171149523350838,0.00012171149029790883,4.935599553006568e-12,4.9355995530065675
4700,0.00012171930817746017,0.00012171930278822314,5.389237033234113e-12,5.389237033234113
4701,0.00012172712111978725,0.00012172711527853746,5.841249795848607e-12,5.841249795848607
4702,0.00012173493408838365,0.00012173492776885177,6.3195318826356324e-12,6.319531882635633
4703,0.00012174274702684942,0.00012174274025916609,6.767683340527982e-12,6.767683340527983
4704,0.0001217505599223555,0.00012175055274948041,7.172875089821706e-12,7.172875089821706
4705,0.00012175837289529014,0.00012175836523979473,7.655495408314025e-12,7.6554954083140245
4706,0.00012176618583232597,0.00012176617773010904,8.10221692551361e-12,8.102216925513611
4707,0.00012177399871506027,0.00012177399022042337,8.494636895188199e-12,8.494636895188199
4708,0.00012178181165523703,0.00012178180271073769,8.944499346081476e-12,8.944499346081475
4709,0.00012178962458163684,0.000121789615201052,9.380584839968979e-12,9.380584839968979
4710,0.0001217974374804537,0.00012179742769136632,9.789087390331767e-12,9.789087390331767
4711,0.00012180525035743513,0.00012180524018168063,1.0175754501963984e-11,10.175754501963985
4712,0.00012181306329223866,0.00012181305267199495,1.0620243714653058e-11,10.620243714653059
4713,0.00012182087619392987,0.00012182086516230926,1.103162060694785e-11,11.03162060694785
4714,0.00012182868904239382,0.00012182867765262358,1.1389770246992779e-11,11.389770246992779
4715,0.00012183650195654032,0.00012183649014293789,1.181360242674003e-11,11.81360242674003
4716,0.00012184431485156699,0.00012184430263325222,1.2218314768938134e-11,12.218314768938134
4717,0.0001218521277137747,0.00012185211512356653,1.2590208162297304e-11,12.590208162297303
4718,0.00012185994056961095,0.00012185992761388085,1.2955730106064591e-11,12.95573010606459
4719,0.00012186775346922784,0.00012186774010419518,1.3365032662105402e-11,13.365032662105403
4720,0.0001218755663385494,0.00012187555259450949,1.3744039912494064e-11,13.744039912494063
4721,0.00012188337916279843,0.00012188336508482381,1.4077974628852995e-11,14.077974628852996
4722,0.00012189119204181987,0.00012189117757513812,1.4466681748187907e-11,14.466681748187908
4723,0.00012189900491036585,0.00012189899006545244,1.4844913414552482e-11,14.844913414552481
4724,0.00012190681775188118,0.00012190680255576675,1.5196114429979005e-11,15.196114429979005
4725,0.0001219146305641915,0.00012191461504608107,1.5518110440563086e-11,15.518110440563085
4726,0.00012192244344912402,0.00012192242753639538,1.5912728643694916e-11,15.912728643694916
4727,0.00012193025629294401,0.0001219302400267097,1.6266234320574437e-11,16.266234320574437
4728,0.00012193806909894554,0.00012193805251702401,1.6581921534899678e-11,16.581921534899678
4729,0.00012194588194739849,0.00012194586500733834,1.694006015674003e-11,16.940060156740028
4730,0.0001219536947881941,0.00012195367749765265,1.7290541451659402e-11,17.2905414516594
4731,0.0001219615075999915,0.00012196148998796697,1.7612024539748206e-11,17.612024539748205
4732,0.00012196932039929708,0.0001219693024782813,1.7921015789218812e-11,17.92101578921881
4733,0.0001219771332533332,0.00012197711496859561,1.828473759146154e-11,18.28473759146154
4734,0.00012198494607802437,0.00012198492745890993,1.861911444546641e-11,18.619114445466412
4735,0.0001219927588466663,0.00012199273994922424,1.889744205870182e-11,18.89744205870182
4736,0.00012200057166550267,0.00012200055243953856,1.9225964112555052e-11,19.22596411255505
4737,0.00012200837201028762,0.00012200836492985287,7.080434752210566e-12,7.080434752210566
4738,0.00012201617583031096,0.00012201617742016719,-1.589856227645648e-12,-1.589856227645648
4739,0.00012202398192456787,0.0001220239899104815,-7.985913630976527e-12,-7.985913630976527
4740,0.00012203178993635636,0.00012203180240079582,-1.246443945753377e-11,-12.464439457533771
4741,0.00012203959888634488,0.00012203961489111014,-1.6004765259151887e-11,-16.00476525915189
4742,0.0001220474084796608,0.00012204742738142446,-1.8901763655533576e-11,-18.901763655533575
4743,0.00012205521855189934,0.00012205523987173877,-2.1319839432037262e-11,-21.319839432037263
4744,0.00012206302902694824,0.0001220630523620531,-2.333510485510898e-11,-23.33510485510898
4745,0.00012207083982235714,0.0001220708648523674,-2.503001027446479e-11,-25.030010274464793
4746,0.00012207865094687997,0.00012207867734268172,-2.6395801760448883e-11,-26.395801760448883
4747,0.00012208646231196883,0.00012208648983299603,-2.7521027215795373e-11,-27.521027215795375
4748,0.00012209427386728394,0.00012209430232331035,-2.8456026418423307e-11,-28.456026418423306
4749,0.0001221020856029907,0.00012210211481362466,-2.921063397650392e-11,-29.21063397650392
4750,0.00012210989749436457,0.00012210992730393898,-2.9809574415849335e-11,-29.809574415849333
4751,0.0001221177094927603,0.0001221177397942533,-3.0301493014803215e-11,-30.301493014803214
4752,0.00012212552169821043,0.0001221255522845676,-3.058635718806885e-11,-30.58635718806885
4753,0.00012213333399408198,0.00012213336477488192,-3.078079995724631e-11,-30.78079995724631
4754,0.00012214114637998047,0.00012214117726519626,-3.0885215809296056e-11,-30.885215809296056
4755,0.00012214895882416813,0.00012214898975551055,-3.093134243178293e-11,-30.93134243178293
4756,0.00012215677139799615,0.0001221568022458249,-3.084782875078621e-11,-30.847828750786206
4757,0.000122164584045207,0.0001221646147361392,-3.069093222810257e-11,-30.69093222810257
4758,0.00012217239674467664,0.00012217242722645352,-3.048177688965459e-11,-30.48177688965459
4759,0.00012218020946348158,0.00012218023971676784,-3.0253286269133264e-11,-30.253286269133262
4760,0.00012218802231016754,0.00012218805220708215,-2.989691462578352e-11,-29.89691462578352
4761,0.00012219583518462607,0.00012219586469739647,-2.9512770411949096e-11,-29.512770411949095
4762,0.00012220364806539563,0.00012220367718771078,-2.912231516568885e-11,-29.12231516568885
4763,0.00012221146100924605,0.0001222114896780251,-2.8668779058364432e-11,-28.668779058364432
4764,0.00012221927401382074,0.0001222193021683394,-2.8154518684712903e-11,-28.154518684712905
4765,0.00012222708702347592,0.00012222711465865373,-2.763517782099627e-11,-27.63517782099627
4766,0.00012223490002246604,0.00012223492714896804,-2.7126502010104888e-11,-27.12650201010489
4767,0.0001222427131321982,0.00012224273963928238,-2.6507084190117632e-11,-26.50708419011763
4768,0.0001222505262290101,0.00012225055212959667,-2.5900586590579452e-11,-25.90058659057945
4769,0.00012225833929724916,0.000122258364619911,-2.5322661865359574e-11,-25.322661865359574
4770,0.00012226615245734265,0.00012226617711022533,-2.465288269183004e-11,-24.65288269183004
4771,0.0001222739656057985,0.00012227398960053964,-2.3994741154684587e-11,-23.994741154684586
4772,0.00012228177872508728,0.00012228180209085396,-2.3365766688858066e-11,-23.365766688858066
4773,0.00012228959191832044,0.00012228961458116827,-2.266284784593445e-11,-22.66284784593445
4774,0.00012229740511089275,0.0001222974270714826,-2.1960589851340017e-11,-21.960589851340018
4775,0.000122305218269117,0.0001223052395617969,-2.1292679923671012e-11,-21.292679923671013
4776,0.00012231303146757,0.00012231305205211122,-2.0584541216493018e-11,-20.58454121649302
4777,0.00012232084468868205,0.00012232086454242553,-1.9853743497061706e-11,-19.853743497061707
4778,0.00012232865787472296,0.00012232867703273987,-1.9158016926089707e-11,-19.158016926089708
4779,0.00012233647107923117,0.00012233648952305416,-1.844382300398849e-11,-18.44382300398849
4780,0.0001223442843124625,0.0001223443020133685,-1.7700906018463027e-11,-17.700906018463026
4781,0.00012235209751472562,0.00012235211450368282,-1.6988957208010485e-11,-16.988957208010486
4782,0.00012235991071141985,0.00012235992699399713,-1.6282577293596697e-11,-16.2825772935967
4783,0.00012236772395370193,0.00012236773948431145,-1.5530609523860597e-11,-15.530609523860596
4784,0.00012237553716171884,0.00012237555197462576,-1.4812906933793837e-11,-14.812906933793837
4785,0.0001223833503426106,0.00012238336446494008,-1.412232948288446e-11,-14.12232948288446
4786,0.00012239116358965863,0.0001223911769552544,-1.3365595777238547e-11,-13.365595777238548
4787,0.00012239897679866714,0.0001223989894455687,-1.2646901575864832e-11,-12.646901575864833
4788,0.00012240678995983011,0.00012240680193588302,-1.1976052918207305e-11,-11.976052918207305
4789,0.00012241460321350925,0.00012241461442619734,-1.12126880965492e-11,-11.212688096549199
4790,0.00012242241641266315,0.00012242242691651165,-1.0503848506876803e-11,-10.503848506876803
4791,0.00012243022956668527,0.000122430239406826,-9.840140729987917e-12,-9.840140729987917
4792,0.00012243804280028705,0.00012243805189714028,-9.096853245475061e-12,-9.09685324547506
4793,0.00012244585598576293,0.00012244586438745462,-8.401691706465252e-12,-8.401691706465252
4794,0.00012245366912803042,0.00012245367687776894,-7.749738524269802e-12,-7.7497385242698025
4795,0.0001224614823344136,0.00012246148936808325,-7.033669664246652e-12,-7.033669664246652
4796,0.0001224692955190925,0.00012246930185839757,-6.339305068043729e-12,-6.339305068043729
4797,0.00012247710865977875,0.00012247711434871188,-5.6889331405067404e-12,-5.68893314050674
4798,0.00012248492182753744,0.0001224849268390262,-5.011488766037952e-12,-5.011488766037952
4799,0.0001224927349956972,0.0001224927393293405,-4.3336433180805065e-12,-4.333643318080506
4800,0.00012250054812286624,0.00012250055181965483,-3.696788599813818e-12,-3.6967885998138184
4801,0.00012250836124190983,0.00012250836430996914,-3.068059326308605e-12,-3.0680593263086053
4802,0.00012251617439708475,0.00012251617680028346,-2.4031987172497153e-12,-2.4031987172497153
4803,0.00012252398751554393,0.00012252398929059777,-1.7750538558205262e-12,-1.7750538558205262
4804,0.00012253180061909543,0.0001225318017809121,-1.16181669294785e-12,-1.16181669294785
4805,0.00012253961376585096,0.0001225396142712264,-5.053754558593963e-13,-0.5053754558593962
4806,0.00012254742687586398,0.00012254742676154074,1.1432322670064184e-13,0.11432322670064185
4807,0.00012255523993019818,0.00012255523925185506,6.783431132685016e-13,0.6783431132685016
4808,0.00012256305308388452,0.00012256305174216937,1.3417151398496232e-12,1.3417151398496232
4809,0.00012257086617410137,0.0001225708642324837,1.941617673097846e-12,1.9416176730978458
4810,0.00012257867922560906,0.000122578676722798,2.502811044602036e-12,2.5028110446020357
4811,0.00012258649233573167,0.00012258648921311232,3.1226193400017123e-12,3.1226193400017124
4812,0.00012259430541042388,0.00012259430170342663,3.706997236552224e-12,3.706997236552224
4813,0.00012260211844032553,0.00012260211419374095,4.246584572953014e-12,4.246584572953014
4814,0.000122609931514756,0.00012260992668405526,4.830700715994033e-12,4.830700715994033
4815,0.0001226177445838533,0.0001226177391743696,5.40948369565365e-12,5.40948369565365
4816,0.00012262555761691367,0.0001226255516646839,5.952229773768814e-12,5.952229773768814
4817,0.00012263337064031805,0.00012263336415499823,6.4853198118105506e-12,6.485319811810551
4818,0.00012264118370281305,0.00012264117664531255,7.057500488130709e-12,7.057500488130708
4819,0.00012264899673173553,0.00012264898913562686,7.596108654444473e-12,7.596108654444473
4820,0.00012265680971010987,0.00012265680162594118,8.084168686286695e-12,8.084168686286695
4821,0.00012266462276312108,0.0001226646141162555,8.646865575153579e-12,8.64686557515358
4822,0.00012267243578382075,0.0001226724266065698,9.177250935350779e-12,9.177250935350779
4823,0.00012268024874487153,0.00012268023909688412,9.647987395145647e-12,9.647987395145647
4824,0.0001226880617659953,0.00012268805158719844,1.0178796841022614e-11,10.178796841022615
4825,0.00012269587477146078,0.00012269586407751275,1.0693948022284112e-11,10.693948022284111
4826,0.00012270368773972473,0.00012270367656782707,1.1171897652027472e-11,11.171897652027472
4827,0.00012271150070601865,0.00012271148905814138,1.1647877259318371e-11,11.64787725931837
4828,0.00012271931370869729,0.00012271930154845572,1.2160241553105603e-11,12.160241553105603
4829,0.00012272712667969356,0.00012272711403877,1.2640923534953952e-11,12.640923534953952
4830,0.00012273493960018175,0.00012273492652908435,1.3071097389390924e-11,13.071097389390925
4831,0.00012274275259357604,0.00012274273901939867,1.3574177361819565e-11,13.574177361819565
4832,0.00012275056555896636,0.00012275055150971298,1.4049253367914861e-11,14.049253367914861
4833,0.00012275837847035704,0.0001227583640000273,1.4470329736132615e-11,14.470329736132616
4834,0.00012276619142846375,0.0001227661764903416,1.4938122126243262e-11,14.938122126243261
4835,0.0001227740043817038,0.00012277398898065593,1.5401047858062273e-11,15.401047858062274
4836,0.00012278181730640737,0.00012278180147097024,1.5835437117650923e-11,15.835437117650923
4837,0.0001227896302001516,0.00012278961396128456,1.6238867038414357e-11,16.23886703841436
4838,0.00012279744316963102,0.00012279742645159887,1.6718032140108236e-11,16.718032140108235
4839,0.00012280525608272488,0.00012280523894191319,1.7140811681518748e-11,17.14081168151875
4840,0.0001228130689563078,0.0001228130514322275,1.7524080293678674e-11,17.524080293678676
4841,0.000122820881888313,0.00012282086392254184,1.796577113990298e-11,17.96577113990298
4842,0.00012282869480457773,0.00012282867641285613,1.8391721593197253e-11,18.391721593197254
4843,0.0001228365076877978,0.00012283648890317047,1.8784627326102697e-11,18.784627326102697
4844,0.00012284432056490312,0.0001228443013934848,1.9171418321385648e-11,19.171418321385648
4845,0.0001228521334841515,0.0001228521138837991,1.9600352390638382e-11,19.60035239063838
4846,0.00012285994637390636,0.00012285992637411342,1.9999792935298048e-11,19.999792935298046
4847,0.00012286775921402284,0.00012286773886442773,2.0349595099529103e-11,20.349595099529104
4848,0.0001228755721207581,0.00012287555135474205,2.0766016039143476e-11,20.766016039143476
4849,0.00012288338500230262,0.00012288336384505636,2.115724624601156e-11,21.15724624601156
4850,0.00012289119785249467,0.00012289117633537068,2.1517123982346687e-11,21.517123982346686
4851,0.00012289901070515005,0.000122898988825685,2.1879465053122755e-11,21.879465053122754
4852,0.00012290682359381212,0.00012290680131599933,2.2277812776202664e-11,22.277812776202662
4853,0.00012291463645431865,0.00012291461380631362,2.2648005015695622e-11,22.648005015695624
4854,0.00012292244926613973,0.00012292242629662796,2.2969511752944314e-11,22.969511752944314
4855,0.00012293026214576459,0.00012293023878694228,2.335882229855085e-11,23.35882229855085
4856,0.0001229380750048869,0.0001229380512772566,2.3727630310025142e-11,23.72763031002514
4857,0.0001229458878210185,0.0001229458637675709,2.4053447591166147e-11,24.053447591166147
4858,0.00012295370064569302,0.00012295367625788522,2.4387807789115144e-11,24.387807789115143
4859,0.00012296151350953152,0.00012296148874819954,2.476133197161953e-11,24.76133197161953
4860,0.00012296932634638612,0.00012296930123851385,2.5107872259404555e-11,25.107872259404555
4861,0.00012297713913753174,0.00012297711372882817,2.5408703559379545e-11,25.408703559379546
4862,0.0001229849519865297,0.00012298492621914248,2.5767387209652005e-11,25.767387209652004
4863,0.00012299276482245124,0.0001229927387094568,2.6112994433047388e-11,26.112994433047387
4864,0.00012300057761334497,0.0001230005511997711,2.6413573845752656e-11,26.413573845752655
4865,0.0001230083778500219,0.00012300836369008545,1.415993645062266e-11,14.15993645062266
4866,0.00012301618148557366,0.00012301617618039974,5.305173905681427e-12,5.305173905681427
4867,0.00012302398743226385,0.00012302398867071408,-1.238450243798416e-12,-1.2384502437984162
4868,0.00012303179534842482,0.0001230318011610284,-5.812603582883146e-12,-5.812603582883146
4869,0.00012303960412257559,0.0001230396136513427,-9.528767135978654e-12,-9.528767135978654
4870,0.0001230474135650848,0.00012304742614165703,-1.25765722269664e-11,-12.5765722269664
4871,0.00012305522349985787,0.00012305523863197134,-1.5132113481923492e-11,-15.132113481923492
4872,0.00012306303385121908,0.00012306305112228566,-1.727106658618616e-11,-17.27106658618616
4873,0.0001230708445443339,0.00012307086361259997,-1.9068266073940162e-11,-19.068266073940162
4874,0.00012307865552176734,0.00012307867610291429,-2.0581146958961726e-11,-20.581146958961725
4875,0.00012308646674524275,0.0001230864885932286,-2.184798586053817e-11,-21.84798586053817
4876,0.00012309427816918915,0.00012309430108354291,-2.2914353774648027e-11,-22.914353774648028
4877,0.00012310208975938709,0.00012310211357385723,-2.381447015473401e-11,-23.81447015473401
4878,0.00012310990159203404,0.00012310992606417157,-2.447213754316438e-11,-24.472137543164383
4879,0.00012311771354691053,0.00012311773855448586,-2.5007575339695472e-11,-25.00757533969547
4880,0.00012312552562277257,0.0001231255510448002,-2.5422027639215155e-11,-25.422027639215155
4881,0.00012313333780267956,0.00012313336353511452,-2.5732434965143244e-11,-25.732434965143245
4882,0.00012314115006011934,0.00012314117602542883,-2.5965309502938907e-11,-25.965309502938908
4883,0.00012314896249946517,0.00012314898851574315,-2.6016277982592722e-11,-26.016277982592722
4884,0.00012315677498321028,0.00012315680100605746,-2.6022847190660866e-11,-26.022847190660865
4885,0.00012316458752379143,0.00012316461349637178,-2.5972580352442975e-11,-25.972580352442975
4886,0.00012317240011695604,0.0001231724259866861,-2.5869730061225243e-11,-25.869730061225244
4887,0.00012318021284837981,0.0001231802384770004,-2.5628620601353737e-11,-25.628620601353738
4888,0.00012318802559819206,0.00012318805096731472,-2.5369122666061063e-11,-25.369122666061063
4889,0.00012319583835792284,0.00012319586345762906,-2.5099706232454057e-11,-25.099706232454057
4890,0.0001232036512099491,0.00012320367594794335,-2.4737994269988574e-11,-24.737994269988576
4891,0.00012321146411397766,0.0001232114884382577,-2.432428004109781e-11,-24.32428004109781
4892,0.00012321927703295995,0.00012321930092857198,-2.3895612035058205e-11,-23.895612035058203
4893,0.00012322708994801277,0.00012322711341888632,-2.3470873557162446e-11,-23.470873557162445
4894,0.00012323490297706376,0.00012323492590920064,-2.2932136885786188e-11,-22.93213688578619
4895,0.0001232427160009214,0.00012324273839951495,-2.239859356992119e-11,-22.39859356992119
4896,0.0001232505289991055,0.00012325055088982927,-2.1890723782029888e-11,-21.890723782029887
4897,0.00012325834208902036,0.00012325836338014358,-2.1291123226191757e-11,-21.291123226191758
4898,0.00012326615518151772,0.0001232661758704579,-2.0688940182093928e-11,-20.68894018209393
4899,0.00012327396825316785,0.0001232739883607722,-2.010760436710403e-11,-20.10760436710403
4900,0.00012328178137102787,0.00012328180085108652,-1.9480058662900412e-11,-19.48005866290041
4901,0.00012328959452485763,0.00012328961334140084,-1.8816543223476925e-11,-18.816543223476923
4902,0.00012329740765006138,0.00012329742583171518,-1.8181653811383246e-11,-18.181653811383246
4903,0.00012330522078518398,0.00012330523832202947,-1.753684549439942e-11,-17.536845494399422
4904,0.0001233130339704978,0.0001233130508123438,-1.6841846016509345e-11,-16.841846016509344
4905,0.00012332084713282646,0.00012332086330265813,-1.616983167888607e-11,-16.16983167888607
4906,0.0001233286602698989,0.00012332867579297244,-1.55230735598203e-11,-15.523073559820302
4907,0.00012333647348477047,0.00012333648828328676,-1.4798516291253382e-11,-14.798516291253382
4908,0.00012334428666778584,0.00012334430077360107,-1.4105815240653812e-11,-14.105815240653811
4909,0.00012335209980716714,0.00012335211326391538,-1.3456748258851627e-11,-13.456748258851627
4910,0.0001233599130338619,0.0001233599257542297,-1.2720367819803862e-11,-12.720367819803862
4911,0.00012336772622947894,0.00012336773824454401,-1.2015065087353493e-11,-12.015065087353493
4912,0.00012337553937374324,0.00012337555073485833,-1.1361115102911922e-11,-11.361115102911922
4913,0.00012338335259510052,0.00012338336322517264,-1.0630072136949194e-11,-10.630072136949195
4914,0.00012339116579125048,0.00012339117571548696,-9.924236492025994e-12,-9.924236492025994
4915,0.0001233989789351912,0.0001233989882058013,-9.270610114827856e-12,-9.270610114827857
4916,0.0001234067921469765,0.0001234068006961156,-8.54913910906008e-12,-8.54913910906008
4917,0.00012341460534111924,0.00012341461318642993,-7.84531070182891e-12,-7.845310701828911
4918,0.0001234224184841334,0.00012342242567674425,-7.192610856702324e-12,-7.192610856702324
4919,0.0001234302316782933,0.00012343023816705856,-6.488765264866721e-12,-6.488765264866721
4920,0.00012343804486543856,0.00012343805065737287,-5.791934325561828e-12,-5.7919343255618285
4921,0.00012344585801113197,0.0001234458631476872,-5.13655522713165e-12,-5.13655522713165
4922,0.00012345367117630885,0.0001234536756380015,-4.461692663296201e-12,-4.461692663296201
4923,0.00012346148435728315,0.00012346148812831582,-3.7710326774964435e-12,-3.7710326774964433
4924,0.00012346929750216805,0.00012346930061863013,-3.116462095731342e-12,-3.116462095731342
4925,0.0001234771106334113,0.00012347711310894445,-2.4755331625408875e-12,-2.4755331625408874
4926,0.00012348492380790315,0.00012348492559925876,-1.7913556215304209e-12,-1.791355621530421
4927,0.00012349273694163047,0.00012349273808957308,-1.1479426185324763e-12,-1.1479426185324764
4928,0.00012350055004142606,0.00012350055057988742,-5.384613759307786e-13,-0.5384613759307786
4929,0.00012350836319213816,0.0001235083630702017,1.2193644014572643e-13,0.12193644014572644
4930,0.0001235161763180668,0.00012351617556051605,7.575507498119285e-13,0.7575507498119285
4931,0.00012352398940170914,0.00012352398805083036,1.350878762401362e-12,1.350878762401362
4932,0.00012353180253781132,0.00012353180054114468,1.996666628942973e-12,1.996666628942973
4933,0.00012353961566077817,0.000123539613031459,2.629319169324488e-12,2.629319169324488
4934,0.00012354742872091185,0.0001235474255217733,3.1991385346281355e-12,3.1991385346281356
4935,0.00012355524183903617,0.00012355523801208762,3.8269485402163524e-12,3.8269485402163523
4936,0.0001235630549430364,0.00012356305050240194,4.4406344543682204e-12,4.440634454368221
4937,0.0001235708680021088,0.00012357086299271625,5.009392548375331e-12,5.009392548375331
4938,0.00012357868107733597,0.00012357867548303057,5.594305390277746e-12,5.594305390277746
4939,0.0001235864941697801,0.0001235864879733449,6.196435172943852e-12,6.196435172943851
4940,0.00012359430722785758,0.0001235943004636592,6.764198375932435e-12,6.764198375932435
4941,0.00012360212024747696,0.00012360211295397354,7.293503409979916e-12,7.293503409979916
4942,0.00012360993335327412,0.00012360992544428785,7.908986253707407e-12,7.908986253707407
4943,0.00012361774639499737,0.00012361773793460217,8.460395188495893e-12,8.460395188495893
4944,0.00012362555939237447,0.00012362555042491648,8.96745797760516e-12,8.967457977605159
4945,0.00012363337246016801,0.0001236333629152308,9.544937204152363e-12,9.544937204152363
4946,0.000123641185499573,0.00012364117540554511,1.0094027870750586e-11,10.094027870750587
4947,0.00012364899848527422,0.00012364898789585943,1.0589414778244139e-11,10.589414778244139
4948,0.00012365681151808093,0.00012365680038617374,1.1131907180155996e-11,11.131907180155995
4949,0.00012366462454365513,0.00012366461287648806,1.1667167059110582e-11,11.667167059110582
4950,0.00012367243754584923,0.00012367242536680237,1.2179046850051984e-11,12.179046850051984
4951,0.00012368025051504486,0.0001236802378571167,1.2657928161827215e-11,12.657928161827215
4952,0.00012368806354085031,0.00012368805034743103,1.3193419274000138e-11,13.193419274000139
4953,0.0001236958765319773,0.00012369586283774532,1.3694231962845677e-11,13.694231962845677
4954,0.00012370368947204577,0.00012370367532805966,1.4143986101941922e-11,14.143986101941922
4955,0.00012371150248318045,0.00012371148781837397,1.466480646794313e-11,14.664806467943128
4956,0.00012371931546703262,0.0001237193003086883,1.5158344322841617e-11,15.158344322841616
4957,0.000123727128395969,0.0001237271127990026,1.5596966389026813e-11,15.596966389026813
4958,0.0001237349413658905,0.00012373492528931692,1.6076573574156523e-11,16.076573574156523
4959,0.00012374275435416082,0.00012374273777963123,1.6574529580012943e-11,16.574529580012943
4960,0.00012375056729012484,0.00012375055026994555,1.7020179282049864e-11,17.020179282049863
4961,0.00012375838019835754,0.00012375836276025986,1.7438097667494765e-11,17.438097667494766
4962,0.00012376619317585797,0.00012376617525057418,1.7925283778175855e-11,17.925283778175856
4963,0.00012377400611852094,0.0001237739877408885,1.8377632440175912e-11,18.377632440175912
4964,0.00012378181900667476,0.0001237818002312028,1.877547194348747e-11,18.775471943487467
4965,0.00012378963195952759,0.00012378961272151715,1.9238010425395522e-11,19.238010425395522
4966,0.00012379744489327688,0.00012379742521183144,1.9681445427654707e-11,19.681445427654708
4967,0.00012380525779093923,0.00012380523770214578,2.008879343822907e-11,20.088793438229068
4968,0.00012381307068721852,0.0001238130501924601,2.0494758413407156e-11,20.494758413407155
4969,0.00012382088362097982,0.0001238208626827744,2.0938205396100346e-11,20.938205396100347
4970,0.0001238286965261933,0.00012382867517308872,2.1353104576650473e-11,21.353104576650473
4971,0.00012383650938872328,0.00012383648766340304,2.1725320235552887e-11,21.725320235552886
4972,0.00012384432230837084,0.00012384430015371735,2.2154653480940476e-11,22.154653480940475
4973,0.0001238521352106831,0.00012385211264403167,2.2566651417792195e-11,22.566651417792194
4974,0.0001238599480711487,0.00012385992513434598,2.2936802701548088e-11,22.93680270154809
4975,0.0001238677609512573,0.0001238677376246603,2.3326596991058932e-11,23.32659699105893
4976,0.00012387557384830429,0.00012387555011497464,2.3733329635585247e-11,23.733329635585246
4977,0.0001238833867215704,0.00012388336260528893,2.4116281470975427e-11,24.116281470975427
4978,0.0001238911995483295,0.00012389117509560327,2.4452726210231352e-11,24.45272621023135
4979,0.00012389901244517584,0.00012389898758591758,2.4859258250250702e-11,24.8592582502507
4980,0.0001239068253178215,0.0001239068000762319,2.524158959673757e-11,25.24158959673757
4981,0.0001239146381473784,0.00012391461256654621,2.5580832173909702e-11,25.5808321739097
4982,0.00012392245099948648,0.00012392242505686053,2.59426259394291e-11,25.9426259394291
4983,0.00012393026387181336,0.00012393023754717484,2.63246385033722e-11,26.3246385033722
4984,0.0001239380767171257,0.00012393805003748916,2.6679636543884567e-11,26.679636543884566
4985,0.00012394588952029803,0.00012394586252780347,2.6992494546193233e-11,26.99249454619323
4986,0.0001239537023882304,0.0001239536750181178,2.7370112594785762e-11,27.370112594785763
4987,0.00012396151523603357,0.0001239614875084321,2.7727601454264143e-11,27.727601454264143
4988,0.00012396932804799857,0.00012396929999874642,2.8049252146456286e-11,28.049252146456286
4989,0.00012397714086469133,0.00012397711248906076,2.837563055643166e-11,28.375630556431663
4990,0.000123984953714682,0.00012398492497937505,2.8735306929318303e-11,28.735306929318302
4991,0.0001239927665368953,0.0001239927374696894,2.9067205907020594e-11,29.067205907020593
4992,0.00012400057929245096,0.0001240005499600037,2.9332447240691684e-11,29.332447240691685
4993,0.00012400837949444766,0.00012400836245031802,1.704412963330072e-11,17.04412963330072
4994,0.00012401618307515376,0.00012401617494063233,8.134521420421701e-12,8.1345214204217
4995,0.00012402398889139137,0.00012402398743094665,1.4604447102956865e-12,1.4604447102956866
4996,0.00012403179674038567,0.00012403179992126096,-3.1808753057402265e-12,-3.1808753057402264
4997,0.00012403960543678181,0.00012403961241157528,-6.974793474732651e-12,-6.974793474732651
4998,0.00012404741480059745,0.0001240474249018896,-1.0101292154908794e-11,-10.101292154908794
4999,0.0001240552246616952,0.0001240552373922039,-1.2730508715088825e-11,-12.730508715088826
5000,0.00012406303494260444,0.00012406304988251822,-1.4939913791515632e-11,-14.939913791515632
5001,0.00012407084556333294,0.00012407086237283254,-1.680949960363476e-11,-16.809499603634762
5002,0.00012407865647447449,0.00012407867486314688,-1.8388672404189692e-11,-18.38867240418969
5003,0.00012408646762707018,0.00012408648735346117,-1.9726390995687323e-11,-19.72639099568732
5004,0.0001240942789803327,0.0001240942998437755,-2.0863442819911068e-11,-20.863442819911068
5005,0.00012410209054303223,0.00012410211233408982,-2.1791057602857366e-11,-21.791057602857364
5006,0.00012410990231377804,0.00012410992482440414,-2.2510626104862973e-11,-22.510626104862972
5007,0.00012411771420701892,0.00012411773731471845,-2.3107699548067367e-11,-23.107699548067366
5008,0.0001241255262287419,0.00012412554980503277,-2.3576290886758918e-11,-23.57629088675892
5009,0.0001241333383469684,0.00012413336229534708,-2.3948378691120142e-11,-23.94837869112014
5010,0.0001241411505804157,0.0001241411747856614,-2.4205245701421062e-11,-24.205245701421063
5011,0.00012414896296325192,0.0001241489872759757,-2.431272380119183e-11,-24.312723801191833
5012,0.00012415677539400087,0.00012415679976629003,-2.4372289163816773e-11,-24.372289163816774
5013,0.00012416458789482512,0.00012416461225660437,-2.4361779260322405e-11,-24.361779260322404
