period_number,period_s,period_error_s,period_error_ps
2817,3.333713293506485e-09,3.80019684240385e-13,0.380019684240385
2818,3.3337941535484543e-09,4.608797262098427e-13,0.46087972620984274
2819,3.325951517963447e-09,-7.381755858797617e-12,-7.381755858797617
2820,3.3300725469785804e-09,-3.260726843664063e-12,-3.260726843664063
2821,3.333462640489127e-09,1.2936666688271588e-13,0.1293666668827159
2822,3.3328102518540698e-09,-5.230219681746539e-13,-0.523021968174654
2823,3.3334028142640714e-09,6.954044182694258e-14,0.06954044182694258
2824,3.3335606636107293e-09,2.2738978848481323e-13,0.22738978848481323
2825,3.333651489710219e-09,3.182158879745253e-13,0.31821588797452527
2826,3.333679712864962e-09,3.464390427176975e-13,0.34643904271769754
2827,3.333819428022266e-09,4.861542000214286e-13,0.4861542000214287
2828,3.333802724400409e-09,4.694505781644341e-13,0.4694505781644341
2829,3.333816720332372e-09,4.834465101277316e-13,0.48344651012773154
2830,3.3338655969828476e-09,5.323231606031393e-13,0.5323231606031392
2831,3.3338365154957376e-09,5.032416734931963e-13,0.5032416734931964
2832,3.333893613698721e-09,5.603398764764067e-13,0.5603398764764067
2833,3.33386595820513e-09,5.326843828856935e-13,0.5326843828856935
2834,3.3337744487397874e-09,4.4117491754292744e-13,0.4411749175429274
2835,3.333904386748247e-09,5.711129260024327e-13,0.5711129260024327
2836,3.3338390906893496e-09,5.058168671051521e-13,0.5058168671051522
2837,3.333855147716748e-09,5.218738945033989e-13,0.5218738945033988
2838,3.333866416429626e-09,5.331426073813674e-13,0.5331426073813674
2839,3.3337971280571145e-09,4.638542348700567e-13,0.4638542348700567
2840,3.33386554121081e-09,5.322673885657602e-13,0.5322673885657603
2841,3.3338174859688413e-09,4.842121465968865e-13,0.4842121465968865
2842,3.3338195016192646e-09,4.862277970201497e-13,0.4862277970201497
2843,3.3338372479623966e-09,5.039741401521368e-13,0.5039741401521368
2844,3.3337731965946984e-09,4.3992277245392393e-13,0.4399227724539239
2845,3.33380299828343e-09,4.697244611857311e-13,0.4697244611857311
2846,3.3337692286248112e-09,4.359548025667979e-13,0.4359548025667979
2847,3.333740682950415e-09,4.0740912817049734e-13,0.40740912817049735
2848,3.3338050553707052e-09,4.717815484607739e-13,0.4717815484607739
2849,3.3259289579490162e-09,-7.404315873228191e-12,-7.4043158732281915
2850,3.3300634278523634e-09,-3.2698459698810166e-12,-3.2698459698810165
2851,3.3334752013406018e-09,1.4192751835732545e-13,0.14192751835732545
2852,3.3327939754315857e-09,-5.392983906587667e-13,-0.5392983906587667
2853,3.3333890553048217e-09,5.5781482577232535e-14,0.05578148257723253
2854,3.333567399684288e-09,2.341258620435663e-13,0.2341258620435663
2855,3.333631204728029e-09,2.9793090578445407e-13,0.2979309057844541
2856,3.333693846504154e-09,3.605726819094278e-13,0.3605726819094278
2857,3.3337963922023238e-09,4.631183800793272e-13,0.4631183800793272
2858,3.3337931210932186e-09,4.598472709741709e-13,0.4598472709741709
2859,3.3338273692170325e-09,4.940953947880855e-13,0.49409539478808545
2860,3.333864267388454e-09,5.309935662095706e-13,0.5309935662095706
2861,3.333821217304828e-09,4.87943482583604e-13,0.487943482583604
2862,3.3339087794170656e-09,5.755055948211802e-13,0.5755055948211802
2863,3.3338552257081535e-09,5.219518859090503e-13,0.5219518859090503
2864,3.3337840635632376e-09,4.507897409931415e-13,0.4507897409931415
2865,3.3338856730494434e-09,5.523992271989679e-13,0.5523992271989678
2866,3.333838919195671e-09,5.056453734265192e-13,0.5056453734265193
2867,3.3338753566692606e-09,5.420828470161245e-13,0.5420828470161245
2868,3.3338411730520878e-09,5.07899229843341e-13,0.507899229843341
2869,3.333832264589741e-09,4.989907674966331e-13,0.49899076749663307
2870,3.3338640485388574e-09,5.307747166129226e-13,0.5307747166129226
2871,3.3338165480899164e-09,4.832742676719733e-13,0.4832742676719733
2872,3.333820795238475e-09,4.875214162303825e-13,0.48752141623038253
2873,3.333816509692219e-09,4.832358699744084e-13,0.48323586997440837
2874,3.3337681053913605e-09,4.348315691161029e-13,0.43483156911610293
2875,3.3338225086946476e-09,4.892348724031197e-13,0.4892348724031197
2876,3.3337716518607125e-09,4.3837803846801626e-13,0.43837803846801626
2877,3.3337414044056456e-09,4.081305834011235e-13,0.4081305834011235
2878,3.333786086237258e-09,4.528124150136033e-13,0.4528124150136033
2879,3.3259474197165043e-09,-7.385854105740163e-12,-7.3858541057401625
2880,3.330072475444954e-09,-3.2607983772905244e-12,-3.2607983772905245
2881,3.3334750956647713e-09,1.41821842526826e-13,0.141821842526826
2882,3.3327949398158656e-09,-5.38334006378868e-13,-0.538334006378868
2883,3.333410163592872e-09,7.688977062763956e-14,0.07688977062763956
2884,3.333582551247018e-09,2.4927742477372536e-13,0.24927742477372536
2885,3.3336346567159377e-09,3.013828936932989e-13,0.3013828936932989
2886,3.333719588587586e-09,3.8631476534174317e-13,0.3863147653417432
2887,3.333798615450358e-09,4.65341628113567e-13,0.46534162811356705
2888,3.3337772663271238e-09,4.439925048793331e-13,0.4439925048793331
2889,3.333866747206156e-09,5.334733839116655e-13,0.5334733839116655
2890,3.333854904492931e-09,5.216306706866607e-13,0.5216306706866607
2891,3.333843712158708e-09,5.10438336463612e-13,0.510438336463612
2892,3.333900464518139e-09,5.671906958944584e-13,0.5671906958944584
2893,3.3338543711738825e-09,5.210973516380151e-13,0.5210973516380151
2894,3.333802319383135e-09,4.69045560890375e-13,0.46904556089037497
2895,3.3338792277351904e-09,5.459539129459529e-13,0.5459539129459529
2896,3.3338403889977342e-09,5.07115175489781e-13,0.507115175489781
2897,3.3339033541269927e-09,5.700803047483032e-13,0.5700803047483032
2898,3.3338302928867752e-09,4.970190645308052e-13,0.49701906453080524
2899,3.333841587461263e-09,5.083136390187193e-13,0.5083136390187193
2900,3.333861584296397e-09,5.283104741526618e-13,0.5283104741526617
2901,3.33379431057481e-09,4.610367525657365e-13,0.4610367525657365
2902,3.3338448019648505e-09,5.115281426060765e-13,0.5115281426060766
2903,3.33380766220608e-09,4.743883838355073e-13,0.47438838383550735
2904,3.333784574842489e-09,4.5130102024449957e-13,0.4513010202444996
2905,3.333837151410805e-09,5.038775885605452e-13,0.5038775885605452
2906,3.333762726518693e-09,4.294526964487354e-13,0.4294526964487354
2907,3.333763478849969e-09,4.302050277243549e-13,0.43020502772435487
2908,3.333771124176127e-09,4.378503538825358e-13,0.4378503538825358
2909,3.32593117290968e-09,-7.402100912564307e-12,-7.402100912564308
2910,3.329914048442155e-09,-3.4192253800896317e-12,-3.4192253800896317
2911,3.333369969111421e-09,3.6695289176751386e-14,0.03669528917675138
2912,3.332707189520012e-09,-6.260843022322698e-13,-0.6260843022322699
2913,3.333317087736605e-09,-1.6186085639429593e-14,-0.016186085639429592
2914,3.333472207380677e-09,1.3893355843251072e-13,0.13893355843251073
2915,3.333562025375434e-09,2.287515531897186e-13,0.2287515531897186
2916,3.3336332027025686e-09,2.9992888032417393e-13,0.2999288803241739
2917,3.3337198643713494e-09,3.865905491049738e-13,0.3865905491049738
2918,3.33370560343327e-09,3.7232961102566655e-13,0.37232961102566653
2919,3.3337902874156443e-09,4.570135933998992e-13,0.45701359339989917
2920,3.333787133559616e-09,4.5385973737156536e-13,0.4538597373715654
2921,3.333785958335283e-09,4.526845130385679e-13,0.45268451303856794
2922,3.3338642740901787e-09,5.310002679342493e-13,0.5310002679342493
2923,3.3338044210175666e-09,4.711471953221798e-13,0.4711471953221798
2924,3.333751216245571e-09,4.1794242332673713e-13,0.41794242332673714
2925,3.333843434602952e-09,5.101607807074557e-13,0.5101607807074557
2926,3.3337900821084105e-09,4.568082861660119e-13,0.4568082861660119
2927,3.3338434271151806e-09,5.10153292936202e-13,0.510153292936202
2928,3.3338139310461006e-09,4.806572238561596e-13,0.48065722385615955
2929,3.333779515643444e-09,4.462418211995576e-13,0.44624182119955763
2930,3.3338404822730024e-09,5.072084507579326e-13,0.5072084507579326
2931,3.3337701708066635e-09,4.368969844190832e-13,0.4368969844190832
2932,3.333786204012107e-09,4.5293018986272134e-13,0.4529301898627213
2933,3.333787192333538e-09,4.5391851129370944e-13,0.45391851129370947
2934,3.3337237819834338e-09,3.9050816118931967e-13,0.3905081611893197
2935,3.33379057369584e-09,4.572998735954122e-13,0.4572998735954122
2936,3.3337248099697236e-09,3.915361474791618e-13,0.3915361474791618
2937,3.33373291003399e-09,3.9963621174540563e-13,0.39963621174540565
2938,3.3337564649021695e-09,4.2319107992505735e-13,0.42319107992505733
2939,3.325921237111565e-09,-7.412036710679554e-12,-7.412036710679554
2940,3.3300500687604275e-09,-3.2832050618169868e-12,-3.283205061816987
2941,3.3334544759588774e-09,1.2120213663292241e-13,0.12120213663292241
2942,3.3327757152714916e-09,-5.575585507528219e-13,-0.5575585507528219
2943,3.3333892517724197e-09,5.5977950175282276e-14,0.05597795017528227
2944,3.3335622017514107e-09,2.2892792916625947e-13,0.22892792916625948
2945,3.333628671594685e-09,2.9539777244052715e-13,0.2953977724405272
2946,3.3336901732238054e-09,3.5689940156091514e-13,0.35689940156091515
2947,3.3337831200498495e-09,4.4984622760506316e-13,0.44984622760506315
2948,3.333773129177652e-09,4.3985535540758607e-13,0.4398553554075861
2949,3.3338420443914925e-09,5.087705692480498e-13,0.5087705692480498
2950,3.3338510763986768e-09,5.178025764323125e-13,0.5178025764323124
2951,3.333806235751775e-09,4.729619295303543e-13,0.47296192953035426
2952,3.3339103110898035e-09,5.770372675590412e-13,0.5770372675590413
2953,3.3338410296866793e-09,5.077558644348206e-13,0.5077558644348206
2954,3.3337828351181304e-09,4.495612958860022e-13,0.4495612958860022
2955,3.3338813251039643e-09,5.480512817198354e-13,0.5480512817198354
2956,3.333818479016716e-09,4.852051944717203e-13,0.4852051944717203
2957,3.333894583534505e-09,5.613097122603539e-13,0.5613097122603539
2958,3.333833870926739e-09,5.005971044947287e-13,0.5005971044947286
2959,3.333817700657812e-09,4.844268355676976e-13,0.4844268355676976
2960,3.3338645629758475e-09,5.31289153603108e-13,0.531289153603108
2961,3.3337919894097672e-09,4.587155875227941e-13,0.45871558752279407
2962,3.3338211580023573e-09,4.878841801129008e-13,0.48788418011290086
2963,3.3338159833662742e-09,4.827095440297753e-13,0.4827095440297753
2964,3.3337630940564534e-09,4.298202342089444e-13,0.42982023420894444
2965,3.333826935834319e-09,4.936620120746887e-13,0.4936620120746887
2966,3.333751182330372e-09,4.1790850812752907e-13,0.41790850812752905
2967,3.333752898646128e-09,4.1962482388349615e-13,0.41962482388349615
2968,3.3337765052070343e-09,4.432313847898529e-13,0.4432313847898529
2969,3.3259264913789094e-09,-7.406782443334991e-12,-7.406782443334992
2970,3.329968679556647e-09,-3.364594265597385e-12,-3.364594265597385
2971,3.3334018321666385e-09,6.85583443940509e-14,0.0685583443940509
2972,3.33272666030364e-09,-6.066135186042855e-13,-0.6066135186042856
2973,3.333327707408793e-09,-5.566413451360592e-15,-0.005566413451360591
2974,3.333516978381142e-09,1.8370455889741389e-13,0.18370455889741388
2975,3.3335778291027117e-09,2.4455528046728663e-13,0.24455528046728664
2976,3.333651222339187e-09,3.179485169425268e-13,0.3179485169425268
2977,3.3337516880801922e-09,4.1841425794780746e-13,0.41841425794780746
2978,3.3337194436026507e-09,3.8616978040622754e-13,0.38616978040622757
2979,3.333807112962812e-09,4.738391405674533e-13,0.47383914056745335
2980,3.3338129148606738e-09,4.796410384293386e-13,0.4796410384293386
2981,3.3337917718747657e-09,4.584980525212802e-13,0.45849805252128023
2982,3.3338812065701736e-09,5.479327479291966e-13,0.5479327479291966
2983,3.333820306439478e-09,4.870326172334446e-13,0.4870326172334446
2984,3.3337525714677936e-09,4.192976455491579e-13,0.41929764554915794
2985,3.3338532911492765e-09,5.200173270320254e-13,0.5200173270320254
2986,3.3337952784624183e-09,4.620046401739051e-13,0.4620046401739051
2987,3.333839834218259e-09,5.065603960143837e-13,0.5065603960143837
2988,3.3338296418741926e-09,4.963680519482045e-13,0.49636805194820455
2989,3.3337958923105834e-09,4.62618488338912e-13,0.46261848833891206
2990,3.3338486767611134e-09,5.154029388690046e-13,0.5154029388690046
2991,3.3337688113458882e-09,4.3553752364379434e-13,0.43553752364379433
2992,3.3338027767910907e-09,4.695029688462876e-13,0.46950296884628767
2993,3.3338020172939164e-09,4.687434716719344e-13,0.4687434716719344
2994,3.3337401618455814e-09,4.068880233369511e-13,0.4068880233369511
2995,3.3337822853361494e-09,4.490115139049937e-13,0.4490115139049937
2996,3.333768891546356e-09,4.3561772411137216e-13,0.4356177241113722
2997,3.333723113278027e-09,3.898394557825167e-13,0.3898394557825167
2998,3.333756451163295e-09,4.231773410506529e-13,0.4231773410506529
2999,3.325901378261486e-09,-7.431895560758257e-12,-7.431895560758257
3000,3.3299067256492023e-09,-3.426548173042157e-12,-3.426548173042157
3001,3.3333592491573084e-09,2.5975335063991053e-14,0.025975335063991054
3002,3.3327093201907334e-09,-6.239536315110331e-13,-0.6239536315110331
3003,3.333280260353421e-09,-5.301346882344679e-14,-0.05301346882344679
3004,3.333481464078597e-09,1.4819025635262567e-13,0.14819025635262567
3005,3.3335386774306273e-09,2.0540360838281753e-13,0.20540360838281754
3006,3.3336104680333324e-09,2.771942110880075e-13,0.2771942110880075
3007,3.333717480983266e-09,3.8420716102172607e-13,0.3842071610217261
3008,3.333723051942677e-09,3.8977812043274013e-13,0.3897781204327401
3009,3.333757449100244e-09,4.241752779996582e-13,0.4241752779996582
3010,3.333791646527442e-09,4.583727051976138e-13,0.45837270519761375
3011,3.3337653907015866e-09,4.321168793421297e-13,0.4321168793421297
3012,3.3338305170252456e-09,4.972432030011759e-13,0.4972432030011759
3013,3.3338264128253555e-09,4.931390031110771e-13,0.49313900311107706
3014,3.333715520793172e-09,3.8224697092771733e-13,0.3822469709277173
3015,3.3338520266849403e-09,5.187528626958371e-13,0.5187528626958371
3016,3.3337927420730798e-09,4.594682508353289e-13,0.4594682508353289
3017,3.333812326311689e-09,4.790524894444002e-13,0.4790524894444002
3018,3.3338119717572496e-09,4.786979350052067e-13,0.4786979350052067
3019,3.3337698316817765e-09,4.3655785953205687e-13,0.4365578595320569
3020,3.3338284238340382e-09,4.951500117937893e-13,0.49515001179378926
3021,3.3337773361632962e-09,4.440623410517683e-13,0.44406234105176834
3022,3.333762273112121e-09,4.2899928987646555e-13,0.4289992898764656
3023,3.333789354276716e-09,4.560804544713588e-13,0.4560804544713588
3024,3.333725745829322e-09,3.9247200707752876e-13,0.3924720070775288
3025,3.3337470140778504e-09,4.1374025560595887e-13,0.4137402556059589
3026,3.333752469874662e-09,4.1919605241746423e-13,0.4191960524174642
3027,3.3337004459004763e-09,3.6717207823181195e-13,0.36717207823181197
3028,3.3337480576224414e-09,4.1478380019697617e-13,0.4147838001969762
3029,3.325892567665326e-09,-7.44070615691824e-12,-7.440706156918239
3030,3.329905326625212e-09,-3.4279471970323463e-12,-3.4279471970323465
3031,3.3333394373785447e-09,6.163556300232925e-15,0.006163556300232925
3032,3.3327036051950638e-09,-6.296686271806619e-13,-0.6296686271806619
3033,3.3332900847938087e-09,-4.3189028435709804e-14,-0.043189028435709806
3034,3.333437351192239e-09,1.04077369994553e-13,0.104077369994553
3035,3.3335629215938906e-09,2.2964777164615406e-13,0.22964777164615408
3036,3.3335796663679963e-09,2.4639254575185804e-13,0.24639254575185804
3037,3.3337106576280444e-09,3.773838057999561e-13,0.3773838057999561
3038,3.333716730386714e-09,3.8345656446958257e-13,0.3834565644695826
3039,3.333712853222147e-09,3.79579399902534e-13,0.379579399902534
3040,3.3338106675975614e-09,4.773937753169782e-13,0.4773937753169782
3041,3.333765754312502e-09,4.3248049025759526e-13,0.4324804902575953
3042,3.3337927786005286e-09,4.595047782841463e-13,0.45950477828414626
3043,3.3338224724450255e-09,4.89198622781109e-13,0.489198622781109
3044,3.333726703528818e-09,3.9342970657340773e-13,0.39342970657340776
3045,3.3338260078860085e-09,4.927340637640491e-13,0.4927340637640491
3046,3.3337922403043143e-09,4.589664820699026e-13,0.4589664820699026
3047,3.333794337618878e-09,4.610637966336764e-13,0.46106379663367647
3048,3.333835001465002e-09,5.017276427575608e-13,0.5017276427575608
3049,3.3337576529844626e-09,4.243791622181941e-13,0.4243791622181941
3050,3.333791795971159e-09,4.585221489145637e-13,0.4585221489145637
3051,3.3337858983992317e-09,4.526245769872202e-13,0.4526245769872202
3052,3.3337371965695803e-09,4.039227473358622e-13,0.4039227473358622
3053,3.3338073027930598e-09,4.740289708153284e-13,0.4740289708153284
3054,3.3337236342846047e-09,3.9036046236024104e-13,0.390360462360241
3055,3.333731279793722e-09,3.9800597147753854e-13,0.3980059714775385
3056,3.3337669955240898e-09,4.337217018453156e-13,0.4337217018453156
3057,3.3336999230710836e-09,3.666492488391851e-13,0.36664924883918515
3058,3.333723977888602e-09,3.9070406635749243e-13,0.39070406635749244
3059,3.325962463445164e-09,-7.370810377080453e-12,-7.370810377080453
3060,3.330016164965671e-09,-3.317108856573447e-12,-3.317108856573447
3061,3.3333980964023635e-09,6.482258011908517e-14,0.06482258011908516
3062,3.332803750418802e-09,-5.295234034426222e-13,-0.5295234034426222
3063,3.3333965571639274e-09,6.328334168293928e-14,0.06328334168293928
3064,3.3334924972654937e-09,1.5922344324928065e-13,0.15922344324928064
3065,3.333632340985458e-09,2.9906716321374603e-13,0.29906716321374605
3066,3.333682503984213e-09,3.4923016196856736e-13,0.3492301619685674
3067,3.333746488781898e-09,4.1321495965338964e-13,0.41321495965338967
3068,3.3337983094749524e-09,4.650356527079645e-13,0.4650356527079645
3069,3.3337804284772987e-09,4.471546550542864e-13,0.4471546550542864
3070,3.333880402847715e-09,5.471290254706013e-13,0.5471290254706013
3071,3.333828198157356e-09,4.949243351115864e-13,0.4949243351115864
3072,3.333828609964446e-09,4.953361422017507e-13,0.4953361422017507
3073,3.3338715712891837e-09,5.382974669392404e-13,0.5382974669392404
3074,3.3337857840125143e-09,4.525101902698912e-13,0.4525101902698912
3075,3.333862975056734e-09,5.297012344894176e-13,0.5297012344894175
3076,3.333834288070137e-09,5.010142478924607e-13,0.5010142478924606
3077,3.333822120756946e-09,4.88846934701409e-13,0.488846934701409
3078,3.3338664638837996e-09,5.331900615552043e-13,0.5331900615552043
3079,3.3337991979515277e-09,4.65924129283262e-13,0.46592412928326205
3080,3.3338031923149615e-09,4.699184927170245e-13,0.4699184927170245
3081,3.3338206144511507e-09,4.873406289062524e-13,0.4873406289062524
3082,3.3337598382244345e-09,4.2656440219002476e-13,0.4265644021900248
3083,3.3338036509053754e-09,4.703770831309316e-13,0.4703770831309316
3084,3.3337908745788834e-09,4.576007566389359e-13,0.45760075663893585
3085,3.3337514779956925e-09,4.1820417344809766e-13,0.4182041734480977
3086,3.3337946170076136e-09,4.613431853691306e-13,0.4613431853691306
3087,3.3337196061042275e-09,3.863322819830924e-13,0.3863322819830924
3088,3.3337521776008613e-09,4.1890377861681645e-13,0.41890377861681644
3089,3.3259753187896656e-09,-7.357955032578873e-12,-7.357955032578873
3090,3.330038768080526e-09,-3.2945057417183847e-12,-3.2945057417183845
3091,3.333414369521419e-09,8.109569917470364e-14,0.08109569917470363
3092,3.332817749332321e-09,-5.155244899233504e-13,-0.5155244899233504
3093,3.3334034549801215e-09,7.018115787703647e-14,0.07018115787703647
3094,3.3335002971751648e-09,1.6702335292033545e-13,0.16702335292033546
3095,3.333667958531155e-09,3.346847089104092e-13,0.3346847089104092
3096,3.333675991388439e-09,3.4271756619448607e-13,0.34271756619448607
3097,3.3337615795615437e-09,4.2830573929925373e-13,0.42830573929925375
3098,3.3338091764367154e-09,4.759026144709185e-13,0.4759026144709185
3099,3.3337874871179445e-09,4.542132957000129e-13,0.4542132957000129
3100,3.333878094144221e-09,5.448203219763789e-13,0.5448203219763789
3101,3.333833142363208e-09,4.998685409636091e-13,0.4998685409636091
3102,3.333841413101225e-09,5.081392789805929e-13,0.508139278980593
3103,3.3338759226939454e-09,5.426488717009295e-13,0.5426488717009296
3104,3.333787497749902e-09,4.542239276575668e-13,0.4542239276575668
3105,3.3338811821451316e-09,5.479083228871296e-13,0.5479083228871295
3106,3.3338500279955048e-09,5.167541732603097e-13,0.5167541732603097
3107,3.3338180456848247e-09,4.847718625803004e-13,0.48477186258030036
3108,3.3338765232504694e-09,5.432494282249282e-13,0.5432494282249282
3109,3.333802497731004e-09,4.69223908759617e-13,0.46922390875961706
3110,3.3338153440291938e-09,4.820702069493195e-13,0.4820702069493195
3111,3.3338234030699603e-09,4.901292477158619e-13,0.4901292477158619
3112,3.3337602155843887e-09,4.2694176214429013e-13,0.42694176214429014
3113,3.3338405362188367e-09,5.072623965922774e-13,0.5072623965922773
3114,3.3337707255116e-09,4.3745168935558107e-13,0.4374516893555811
3115,3.333756793906707e-09,4.2352008446242987e-13,0.4235200844624299
3116,3.3337956275145315e-09,4.623536922870732e-13,0.4623536922870732
3117,3.3337249735012925e-09,3.916996790480905e-13,0.3916996790480905
3118,3.333749058998344e-09,4.1578517609974736e-13,0.41578517609974736
3119,3.3259739441094023e-09,-7.359329712842158e-12,-7.359329712842158
3120,3.3300358496657757e-09,-3.2974241564686997e-12,-3.2974241564686997
3121,3.333422632564989e-09,8.935874274439457e-14,0.08935874274439456
3122,3.332814602574429e-09,-5.186712478155862e-13,-0.5186712478155862
3123,3.3334008448277657e-09,6.757100552128161e-14,0.0675710055212816
3124,3.3335093519404303e-09,1.7607811818582497e-13,0.17607811818582497
3125,3.3336556323823455e-09,3.223585601010884e-13,0.32235856010108843
3126,3.3336897272846755e-09,3.564534624311083e-13,0.35645346243110826
3127,3.3337848325641216e-09,4.5155874187716296e-13,0.45155874187716294
3128,3.333792788839463e-09,4.595150172184127e-13,0.4595150172184127
3129,3.333780788967745e-09,4.475151455003743e-13,0.4475151455003743
3130,3.3338803834235555e-09,5.471096013110549e-13,0.5471096013110549
3131,3.3338204239907103e-09,4.871501684658646e-13,0.48715016846586456
3132,3.333859348400467e-09,5.260745782224535e-13,0.5260745782224535
3133,3.3338819889880595e-09,5.487151658151025e-13,0.5487151658151026
3134,3.333769892366605e-09,4.3661854436052995e-13,0.43661854436052994
3135,3.3338916787705375e-09,5.584049482930168e-13,0.5584049482930168
3136,3.3338442534974646e-09,5.109796752202022e-13,0.5109796752202023
3137,3.3338279554519235e-09,4.94681629679012e-13,0.49468162967901197
3138,3.333869786909248e-09,5.365130870037638e-13,0.5365130870037638
3139,3.3337991442462507e-09,4.658704240062743e-13,0.4658704240062743
3140,3.333845269310197e-09,5.119954879525264e-13,0.5119954879525265
3141,3.333814162147182e-09,4.808883249373566e-13,0.48088832493735667
3142,3.333791671233699e-09,4.583974114546193e-13,0.45839741145461926
3143,3.333845802148131e-09,5.12528325886458e-13,0.512528325886458
3144,3.3337751332609934e-09,4.4185943874892153e-13,0.44185943874892153
3145,3.333777525681836e-09,4.442518595915188e-13,0.4442518595915188
3146,3.3337903933726898e-09,4.571195504453371e-13,0.45711955044533714
3147,3.333729080228729e-09,3.9580640648450394e-13,0.39580640648450394
3148,3.333766825311125e-09,4.3355148888049897e-13,0.433551488880499
3149,3.3259540829384533e-09,-7.379190883791137e-12,-7.379190883791137
3150,3.3300536956301467e-09,-3.27957819209772e-12,-3.2795781920977203
3151,3.333446004070864e-09,1.1273024861975646e-13,0.11273024861975646
3152,3.332814863321663e-09,-5.184105005812352e-13,-0.5184105005812353
3153,3.33338710818614e-09,5.383436389566582e-14,0.053834363895665815
3154,3.3335381083938933e-09,2.048345716488521e-13,0.2048345716488521
3155,3.3336595451290726e-09,3.2627130682818524e-13,0.3262713068281852
3156,3.3336862218760928e-09,3.5294805384834603e-13,0.35294805384834604
3157,3.333801023825913e-09,4.677500036687588e-13,0.4677500036687588
3158,3.3337944784025302e-09,4.612045802857737e-13,0.4612045802857737
3159,3.3338232758456116e-09,4.900020233671843e-13,0.49000202336718435
3160,3.3338876973362146e-09,5.544235139701613e-13,0.5544235139701612
3161,3.333831432627204e-09,4.981588049595763e-13,0.4981588049595763
3162,3.3338649970971737e-09,5.317232749292348e-13,0.5317232749292348
3163,3.333868917402823e-09,5.356435805783529e-13,0.5356435805783529
3164,3.3337838830571284e-09,4.5060923488394983e-13,0.4506092348839498
3165,3.3338957189821706e-09,5.624451599261483e-13,0.5624451599261483
3166,3.333859782670871e-09,5.26508848626379e-13,0.526508848626379
3167,3.33383631549093e-09,5.030416686855589e-13,0.5030416686855589
3168,3.3338701980014426e-09,5.369241791981206e-13,0.5369241791981206
3169,3.333805786851418e-09,4.725130291733638e-13,0.4725130291733638
3170,3.3338537803684017e-09,5.205065461573052e-13,0.5205065461573052
3171,3.333812405190785e-09,4.791313685405803e-13,0.4791313685405803
3172,3.333786786259167e-09,4.5351243692253216e-13,0.4535124369225322
3173,3.33384266226137e-09,5.093884391254903e-13,0.5093884391254903
3174,3.33377297841934e-09,4.3970459709550196e-13,0.43970459709550197
3175,3.3337920218612935e-09,4.587480390490693e-13,0.4587480390490693
3176,3.3337850879310027e-09,4.5181410875823297e-13,0.45181410875823297
3177,3.3337265789675408e-09,3.933051452963163e-13,0.3933051452963163
3178,3.3337713052616067e-09,4.380314393622634e-13,0.4380314393622634
3179,3.325901044374651e-09,-7.432229447593538e-12,-7.432229447593538
3180,3.3299108680536664e-09,-3.4224057685780053e-12,-3.422405768578005
3181,3.3333498484942805e-09,1.6574672036028972e-14,0.016574672036028974
3182,3.3327072574961003e-09,-6.260163261441868e-13,-0.6260163261441868
3183,3.333304956025903e-09,-2.8317796341642246e-14,-0.028317796341642245
3184,3.333426349514968e-09,9.307569272353589e-14,0.09307569272353589
3185,3.3335616109662588e-09,2.2833714401434033e-13,0.22833714401434033
3186,3.333602823039211e-09,2.6954921696674193e-13,0.26954921696674194
3187,3.3336982447193444e-09,3.64970897099914e-13,0.364970897099914
3188,3.3337365455468333e-09,4.0327172458886614e-13,0.4032717245888661
3189,3.3337203942378918e-09,3.871204156473264e-13,0.3871204156473264
3190,3.3338211089591497e-09,4.878351369052548e-13,0.4878351369052548
3191,3.3337671564298565e-09,4.3388260761210783e-13,0.43388260761210784
3192,3.33379782552776e-09,4.645517055157484e-13,0.4645517055157484
3193,3.3338240801643814e-09,4.908063421369745e-13,0.4908063421369745
3194,3.3337192808605164e-09,3.860070382720057e-13,0.38600703827200566
3195,3.3338357081140967e-09,5.024342918522689e-13,0.502434291852269
3196,3.33381761565975e-09,4.843418375055065e-13,0.4843418375055065
3197,3.3337771233242454e-09,4.4384950200091404e-13,0.44384950200091405
3198,3.3338350044804393e-09,5.01730658194853e-13,0.501730658194853
3199,3.3337710819464524e-09,4.3780812420791747e-13,0.4378081242079175
3200,3.3337992753533984e-09,4.660015311539821e-13,0.46600153115398213
3201,3.333791087129943e-09,4.578133076985881e-13,0.4578133076985881
3202,3.333746368747165e-09,4.1309492492036834e-13,0.41309492492036837
3203,3.333796354180709e-09,4.630803584643909e-13,0.4630803584643909
3204,3.3337332656082567e-09,3.999917860122676e-13,0.39999178601226765
3205,3.333731334579813e-09,3.9806075756856695e-13,0.39806075756856696
3206,3.3337662000686727e-09,4.329262464282855e-13,0.43292624642828553
3207,3.3336880075265777e-09,3.5473370433324356e-13,0.3547337043332436
3208,3.3337308096260617e-09,3.975358038173084e-13,0.3975358038173084
3209,3.325941123476662e-09,-7.392150345582593e-12,-7.392150345582593
3210,3.3300026892644032e-09,-3.3305845578412e-12,-3.3305845578412
3211,3.3333772241349617e-09,4.3950312717232864e-14,0.04395031271723286
3212,3.332779867630287e-09,-5.53406191957474e-13,-0.553406191957474
3213,3.3333541884742618e-09,2.091465201732551e-14,0.02091465201732551
3214,3.3334905896253238e-09,1.5731580307931956e-13,0.15731580307931955
3215,3.3336271123425543e-09,2.9383852030990354e-13,0.29383852030990354
