offset_frequency_hz,phase_noise_dbc_per_hz
41164706.6172799,-176.0240091920602
41170588.970326096,-184.94650042826453
41176471.32337229,-182.2472497755469
41182353.67641849,-178.92548307969452
41188236.029464684,-176.82662004907928
41194118.38251088,-177.5288973182229
41200000.73555708,-177.63105325639273
41205883.08860327,-185.4264165893741
41211765.44164947,-180.79845276844932
41217647.79469567,-180.37252007568208
41223530.14774186,-179.65736290417584
41229412.500788055,-174.52177315906286
41235294.85383425,-173.84259151846032
41241177.20688045,-177.08384804390076
41247059.559926644,-172.62546257608093
41252941.91297284,-174.92646428941995
41258824.26601904,-175.0199582627799
41264706.61906523,-176.8180642684193
41270588.97211143,-182.540590306681
41276471.32515763,-191.3177659380674
41282353.67820382,-176.47778603822545
41288236.031250015,-169.6832452232777
41294118.384296216,-171.569254209578
41300000.73734241,-178.03324232033006
41305883.0903886,-179.98675707369364
41311765.443434805,-188.65880238942134
41317647.796481,-181.79310180839786
41323530.14952719,-177.48765040573437
41329412.502573386,-188.39041060088323
41335294.85561959,-175.07540795755529
41341177.20866578,-172.1743851415689
41347059.561711974,-176.1291644383621
41352941.914758176,-177.2319831561762
41358824.26780437,-185.45686773428739
41364706.62085056,-178.15481746693803
41370588.973896764,-173.66191527784042
41376471.32694296,-170.98958934681096
41382353.67998915,-167.85034049534812
41388236.03303535,-171.97006003446634
41394118.38608155,-173.7451995684479
41400000.73912774,-178.17520711139568
41405883.09217394,-183.47735402691848
41411765.445220135,-194.35541437511085
41417647.79826633,-175.05639217906705
41423530.15131252,-174.44144979597996
41429412.504358724,-180.61274956878304
41435294.85740492,-173.7596454433284
41441177.21045111,-177.13514436624172
41447059.56349731,-188.63332148580008
41452941.916543506,-184.79158297666652
41458824.2695897,-173.90363089742158
41464706.6226359,-174.60966142095035
41470588.975682095,-199.09175692309165
41476471.32872829,-177.14847790106484
41482353.68177449,-176.71749216297317
41488236.03482068,-174.0439544910458
41494118.38786688,-178.3498608301011
41500000.74091308,-181.78791815900624
41505883.09395927,-181.43795940525627
41511765.447005466,-172.81680216737627
41517647.80005166,-169.70511647422694
41523530.15309786,-177.79353721348227
41529412.506144054,-176.83029213914253
41535294.85919025,-183.15406808242471
41541177.21223645,-172.72655450964945
41547059.56528264,-175.9225140983575
41552941.91832884,-181.7270058229894
41558824.27137504,-176.45441176481089
41564706.62442123,-172.4339954688241
41570588.977467425,-171.95288188545007
41576471.33051363,-173.68669010932123
41582353.68355982,-174.67009067300734
41588236.036606014,-182.3515371253578
41594118.389652215,-175.93995500817834
41600000.74269841,-178.3407404385069
41605883.0957446,-184.56768929487808
41611765.448790796,-183.60633606585677
41617647.801837,-175.74196416280674
41623530.15488319,-187.83059582756718
41629412.507929385,-181.21935929168666
41635294.860975586,-180.26403162797925
41641177.21402178,-184.06126049607883
41647059.56706797,-179.1067403116543
41652941.920114174,-179.37629825737076
41658824.27316037,-172.71715936960948
41664706.62620656,-174.35153200883616
41670588.97925276,-183.67156424666808
41676471.33229896,-176.76316621365163
41682353.68534515,-174.9652023549464
41688236.038391344,-173.36320729507608
41694118.391437545,-174.28097108349277
41700000.74448374,-175.28631501826513
41705883.09752993,-175.2152800320702
41711765.450576134,-176.26392211357592
41717647.80362233,-176.94365501202367
41723530.15666852,-172.5437040221887
41729412.50971472,-172.67482165575444
41735294.86276092,-185.87177110055396
41741177.21580711,-172.7631533339681
41747059.56885331,-177.54220598163076
41752941.921899505,-198.9785026954593
41758824.2749457,-176.39089092966992
41764706.6279919,-180.26665607747327
41770588.98103809,-171.28852144042395
41776471.33408429,-173.33838455423563
41782353.68713048,-176.85670354685894
41788236.04017668,-178.32522569125717
41794118.393222876,-176.86066794174596
41800000.74626907,-179.30948144801926
41805883.09931527,-177.28008251302512
41811765.452361465,-189.207335992522
41817647.80540766,-180.15650542863057
41823530.15845386,-183.96461327972162
41829412.51150005,-175.8930390579033
41835294.86454625,-171.11965069425764
41841177.21759245,-176.70879785942378
41847059.57063864,-173.30849542998212
41852941.923684835,-174.81376371643435
41858824.27673104,-182.5758238360112
41864706.62977723,-177.90327386291892
41870588.982823424,-172.58539791243507
41876471.33586962,-173.72811117543023
41882353.68891582,-175.83548572113813
41888236.04196201,-189.52489437486022
41894118.39500821,-175.99522015730577
41900000.74805441,-174.90933768740334
41905883.1011006,-187.0998203509739
41911765.454146795,-177.11783249207542
41917647.807192996,-189.60493703276197
41923530.16023919,-175.44774631853497
41929412.51328538,-175.4792905139222
41935294.866331585,-182.07826840677268
41941177.21937778,-172.6550744258702
41947059.57242397,-181.86753523541054
41952941.92547017,-180.97412590137068
41958824.27851637,-182.53911401870394
41964706.63156256,-194.61858377117153
41970588.984608755,-174.19909630023412
41976471.337654956,-173.9030340661124
41982353.69070115,-185.46056159229838
41988236.04374734,-180.93450591313214
41994118.396793544,-186.20834857475012
42000000.74983974,-174.06605544511478
42005883.10288593,-175.24375084558613
42011765.45593213,-181.1238344504825
42017647.80897833,-179.01738114088693
42023530.16202452,-178.99176609136805
42029412.51507072,-180.3964282837873
42035294.868116915,-180.9898900031541
42041177.22116311,-182.03880714659095
42047059.57420931,-186.7239550347483
42052941.927255504,-183.94381410398847
42058824.2803017,-179.98350056161047
42064706.63334789,-172.35492409107624
42070588.98639409,-169.52239577169436
42076471.339440286,-172.30192494864343
42082353.69248648,-177.97750058472175
42088236.04553268,-180.94906420133415
42094118.398578875,-173.45348577585824
42100000.75162507,-173.60992436914097
42105883.10467127,-174.09553221094043
42111765.45771746,-171.62581066397965
42117647.81076366,-176.75648016661808
42123530.16380986,-175.4434745276764
42129412.51685605,-178.3516298445748
42135294.869902246,-174.45853420924175
42141177.22294845,-173.5898348835639
42147059.57599464,-173.45978396183529
42152941.929040834,-173.60393729140898
42158824.28208703,-175.8139199417754
42164706.63513323,-173.08504857727678
42170588.98817942,-171.6681749619334
42176471.34122562,-173.602821043503
42182353.69427182,-173.21280500010522
42188236.04731801,-178.63425642040636
42194118.400364205,-182.92631766126283
42200000.75341041,-177.2474135318501
42205883.1064566,-178.28218160350275
42211765.459502794,-178.5278868474894
42217647.812548995,-174.70482116826005
42223530.16559519,-175.38334939417607
42229412.51864138,-178.0199450788152
42235294.871687576,-178.3738223056754
42241177.22473378,-172.67095389151834
42247059.57777997,-169.17730530601287
42252941.930826165,-173.93694761122447
42258824.283872366,-184.72884961474324
42264706.63691856,-178.0409555828433
42270588.98996475,-173.27480344972219
42276471.343010955,-172.5978735340205
42282353.69605715,-179.91358689294293
42288236.04910334,-176.97682737050593
42294118.40214954,-174.94261418774096
42300000.75519574,-175.17284502452407
42305883.10824193,-173.21797559298125
42311765.46128813,-171.90536707952705
42317647.814334325,-174.0529545243151
42323530.16738052,-177.31096800053922
42329412.52042671,-182.55817885409135
42335294.873472914,-189.36973539800263
42341177.22651911,-181.63995892680444
42347059.5795653,-179.1891497178613
42352941.9326115,-193.29122854387495
42358824.2856577,-172.47937754170232
42364706.63870389,-168.15992224177904
42370588.99175009,-171.38605055696016
42376471.344796285,-178.7223917742348
42382353.69784248,-174.50144486072278
42388236.05088868,-179.27097440563824
42394118.40393487,-183.72091605072015
42400000.75698107,-175.5350757091785
42405883.11002727,-173.7786892862425
42411765.46307346,-185.85405965424906
42417647.816119656,-173.14639250239506
42423530.16916585,-189.60865803473578
42429412.52221205,-177.83781945966368
42435294.875258245,-175.1514995660815
42441177.22830444,-177.52889270946122
42447059.58135064,-180.51673211961867
42452941.93439683,-184.69993911543693
42458824.28744303,-182.1993005394026
42464706.64048923,-181.3521211672777
42470588.99353542,-180.06302943379785
42476471.346581616,-175.1763316274937
42482353.69962782,-173.98401369833408
42488236.05267401,-177.43788479291823
42494118.405720204,-183.83408056406765
42500000.758766405,-181.86131753200002
42505883.1118126,-180.33907334985543
42511765.46485879,-183.05175333727792
42517647.81790499,-179.92632013501807
42523530.17095119,-172.94878839057003
42529412.52399738,-176.6232457960711
42535294.877043575,-181.0375719034603
42541177.230089776,-189.6371601772554
42547059.58313597,-189.43268199996666
42552941.93618216,-176.67056550383552
42558824.289228365,-181.8807600298521
42564706.64227456,-176.78663795004985
42570588.99532075,-179.88773599946515
42576471.34836695,-176.58163741108794
42582353.70141315,-181.25927941814965
42588236.05445934,-173.5033457513685
42594118.40750554,-173.93616077215032
42600000.760551736,-175.3838093531112
42605883.11359793,-184.52457351694207
42611765.46664412,-178.65310027969474
42617647.819690324,-186.53131203208335
42623530.17273652,-172.44496137214085
42629412.52578271,-172.27976661648296
42635294.87882891,-177.85658071574653
42641177.23187511,-177.7956320616663
42647059.5849213,-175.8839995373824
42652941.9379675,-173.05961379823654
42658824.291013695,-181.5369199763576
42664706.64405989,-175.8720505992777
42670588.99710609,-172.32624121107224
42676471.350152284,-173.80566879793201
42682353.70319848,-172.15742039678366
42688236.05624467,-173.01902334021764
42694118.40929087,-177.24140993578658
42700000.762337066,-176.17725352555738
42705883.11538326,-173.35338428388226
42711765.46842946,-173.7547293381951
42717647.821475655,-181.42493421643562
42723530.17452185,-194.4447143752529
42729412.52756805,-175.59455230289504
42735294.88061424,-171.5598415849019
42741177.23366044,-173.46612631152453
42747059.58670664,-176.56704662679115
42752941.93975283,-175.26167308634984
42758824.292799026,-179.26678644335456
42764706.64584523,-183.6627597816784
42770588.99889142,-177.73697262502026
42776471.351937614,-181.78250563853783
42782353.70498381,-179.05750062829415
42788236.05803001,-182.01532732981195
42794118.4110762,-187.40908062576923
42800000.7641224,-174.60428556839622
42805883.1171686,-175.09766802021528
42811765.47021479,-178.29237706678566
42817647.823260985,-177.65159841837675
42823530.17630719,-178.4224695393233
42829412.52935338,-173.86023788210144
42835294.882399574,-169.16549295124304
42841177.235445775,-173.8367269518343
42847059.58849197,-178.67129549135564
42852941.94153816,-172.11272329978985
42858824.29458436,-172.05332374707763
42864706.64763056,-174.14878888283164
42870589.00067675,-171.48146147290217
42876471.353722945,-174.5241758361901
42882353.706769146,-176.049219755393
42888236.05981534,-174.82880031450355
42894118.41286153,-181.69443522811375
42900000.765907735,-186.00945706749627
42905883.11895393,-172.54544233813107
42911765.47200012,-173.6604769838355
42917647.82504632,-197.99839259377276
42923530.17809252,-179.10165817430513
42929412.53113871,-171.54566659104023
42935294.88418491,-171.30607401651858
42941177.237231106,-175.23249010733193
42947059.5902773,-173.8680685294786
42952941.9433235,-174.58794199175145
42958824.296369694,-181.17287574746945
42964706.64941589,-191.37299024753915
42970589.00246208,-190.0247884077466
42976471.35550828,-189.90402434174246
42982353.70855448,-188.21919050204028
42988236.06160067,-177.50981774259935
42994118.41464687,-179.3023838571965
43000000.767693065,-184.12648969800554
43005883.12073926,-176.4859064680832
43011765.47378546,-178.89644964771546
43017647.82683165,-182.6456864808421
43023530.17987785,-174.593638643201
43029412.53292405,-180.84780503658914
43035294.88597024,-177.50220757364298
43041177.239016436,-180.7565414243126
43047059.59206264,-178.71895677842463
43052941.94510883,-191.65439609094204
43058824.298155025,-176.98789021305902
43064706.65120122,-184.14318267837905
43070589.00424742,-175.0295236465733
43076471.35729361,-174.20793644654265
43082353.71033981,-189.64864572924802
43088236.06338601,-182.04600815534005
43094118.4164322,-177.29282367300445
43100000.769478396,-185.71114124701745
43105883.1225246,-177.49625408759286
43111765.47557079,-180.08187143185194
43117647.828616984,-177.0032630862811
43123530.181663185,-177.74105656464795
43129412.53470938,-178.43495231856392
43135294.88775557,-179.4154299219254
43141177.240801774,-178.02883223243228
43147059.59384797,-176.70958942619222
43152941.94689416,-180.01499659377924
43158824.299940355,-178.11681891438275
43164706.65298656,-186.4059558592876
43170589.00603275,-172.7428985431811
43176471.359078944,-172.41975974764352
43182353.712125145,-184.1975340055427
43188236.06517134,-177.48154984331035
43194118.41821753,-185.48903206890571
43200000.77126373,-181.93871355708822
43205883.12430993,-180.50479586358853
43211765.47735612,-177.19331951360485
43217647.83040232,-175.18841677031756
43223530.183448516,-177.78745900273196
43229412.53649471,-181.43737173985153
43235294.8895409,-181.399425032627
43241177.242587104,-198.0872132745516
43247059.5956333,-186.53320851883905
43252941.94867949,-190.75709877821942
43258824.30172569,-188.86075307302931
43264706.65477189,-180.70151605627345
43270589.00781808,-182.43202746690056
43276471.36086428,-177.3296336698997
43282353.713910475,-187.4272221363981
43288236.06695667,-180.13713248460962
43294118.42000287,-175.93819516297225
43300000.773049064,-178.36658110571273
43305883.12609526,-176.73549753251126
43311765.47914146,-175.1965105498316
43317647.83218765,-173.7704129214633
43323530.18523385,-175.05507661578875
43329412.53828004,-181.12791002367288
43335294.89132624,-178.9572704486858
43341177.244372435,-186.25391779934174
43347059.59741863,-174.32298010094829
43352941.95046483,-178.06651212024806
43358824.30351102,-184.0834683532779
43364706.65655722,-189.1635671320432
43370589.00960342,-176.52822650941388
43376471.36264961,-185.62794295816224
43382353.715695806,-181.73670814049734
43388236.06874201,-182.450249986063
43394118.4217882,-183.42978679265687
43400000.774834394,-181.17088339044628
43405883.127880596,-178.3535682141836
43411765.48092679,-180.29074648216235
43417647.83397298,-190.88235174288616
43423530.18701918,-178.45837886509076
43429412.54006538,-178.71386062206454
43435294.89311157,-179.60840725386942
43441177.246157765,-183.10052115000832
43447059.59920397,-180.63229930685253
43452941.95225016,-174.24045871519263
43458824.305296354,-171.5502342067268
43464706.658342555,-171.50678085424457
43470589.01138875,-173.29897098056338
43476471.36443494,-177.5837779724114
43482353.717481144,-180.81281613446083
43488236.07052734,-179.8723463187787
43494118.42357353,-190.57255404381405
43500000.77661973,-175.26349256104712
43505883.129665926,-172.14175079274793
43511765.48271212,-176.01761793261804
43517647.83575831,-182.54540554066597
43523530.188804515,-178.10730581263556
43529412.54185071,-178.28632448387143
43535294.8948969,-180.1644714716581
43541177.2479431,-178.18107930814082
43547059.6009893,-174.98554617861996
43552941.95403549,-178.15049890986754
43558824.30708169,-181.88309108260586
43564706.660127886,-179.53453975111952
43570589.01317408,-179.7738443633948
43576471.36622028,-178.07920029662117
43582353.719266474,-176.7247497718965
43588236.07231267,-172.99108801712623
43594118.42535887,-172.38791773119874
43600000.77840506,-179.21084166553928
43605883.13145126,-173.24168199405437
43611765.48449745,-172.79283682528816
43617647.83754365,-183.0511046373617
43623530.190589845,-175.12067375111528
43629412.54363604,-184.25013152653176
43635294.89668224,-176.27248890124685
43641177.249728434,-175.15725344318565
43647059.60277463,-193.3410426768699
43652941.95582083,-175.1035491345733
43658824.30886702,-172.27803649321973
43664706.661913216,-174.97899825605379
43670589.01495942,-177.57616914079793
43676471.36800561,-182.72193448761817
43682353.721051805,-183.88205208876582
43688236.074098,-178.05090934547079
43694118.4271442,-174.8034173594337
43700000.78019039,-180.30967360484868
43705883.13323659,-185.46535142360744
43711765.48628279,-185.62998136630543
43717647.83932898,-179.0008260371711
43723530.192375176,-175.95256147776735
43729412.54542138,-186.95207153193397
43735294.89846757,-180.18025405974976
43741177.251513764,-177.13662930351228
43747059.604559965,-175.26954528068003
43752941.95760616,-180.11367394706417
43758824.31065235,-177.56385958574342
43764706.663698554,-175.51400719835112
43770589.01674475,-177.19030986457278
43776471.36979094,-193.33327767151565
43782353.722837135,-174.69266366497783
43788236.07588334,-174.2644842631397
43794118.42892953,-180.71880760913416
43800000.781975724,-177.3644694125491
43805883.135021925,-176.69397564155827
43811765.48806812,-189.49992106113612
43817647.84111431,-189.0648795279131
43823530.19416051,-177.34271725853398
43829412.54720671,-174.1730587771697
43835294.9002529,-182.71210291017144
43841177.2532991,-187.5662351729851
43847059.606345296,-190.64839489359605
43852941.95939149,-186.64501418200297
43858824.31243769,-175.3775682913204
43864706.665483885,-177.04196839217138
43870589.01853008,-179.86592228462723
43876471.37157627,-175.97302043572566
43882353.72462247,-171.0870658200662
43888236.07766867,-171.2623051079127
43894118.43071486,-187.3366947843508
43900000.78376106,-175.86573525036556
43905883.136807255,-177.9772942629157
43911765.48985345,-188.1612964365222
43917647.84289965,-176.97791045378278
43923530.195945844,-175.36905222424576
43929412.54899204,-178.49999187153975
43935294.90203824,-177.12823344127116
43941177.25508443,-175.70579302589732
43947059.60813063,-173.94228790838696
43952941.96117683,-174.89538289932568
43958824.31422302,-175.76100546784852
43964706.667269215,-178.27373370776684
43970589.02031541,-176.56764290072664
43976471.37336161,-178.30199122972328
43982353.7264078,-175.39680258036853
43988236.079454,-174.30352989471
43994118.4325002,-178.89412059362053
44000000.78554639,-182.841355378243
44005883.138592586,-184.84426879610533
44011765.49163879,-185.55134027046122
44017647.84468498,-185.8779267557317
44023530.197731175,-192.859317107383
44029412.550777376,-177.5006466638399
44035294.90382357,-174.1442538242531
44041177.25686976,-181.5201896864378
44047059.609915964,-181.34627116862717
44052941.96296216,-177.37838857308776
44058824.31600835,-177.20134382032072
44064706.669054545,-182.065555767696
44070589.02210075,-180.45197875621326
44076471.37514694,-176.22240429424292
44082353.728193134,-182.5228780487522
44088236.081239335,-186.03615897728307
44094118.43428553,-178.31528605100254
44100000.78733172,-188.70062563784376
44105883.140377924,-176.63230675289057
44111765.49342412,-176.2676527650168
44117647.84647031,-176.7834398149645
44123530.19951651,-175.88422063202938
44129412.552562706,-179.60763080379039
44135294.9056089,-176.64825388210306
44141177.2586551,-172.29550529621622
44147059.611701295,-175.86616295672047
44152941.96474749,-173.4149384292474
44158824.31779368,-171.97805464400437
44164706.67083988,-176.13667284906813
44170589.02388608,-191.35185551829184
44176471.37693227,-189.36200167523393
44182353.72997847,-179.5060964495448
44188236.083024666,-174.6195462188149
44194118.43607086,-178.80622639539652
44200000.78911706,-175.86159864277707
44205883.142163254,-174.89372701849376
44211765.49520945,-173.78130209080098
44217647.84825565,-183.53078747939242
44223530.20130184,-178.36235272104182
44229412.55434804,-179.00201355665894
44235294.90739423,-178.11019060120347
44241177.26044043,-180.86519163258714
44247059.613486625,-173.45660899963903
44252941.96653282,-172.16850231802707
44258824.31957902,-176.3545358350497
44264706.672625214,-176.72217232952846
44270589.02567141,-176.4170762546304
44276471.37871761,-182.60126747862617
44282353.7317638,-185.45961471081372
44288236.084809996,-184.64736368727958
44294118.4378562,-181.487519881194
44300000.79090239,-194.38432193469998
44305883.143948585,-186.81824304383605
44311765.496994786,-184.81958047184668
44317647.85004098,-175.45874748280255
44323530.20308717,-178.21979377240555
44329412.55613337,-181.58907484644075
44335294.90917957,-187.2318069037916
44341177.26222576,-176.75553136952027
44347059.615271956,-179.15370680692834
44352941.96831816,-180.65833995646855
44358824.32136435,-179.3379752790493
44364706.674410544,-190.99161341953197
44370589.027456746,-182.39650682304864
44376471.38050294,-179.43889386065314
44382353.73354913,-172.89732228048905
44388236.086595334,-170.47535115145055
44394118.43964153,-174.04261997476894
44400000.79268772,-178.09802950856576
44405883.14573392,-175.32947943095704
44411765.49878012,-181.7995639871073
44417647.85182631,-175.01737044377268
44423530.204872504,-176.43814268678477
44429412.557918705,-179.45917808901675
44435294.9109649,-180.09664243777934
44441177.26401109,-175.36428056896597
44447059.61705729,-171.33229846212657
44452941.97010349,-177.64373134221668
44458824.32314968,-177.052117580848
44464706.67619588,-176.09596477440545
44470589.029242076,-181.59546663374226
44476471.38228827,-178.04243273684708
44482353.73533447,-175.96386079307607
44488236.088380665,-180.45199652568073
44494118.44142686,-187.91029822778185
44500000.79447306,-182.9489856458797
44505883.14751925,-184.79462336084495
44511765.50056545,-183.6642804008626
44517647.85361164,-187.9979016859103
44523530.20665784,-178.78988140289238
44529412.559704036,-183.15751591958545
44535294.91275023,-181.3291788397164
44541177.26579643,-188.26146121261073
44547059.618842624,-175.73918713889196
44552941.97188882,-178.03206345476286
44558824.32493502,-182.3683110285255
44564706.67798121,-180.91071065381044
44570589.03102741,-175.15954609057485
44576471.38407361,-177.16110312878777
44582353.7371198,-184.66713728160525
44588236.090165995,-180.74593034351017
44594118.443212196,-188.1940790481423
44600000.79625839,-187.0340174532443
44605883.14930458,-179.20920262728626
44611765.50235078,-178.82132496632403
44617647.85539698,-177.28970277987403
44623530.20844317,-191.51059653804847
44629412.561489366,-179.23175648540558
44635294.91453557,-183.36409323590988
44641177.26758176,-175.0422668034472
44647059.620627955,-186.67845324663588
44652941.973674156,-192.31483836933035
44658824.32672035,-176.48376672051086
44664706.67976654,-177.97640231001583
44670589.032812744,-193.45765045172448
44676471.38585894,-182.6164879105677
44682353.73890513,-177.834464021087
44688236.091951326,-181.54021833458035
44694118.44499753,-177.55743221979537
44700000.79804372,-183.57221434195168
44705883.151089914,-180.16756233690927
44711765.504136115,-186.156742147991
44717647.85718231,-184.693470504904
44723530.2102285,-174.26476965652665
44729412.563274704,-181.03149465620473
44735294.9163209,-193.0857841383283
44741177.26936709,-180.70222908233447
44747059.62241329,-177.63139347839444
44752941.975459486,-178.96079193066726
44758824.32850568,-177.3598855248272
44764706.68155188,-181.2007150721123
44770589.034598075,-191.08542470457678
44776471.38764427,-188.48452820476047
44782353.74069046,-187.46615339088476
44788236.09373666,-178.8270791265416
44794118.44678286,-175.9152046894178
44800000.79982905,-172.3211335716681
44805883.15287525,-173.19194767826306
44811765.505921446,-173.54367452324826
44817647.85896764,-175.5736982429578
44823530.21201384,-176.2836353791464
44829412.565060034,-175.2363963893854
44835294.91810623,-179.516638636309
44841177.27115243,-180.00109899618968
44847059.62419862,-178.40087180412897
44852941.97724482,-172.42313255587462
44858824.33029102,-173.9554030594616
44864706.68333721,-178.44245394252965
44870589.036383405,-181.34080083163155
44876471.3894296,-181.91270567900472
44882353.7424758,-181.20921005434508
44888236.095521994,-182.35637987349608
44894118.44856819,-185.96363265423372
44900000.80161439,-184.2704718000552
44905883.15466058,-187.34674836591165
44911765.507706776,-187.4125590296981
44917647.86075298,-178.87162952948313
44923530.21379917,-172.89021905231718
44929412.566845365,-174.0053695326529
44935294.919891566,-177.3226193431006
44941177.27293776,-194.02965251573488
44947059.62598395,-177.82521489466268
44952941.979030155,-174.42431107418338
44958824.33207635,-176.89752150362895
44964706.68512254,-192.65765132536305
44970589.038168736,-179.1242563344253
44976471.39121494,-178.2590773830631
44982353.74426113,-173.60100089848714
44988236.097307324,-176.34691942080445
44994118.450353526,-191.84728360946002
45000000.80339972,-176.98074413645574
45005883.15644591,-176.9817689922942
45011765.509492114,-181.5913096790742
45017647.86253831,-176.57249655197873
45023530.2155845,-180.75976564134083
45029412.5686307,-184.3315793384457
45035294.9216769,-184.3089699012255
45041177.27472309,-182.48239090701756
45047059.62776929,-177.7691595185105
45052941.980815485,-181.1419928220876
45058824.33386168,-190.08980108309692
45064706.68690787,-177.6568528889302
45070589.039954074,-172.45102141201912
45076471.39300027,-171.7027987950968
45082353.74604646,-177.50085247055705
45088236.09909266,-189.71039610140025
45094118.452138856,-186.68826941151275
45100000.80518505,-181.7869072153842
45105883.15823125,-182.1709366422705
45111765.511277445,-191.99857483712708
45117647.86432364,-188.44386800618344
45123530.21736984,-177.51582037678975
45129412.57041603,-176.77444904564834
45135294.92346223,-176.07684370775715
45141177.27650843,-176.51175540471036
45147059.62955462,-173.70915434806676
45152941.982600816,-184.19039265894784
45158824.33564701,-187.4741243907957
45164706.68869321,-177.09940301185796
45170589.041739404,-178.05451781994373
45176471.3947856,-180.54687056827422
45182353.7478318,-195.2658393399938
45188236.10087799,-182.52176171540896
45194118.45392419,-177.35775356415527
45200000.80697039,-178.28524703922938
45205883.16001658,-177.29308039624385
45211765.513062775,-172.8936661753124
45217647.86610898,-175.13776957161048
45223530.21915517,-184.3488611425854
45229412.572201364,-175.96983620942052
45235294.92524756,-198.02243588479175
45241177.27829376,-173.6657933757446
45247059.63133995,-172.6802278559054
45252941.984386146,-172.18937946754522
45258824.33743235,-173.50644487576227
45264706.69047854,-179.77844308203544
45270589.043524735,-187.05159942535798
45276471.396570936,-174.01646382110616
45282353.74961713,-175.4868594506429
45288236.10266332,-178.68822112382207
45294118.455709524,-184.287379132814
45300000.80875572,-181.8758117695975
45305883.16180191,-176.63235493353
45311765.51484811,-174.3637395237803
45317647.86789431,-176.67451295211762
45323530.2209405,-181.69104616377325
45329412.573986694,-184.07503201308853
45335294.927032895,-187.5228990162663
45341177.28007909,-181.869933129161
45347059.63312528,-185.39570520699598
45352941.986171484,-178.32238284362046
45358824.33921768,-177.17313870671524
45364706.69226387,-179.4098482259168
45370589.04531007,-176.06671911712436
45376471.39835627,-182.606831008614
45382353.75140246,-174.40826581487232
45388236.10444866,-192.08524112754307
45394118.457494855,-180.92042661509436
45400000.81054105,-183.1576349044484
45405883.16358725,-178.66026822564535
45411765.51663344,-182.54583094130365
45417647.86967964,-179.01946769850977
45423530.22272583,-187.701237582938
45429412.57577203,-172.61501127153605
45435294.928818226,-173.82827546862808
45441177.28186442,-182.75086729096444
45447059.63491062,-182.10640680832057
45452941.987956814,-178.34784856598003
45458824.34100301,-186.27599879716897
45464706.69404921,-177.01777725393913
45470589.0470954,-181.78155842230638
45476471.4001416,-200.56600397338624
45482353.7531878,-182.27567884100083
45488236.10623399,-184.28277888846767
45494118.459280185,-181.41606329566972
45500000.81232639,-177.64582243320393
45505883.16537258,-174.59426011545756
45511765.518418774,-178.70151760610995
45517647.87146497,-180.31826880181234
45523530.22451117,-181.92584113008115
45529412.57755736,-177.1607972009977
45535294.93060356,-177.05821626603253
45541177.28364976,-182.29800618890795
45547059.63669595,-177.36448481586854
45552941.989742145,-172.8574751146729
45558824.342788346,-176.09193767130438
45564706.69583454,-183.249677260792
45570589.04888073,-175.59957027195708
45576471.401926935,-179.43395942475064
45582353.75497313,-175.06982862805958
45588236.10801932,-178.01873124894942
45594118.46106552,-191.19668857701572
45600000.81411172,-186.650626200864
45605883.16715791,-175.70421199603572
45611765.520204104,-171.08092738854788
45617647.873250306,-176.09496241248866
45623530.2262965,-190.49333863214142
45629412.57934269,-182.0670506010332
45635294.932388894,-182.76037651617264
45641177.28543509,-179.30490025333148
45647059.63848128,-180.84276144579067
45652941.99152748,-185.12493215377407
45658824.34457368,-179.1304867466659
45664706.69761987,-179.60958162861843
45670589.05066607,-188.3740746721577
45676471.403712265,-193.63406525806033
45682353.75675846,-183.00425944848445
45688236.10980465,-194.7524444513205
45694118.462850854,-179.34043684274383
45700000.81589705,-181.13977772646217
45705883.16894324,-185.02143511896628
45711765.52198944,-189.79105110393164
45717647.875035636,-184.0196442093691
45723530.22808183,-180.60883676280542
45729412.58112803,-181.79539050973779
45735294.934174225,-181.15089751963208
45741177.28722042,-176.81883828674015
45747059.64026662,-173.22898821432148
45752941.99331281,-176.80615766871426
45758824.34635901,-180.2762450467116
45764706.69940521,-180.393263889934
45770589.0524514,-183.67892876401362
45776471.405497596,-180.07853612867427
45782353.75854379,-180.83631435863478
45788236.11158999,-176.82801738620853
45794118.464636184,-178.12210445916446
45800000.81768238,-183.7185178190669
45805883.17072858,-188.10854123429476
45811765.52377477,-187.43407091896643
45817647.87682097,-180.13729042165915
45823530.22986717,-173.9280725668499
45829412.58291336,-175.57640978363008
45835294.935959555,-184.10407369805458
45841177.28900576,-180.51232096545743
45847059.64205195,-179.67806843860973
45852941.995098144,-178.4949718477284
45858824.348144345,-177.64392597176175
45864706.70119054,-180.1527943957441
45870589.05423673,-185.1725967967172
45876471.407282926,-181.15807988843574
45882353.76032913,-173.96073127255227
45888236.11337532,-175.6735831546559
45894118.466421515,-181.16681721254128
45900000.819467716,-179.3737153223029
45905883.17251391,-178.22913950808837
45911765.5255601,-174.90074287349677
45917647.878606305,-185.97792461181723
45923530.2316525,-179.07148059213088
45929412.58469869,-180.47156747600053
45935294.93774489,-178.4931369981189
45941177.29079109,-176.7808101764629
45947059.64383728,-179.62698658489654
45952941.99688348,-183.4077911802385
45958824.349929675,-182.79588202371414
45964706.70297587,-173.5760584647846
45970589.05602206,-173.07439685345852
45976471.409068264,-177.31561858506512
45982353.76211446,-179.54554455954104
45988236.11516065,-186.10892076619788
45994118.46820685,-182.77628983068416
46000000.82125305,-176.0478619493878
