edge_number,actual_edge_time_s,ideal_edge_time_s,tie_s,tie_µs
429,0.02733430219711438,0.027333721145153856,5.810519605249646e-07,0.5810519605249646
430,0.027367636025553834,0.02736705697109148,5.790544623546227e-07,0.5790544623546227
431,0.02740096705664763,0.027400392797029105,5.742596185236152e-07,0.5742596185236152
432,0.027434302574853592,0.02743372862296673,5.739518868605468e-07,0.5739518868605468
433,0.02746763381756108,0.027467064448904354,5.693686567248561e-07,0.569368656724856
434,0.02750096819400962,0.02750040027484198,5.679191676405408e-07,0.5679191676405407
435,0.027534299847366633,0.027533736100779607,5.637465870261819e-07,0.5637465870261819
436,0.027567636629201704,0.027567071926717233,5.647024844707142e-07,0.5647024844707141
437,0.027600969625144366,0.02760040775265486,5.618724895066489e-07,0.5618724895066488
438,0.02763430078107531,0.027633743578592485,5.572024828232051e-07,0.5572024828232051
439,0.027667629236053915,0.02766707940453011,5.498315238029742e-07,0.5498315238029742
440,0.0277009666824065,0.027700415230467738,5.514519387614384e-07,0.5514519387614384
441,0.0277343002160162,0.02773375105640536,5.491596108402056e-07,0.5491596108402056
442,0.02776763767568847,0.027767086882342987,5.507933454843021e-07,0.550793345484302
443,0.027800971469988167,0.02780042270828061,5.487617075569666e-07,0.5487617075569665
444,0.027834303952974152,0.027833758534218236,5.454187559157668e-07,0.5454187559157667
445,0.027867633852779114,0.027867094360155862,5.394926232513146e-07,0.5394926232513145
446,0.027900968684493186,0.027900430186093488,5.384983996971352e-07,0.5384983996971352
447,0.02793430062404266,0.027933766012031114,5.346120115448664e-07,0.5346120115448664
448,0.02796763534424717,0.02796710183796874,5.335062784286863e-07,0.5335062784286863
449,0.028000966522822753,0.028000437663906367,5.288589163848782e-07,0.5288589163848781
450,0.028034304040636567,0.028033773489843993,5.305507925726375e-07,0.5305507925726375
451,0.028067636293755218,0.028067109315781616,5.269779736014061e-07,0.5269779736014061
452,0.028100968990989413,0.028100445141719242,5.238492701696577e-07,0.5238492701696577
453,0.028134298710658753,0.02813378096765687,5.177430018835087e-07,0.5177430018835086
454,0.02816763436295006,0.02816711679359449,5.175693555674325e-07,0.5175693555674324
455,0.028200965645004742,0.028200452619532117,5.130254726239129e-07,0.5130254726239128
456,0.028234302384990705,0.028233788445469744,5.139395209609325e-07,0.5139395209609324
457,0.02826763411791979,0.02826712427140737,5.09846512417728e-07,0.5098465124177279
458,0.028300971298553235,0.028300460097344996,5.112012082385268e-07,0.5112012082385268
459,0.028334303609660983,0.028333795923282622,5.076863783599898e-07,0.5076863783599898
460,0.028367637327343334,0.02836713174922025,5.055781230847715e-07,0.5055781230847715
461,0.02840096805471437,0.028400467575157875,5.004795564950152e-07,0.5004795564950152
462,0.02843430270546239,0.028433803401095498,4.993043668931333e-07,0.49930436689313334
463,0.028467633225428307,0.028467139227033124,4.939983951825215e-07,0.4939983951825215
464,0.02850096995008341,0.028500475052970747,4.948971126614303e-07,0.49489711266143027
465,0.0285343026606094,0.028533810878908373,4.917817010278995e-07,0.4917817010278995
466,0.02856763840604296,0.028567146704846,4.917011969592104e-07,0.4917011969592104
467,0.028600970909431617,0.028600482530783625,4.883786479906175e-07,0.48837864799061753
468,0.028634304913548663,0.02863381835672125,4.86556827410806e-07,0.486556827410806
469,0.028667635519321874,0.028667154182658878,4.813366629954911e-07,0.4813366629954911
470,0.028700970222185037,0.028700490008596504,4.802135885322027e-07,0.4802135885322027
471,0.02873430121162677,0.02873382583453413,4.7537709263745275e-07,0.47537709263745276
472,0.028767634886949518,0.028767161660471757,4.7322647776029724e-07,0.47322647776029725
473,0.028800965320919983,0.028800497486409376,4.678345106062802e-07,0.46783451060628023
474,0.028834302757958133,0.028833833312347002,4.694456111301042e-07,0.4694456111301042
475,0.02886763478606102,0.02886716913828463,4.656477763924365e-07,0.4656477763924365
476,0.028900970702239567,0.028900504964222255,4.6573801731134056e-07,0.46573801731134057
477,0.028934302316977342,0.02893384079015988,4.6152681746070056e-07,0.46152681746070057
478,0.028967637527711167,0.028967176616097507,4.609116136596041e-07,0.4609116136596041
479,0.029000969371223543,0.029000512442035133,4.569291884089226e-07,0.4569291884089226
480,0.02903430479072373,0.02903384826797276,4.5652275096966276e-07,0.45652275096966277
481,0.029067635886999444,0.029067184093910386,4.5179308905754544e-07,0.45179308905754545
482,0.029100971505747107,0.029100519919848012,4.5158589909444257e-07,0.4515858990944426
483,0.02913430261343828,0.02913385574578564,4.468676526411812e-07,0.4468676526411812
484,0.029167635747443934,0.029167191571723258,4.441757206756496e-07,0.4441757206756496
485,0.029200965949249362,0.029200527397660884,4.3855158847749863e-07,0.43855158847749864
486,0.029234302051929312,0.02923386322359851,4.3882833080100036e-07,0.43882833080100037
487,0.029267633333710977,0.029267199049536136,4.342841748397612e-07,0.43428417483976123
488,0.029300966572475322,0.029300534875473763,4.316970015585957e-07,0.4316970015585957
489,0.029334296791204577,0.02933387070141139,4.2608979318736794e-07,0.42608979318736795
490,0.029367634571970072,0.029367206527349015,4.2804462105638973e-07,0.42804462105638974
491,0.02940096684460697,0.02940054235328664,4.244913203263483e-07,0.4244913203263483
492,0.02943430451672793,0.029433878179224267,4.2633750366102884e-07,0.42633750366102885
493,0.029467636645193373,0.029467214005161894,4.226400314784333e-07,0.4226400314784333
494,0.029500966502375724,0.029500549831099513,4.166712762106177e-07,0.4166712762106177
495,0.02953429456805841,0.02953388565703714,4.089110212684992e-07,0.4089110212684992
496,0.029567629341969725,0.029567221482974766,4.078589949586824e-07,0.4078589949586824
497,0.029600960656482822,0.029600557308912392,4.0334757042959123e-07,0.40334757042959124
498,0.029634296483787854,0.029633893134850018,4.033489378357795e-07,0.4033489378357795
499,0.029667628259731335,0.029667228960787644,3.9929894369017437e-07,0.3992989436901744
500,0.029700962822310065,0.02970056478672527,3.9803558479351063e-07,0.39803558479351064
501,0.02973429306635907,0.029733900612662897,3.9245369617205194e-07,0.39245369617205195
502,0.02976763013819834,0.029767236438600523,3.9369959781779306e-07,0.39369959781779307
503,0.029800962762597773,0.02980057226453815,3.904980596235179e-07,0.3904980596235179
504,0.029834301416035446,0.029833908090475775,3.9332555967011617e-07,0.3933255596701162
505,0.029867634362510474,0.029867243916413395,3.9044609707814025e-07,0.39044609707814026
506,0.029900968486001434,0.02990057974235102,3.8874365041186064e-07,0.38874365041186065
507,0.029934299125816816,0.029933915568288647,3.8355752816840493e-07,0.38355752816840494
508,0.029967635863616632,0.029967251394226273,3.844693903583278e-07,0.38446939035832783
509,0.030000967852957923,0.0300005872201639,3.806327940225622e-07,0.3806327940225622
510,0.030034297844510904,0.030033923046101526,3.7479840937701446e-07,0.3747984093770145
511,0.03006762577292107,0.030067258872039152,3.6690088191862523e-07,0.36690088191862524
512,0.03010096215671183,0.03010059469797678,3.674587350503693e-07,0.3674587350503693
513,0.03013429354351307,0.030133930523914405,3.630195986654987e-07,0.3630195986654987
514,0.03016762903116799,0.03016726634985203,3.6268131595809704e-07,0.36268131595809705
515,0.030200960891231823,0.03020060217578965,3.587154421724752e-07,0.3587154421724752
516,0.030234295706245844,0.030233938001727276,3.577045185672316e-07,0.3577045185672316
517,0.03026762663581873,0.030267273827664903,3.5280815382648977e-07,0.3528081538264898
518,0.030300962226483662,0.03030060965360253,3.525728811328015e-07,0.3525728811328015
519,0.03033429300705855,0.030333945479540155,3.4752751839409223e-07,0.34752751839409224
520,0.030367630272525002,0.03036728130547778,3.4896704722009496e-07,0.348967047220095
521,0.030400962887211322,0.030400617131415408,3.4575579591356086e-07,0.34575579591356087
522,0.030434301034830635,0.030433952957353034,3.4807747760073936e-07,0.34807747760073937
523,0.03046763378802576,0.03046728878329066,3.4500473509932505e-07,0.34500473509932506
524,0.030500968768581157,0.030500624609228286,3.441593528698277e-07,0.3441593528698277
525,0.03053430017960871,0.030533960435165913,3.3974444279688586e-07,0.33974444279688587
526,0.030567633123443686,0.030567296261103532,3.36862340153538e-07,0.336862340153538
527,0.030600962684845412,0.030600632087041158,3.3059780425309703e-07,0.33059780425309704
528,0.030634298353609986,0.030633967912978784,3.3044063120074617e-07,0.3304406312007462
529,0.03066763055455213,0.03066730373891641,3.2681563571987414e-07,0.32681563571987415
530,0.030700968572560213,0.030700639564854037,3.2900770617558294e-07,0.32900770617558295
531,0.030734302263545784,0.030733975390791663,3.2687275412016147e-07,0.3268727541201615
532,0.030767637919244792,0.03076731121672929,3.267025155018204e-07,0.3267025155018204
533,0.030800969954019094,0.030800647042666916,3.229113521775744e-07,0.3229113521775744
534,0.030834301933342342,0.030833982868604542,3.190647377998572e-07,0.3190647377998572
535,0.030867630591993066,0.030867318694542168,3.1189745089699227e-07,0.3118974508969923
536,0.030900966413296312,0.030900654520479787,3.118928165242456e-07,0.3118928165242456
537,0.03093429817446203,0.030933990346417414,3.078280446162933e-07,0.3078280446162933
538,0.030967632924973204,0.03096732617235504,3.0675261816354204e-07,0.30675261816354205
539,0.03100096322622889,0.031000661998292666,3.0122793622244836e-07,0.30122793622244837
540,0.03103430007656359,0.031033997824230292,3.022523332965603e-07,0.3022523332965603
541,0.031067632536653345,0.03106733365016792,2.988864854253097e-07,0.2988864854253097
542,0.03110097070133038,0.031100669476105545,3.012252248357776e-07,0.3012252248357776
543,0.03113430361814992,0.03113400530204317,2.983161067469935e-07,0.2983161067469935
544,0.031167636964747336,0.031167341127980797,2.958367665381605e-07,0.2958367665381605
545,0.031200967096788094,0.031200676953918424,2.901428696702739e-07,0.2901428696702739
546,0.031234300743048383,0.031234012779856043,2.87963192339286e-07,0.287963192339286
547,0.03126763038514863,0.03126734860579367,2.817793549630969e-07,0.2817793549630969
548,0.03130096624022911,0.0313006844317313,2.8180849781095406e-07,0.2818084978109541
549,0.03133429789030323,0.031334020257668925,2.7763263430874473e-07,0.27763263430874474
550,0.03136763362518128,0.03136735608360655,2.7754157473219897e-07,0.277541574732199
551,0.03140096446542121,0.03140069190954418,2.725558770372287e-07,0.2725558770372287
552,0.03143430241666249,0.031434027735481804,2.746811806855769e-07,0.2746811806855769
553,0.03146763462019907,0.03146736356141943,2.710587796397883e-07,0.2710587796397883
554,0.03150096614748825,0.031500699387357056,2.667601311956429e-07,0.2667601311956429
555,0.03153429513218388,0.03153403521329468,2.599188891991293e-07,0.2599188891991293
556,0.03156763213127533,0.03156737103923231,2.6109204302321486e-07,0.26109204302321487
557,0.031600963833022064,0.03160070686516993,2.569678521385792e-07,0.2569678521385792
558,0.03163430248766805,0.031634042691107554,2.597965604964063e-07,0.2597965604964063
559,0.03166763510379974,0.03166737851704518,2.565867545614724e-07,0.2565867545614724
560,0.03170097100494625,0.03170071434298281,2.566619634492011e-07,0.2566619634492011
561,0.03173430225612205,0.03173405016892043,2.5208720162289743e-07,0.25208720162289744
562,0.03176763266777728,0.03176738599485806,2.466729192254773e-07,0.2466729192254773
563,0.03180096054945181,0.031800721820795685,2.3872865612395476e-07,0.23872865612395477
564,0.03183429540749537,0.03183405764673331,2.3776076206044649e-07,0.2377607620604465
565,0.03186762632485511,0.03186739347267094,2.3285218417601382e-07,0.23285218417601383
566,0.031900961584233556,0.031900729298608564,2.3228562499449977e-07,0.23228562499449978
567,0.031934292205819934,0.03193406512454618,2.27081273752872e-07,0.22708127375287201
568,0.03196762885603291,0.03196740095048381,2.279055491022368e-07,0.22790554910223682
569,0.03200096163727335,0.032000736776421436,2.2486085191342252e-07,0.22486085191342253
570,0.03203429837978041,0.03203407260235906,2.2577742135182531e-07,0.22577742135182532
571,0.03206763123810359,0.03206740842829669,2.228098069059774e-07,0.2228098069059774
572,0.0321009688894292,0.032100744254234315,2.2463519488563665e-07,0.22463519488563666
573,0.03213430225792324,0.03213408008017194,2.2217775130367644e-07,0.22217775130367645
574,0.03216763328883433,0.03216741590610957,2.1738272476812303e-07,0.21738272476812304
575,0.03220096180116104,0.03220075173204719,2.1006911384985382e-07,0.21006911384985383
576,0.032234295597476474,0.03223408755798482,2.080394916573196e-07,0.2080394916573196
577,0.032267626008742806,0.032267423383922446,2.0262482036265172e-07,0.20262482036265173
578,0.032300963693294146,0.032300759209860065,2.0448343408391344e-07,0.20448343408391345
579,0.03233429563613112,0.03233409503579769,2.0060033343039007e-07,0.20060033343039008
580,0.03236763248419774,0.03236743086173532,2.0162246242294611e-07,0.20162246242294612
581,0.03240096390608012,0.032400766687672944,1.9721840717745786e-07,0.19721840717745787
582,0.032434301799035094,0.03243410251361057,1.9928542452640795e-07,0.19928542452640796
583,0.032467634071980715,0.032467438339548196,1.9573243252163407e-07,0.19573243252163408
584,0.032500970896409895,0.03250077416548582,1.9673092407496194e-07,0.19673092407496195
585,0.03253430282981461,0.03253410999142345,1.9283839116091038e-07,0.1928383911609104
586,0.03256763226330117,0.032567445817361075,1.864459400993672e-07,0.1864459400993672
587,0.03260095908725237,0.0326007816432987,1.7744395367225206e-07,0.17744395367225207
588,0.03263429417192059,0.03263411746923632,1.7670268427222345e-07,0.17670268427222346
589,0.03266762485398505,0.03266745329517395,1.715588111045334e-07,0.17155881110453342
590,0.03270096316905281,0.03270078912111157,1.7404794124265032e-07,0.17404794124265033
591,0.03273429549697458,0.0327341249470492,1.7054992538650992e-07,0.17054992538650993
592,0.032767631774323236,0.032767460772986826,1.7100133641312397e-07,0.17100133641312398
593,0.032800962981270526,0.03280079659892445,1.663823460770768e-07,0.1663823460770768
594,0.03283430087714551,0.03283413242486208,1.6845228343748174e-07,0.16845228343748175
595,0.03286763352921798,0.032867468250799704,1.6527841828067923e-07,0.16527841828067924
596,0.032900966837145613,0.03290080407673733,1.6276040828572301e-07,0.16276040828572302
597,0.03293429689586765,0.03293413990267496,1.5699319269868494e-07,0.15699319269868495
598,0.03296763429631702,0.03296747572861258,1.585677044418925e-07,0.1585677044418925
599,0.033000966149418325,0.0330008115545502,1.5459486812502464e-07,0.15459486812502465
600,0.03303430412626563,0.03303414738048783,1.567457778045571e-07,0.15674577780455712
601,0.03306763626123593,0.033067483206425455,1.530548104811129e-07,0.1530548104811129
602,0.03310096595674181,0.03310081903236308,1.469243787285972e-07,0.1469243787285972
603,0.033134293830186984,0.03313415485830071,1.3897188627931588e-07,0.1389718862793159
604,0.033167627258460765,0.033167490684238334,1.3657422243407201e-07,0.13657422243407202
605,0.0332009574772721,0.03320082651017596,1.3096709614302026e-07,0.13096709614302027
606,0.03323429461282354,0.033234162336113586,1.3227670995624762e-07,0.13227670995624763
607,0.03326762631914269,0.03326749816205121,1.281570914835055e-07,0.12815709148350551
608,0.033300964643672014,0.03330083398798884,1.3065568317816067e-07,0.13065568317816068
609,0.033334297058827136,0.03333416981392646,1.272449006814451e-07,0.12724490068144512
610,0.03336763451786467,0.033367505639864084,1.2887800058675224e-07,0.12887800058675225
611,0.0334009663435073,0.03340084146580171,1.2487770559566113e-07,0.12487770559566112
612,0.0334343000956629,0.033434177291739337,1.2280392356761637e-07,0.12280392356761637
613,0.03346762984111985,0.03346751311767696,1.1672344289309676e-07,0.11672344289309676
614,0.03350096297618279,0.03350084894361459,1.1403256820335982e-07,0.11403256820335982
615,0.033534292519599496,0.033534184769552215,1.0775004728319536e-07,0.10775004728319536
616,0.033567627969847136,0.03356752059548984,1.0737435729713018e-07,0.10737435729713017
617,0.03360095981421296,0.03360085642142747,1.033927854957044e-07,0.1033927854957044
618,0.033634296737780324,0.033634192247365094,1.0449041523280566e-07,0.10449041523280565
619,0.03366762905776171,0.03366752807330272,1.009844589922042e-07,0.10098445899220419
620,0.03370096741252789,0.03370086389924034,1.0351328755542387e-07,0.10351328755542387
621,0.033734301039999796,0.033734199725177966,1.0131482183345407e-07,0.10131482183345407
622,0.0337676377001722,0.03376753555111559,1.0214905661193362e-07,0.10214905661193362
623,0.033800970382181626,0.03380087137705322,9.900512841082331e-08,0.0990051284108233
624,0.03383429698489641,0.033834207202990844,8.978190556563391e-08,0.08978190556563391
625,0.03386762342091178,0.03386754302892847,8.039198330922525e-08,0.08039198330922524
626,0.033900957372431234,0.0339008788548661,7.851756513993545e-08,0.07851756513993545
627,0.033934288021591125,0.03393421468080372,7.334078740428617e-08,0.07334078740428616
628,0.03396762637827581,0.03396755050674135,7.587153446064797e-08,0.07587153446064797
629,0.03400095951910641,0.034000886332678976,7.318642743503511e-08,0.0731864274350351
630,0.03403429795737829,0.034034222158616595,7.579876170060772e-08,0.07579876170060772
631,0.0340676316900151,0.03406755798455422,7.370546088320039e-08,0.07370546088320039
632,0.034100968001164356,0.03410089381049185,7.419067251102128e-08,0.07419067251102128
633,0.0341343004719591,0.034134229636429474,7.083552963221872e-08,0.07083552963221872
634,0.0341676342729742,0.0341675654623671,6.881060710395336e-08,0.06881060710395336
635,0.03420096437556507,0.034200901288304726,6.308726034909328e-08,0.06308726034909327
636,0.034234299584937664,0.03423423711424235,6.247069531395465e-08,0.062470695313954654
637,0.03426763095450607,0.03426757294017998,5.8014326095868086e-08,0.05801432609586809
638,0.03430096716275093,0.034300908766117605,5.839663333034916e-08,0.05839663333034916
639,0.03433429932875463,0.03433424459205523,5.4736699404978485e-08,0.05473669940497849
640,0.03436763636535529,0.03436758041799286,5.5947362433140125e-08,0.05594736243314013
641,0.0344009685871973,0.03440091624393048,5.234326682784828e-08,0.05234326682784828
642,0.034434304595529514,0.0344342520698681,5.252566141339442e-08,0.052525661413394424
643,0.034467635702779505,0.03446758789580573,4.780697377831976e-08,0.047806973778319765
644,0.03450096959547566,0.034500923721743355,4.5873732308632665e-08,0.04587373230863267
645,0.034534299697213076,0.03453425954768098,4.014953209757798e-08,0.04014953209757798
646,0.03456763271674169,0.03456759537361861,3.734312308267861e-08,0.03734312308267861
647,0.03460096215140963,0.034600931199556234,3.0951853395578145e-08,0.030951853395578145
648,0.034634293221930054,0.03463426702549386,2.619643619666866e-08,0.02619643619666866
649,0.03466762176267581,0.03466760285143149,1.8911244323294597e-08,0.018911244323294597
650,0.03470095763266417,0.03470093867736911,1.8955295058576284e-08,0.018955295058576283
651,0.03473428979768318,0.03473427450330673,1.5294376448649495e-08,0.015294376448649494
652,0.03476762746805114,0.03476761032924436,1.7138806786276984e-08,0.017138806786276984
653,0.03480096066029253,0.034800946155181985,1.450511054601521e-08,0.01450511054601521
654,0.03483429807582301,0.03483428198111961,1.609470339919471e-08,0.01609470339919471
655,0.0348676312845303,0.03486761780705724,1.3477473063961288e-08,0.013477473063961288
656,0.034900969302879656,0.03490095363299486,1.566988479528896e-08,0.015669884795288958
657,0.03493430271712852,0.03493428945893249,1.3258196029930936e-08,0.013258196029930936
658,0.03496763663355424,0.034967625284870116,1.1348684127166376e-08,0.011348684127166376
659,0.035000967107036,0.03500096111080774,5.996228259752979e-09,0.005996228259752979
660,0.03503430021887058,0.03503429693674537,3.2821252132779655e-09,0.0032821252132779655
661,0.03506762941471517,0.03506763276268299,-3.3479678168686455e-09,-0.0033479678168686455
662,0.03510096623755748,0.035100968588620614,-2.351063133065444e-09,-0.002351063133065444
663,0.03513429836587779,0.03513430441455824,-6.0486804495658675e-09,-0.006048680449565868
664,0.03516763665287891,0.035167640240495866,-3.5876169507394018e-09,-0.0035876169507394018
665,0.035200969877662996,0.03520097606643349,-6.188770493297923e-09,-0.006188770493297923
666,0.03523430533884329,0.03523431189237112,-6.553527828744975e-09,-0.006553527828744975
667,0.03526763638695918,0.035267647718308745,-1.1331349564213787e-08,-0.011331349564213788
668,0.03530096782451424,0.03530098354424637,-1.5719732131269214e-08,-0.015719732131269214
669,0.03533429651215327,0.035334319370184,-2.2858030722383137e-08,-0.022858030722383137
670,0.03536763378042002,0.035367655196121624,-2.1415701598192626e-08,-0.021415701598192626
671,0.0354009655361662,0.03540099102205925,-2.5485893045961837e-08,-0.025485893045961838
672,0.035434303171801754,0.03543432684799687,-2.3676195112786856e-08,-0.023676195112786857
673,0.035467635033180414,0.035467662673934496,-2.764075407862788e-08,-0.027640754078627882
674,0.0355009693840005,0.03550099849987212,-2.911587162063257e-08,-0.02911587162063257
675,0.03553429995654129,0.03553433432580975,-3.4369268456235346e-08,-0.03436926845623534
676,0.0355676326610343,0.035567670151747374,-3.749071307290698e-08,-0.037490713072906974
677,0.035600961913612554,0.035601005977685,-4.406407244361655e-08,-0.04406407244361655
678,0.03563429411836303,0.03563434180362263,-4.76852595923667e-08,-0.0476852595923667
679,0.03566762348877714,0.03566767762956025,-5.4140783110889333e-08,-0.05414078311088933
680,0.035700959860067126,0.03570101345549788,-5.3595430750396754e-08,-0.05359543075039675
681,0.03573429204590043,0.035734349281435505,-5.723553507253022e-08,-0.057235535072530215
682,0.03576762954154523,0.035767685107373125,-5.556582789445442e-08,-0.05556582789445442
683,0.03580096256865393,0.03580102093331075,-5.83646568200198e-08,-0.058364656820019796
684,0.03583429863769141,0.03583435675924838,-5.8121556967271736e-08,-0.05812155696727173
685,0.035867630933262666,0.035867692585186,-6.165192333457093e-08,-0.06165192333457093
686,0.0359009677903668,0.03590102841112363,-6.0620756828222e-08,-0.060620756828221996
687,0.03593430064147157,0.035934364237061256,-6.359558968049806e-08,-0.06359558968049807
688,0.035967635783155864,0.03596770006299888,-6.427984301504664e-08,-0.06427984301504665
689,0.03600096680371438,0.03600103588893651,-6.908522212356561e-08,-0.06908522212356562
690,0.0360343030655696,0.036034371714874135,-6.864930452987706e-08,-0.06864930452987707
691,0.03606763413662159,0.03606770754081176,-7.340419016788014e-08,-0.07340419016788015
692,0.03610096742034871,0.03610104336674939,-7.594640067248816e-08,-0.07594640067248816
693,0.036134297436403624,0.036134379192687006,-8.175628337936348e-08,-0.08175628337936348
694,0.03616763413722362,0.03616771501862463,-8.088140101142295e-08,-0.08088140101142295
695,0.03620096554563508,0.03620105084456226,-8.529892717573607e-08,-0.08529892717573608
696,0.036234303065667654,0.036234386670499885,-8.36048322280787e-08,-0.0836048322280787
697,0.03626763486961718,0.03626772249643751,-8.762682033175385e-08,-0.08762682033175385
698,0.03630097109917596,0.03630105832237514,-8.72231991744239e-08,-0.08722319917442391
699,0.036334302529039436,0.036334394148312764,-9.161927332496057e-08,-0.09161927332496057
700,0.03636763728443,0.03636772997425039,-9.268982038568253e-08,-0.09268982038568253
701,0.036400968441798076,0.036401065800188016,-9.735838993746261e-08,-0.09735838993746261
702,0.03643429735377923,0.03643440162612564,-1.0427234640730766e-07,-0.10427234640730766
703,0.03646762474420001,0.03646773745206326,-1.1270786324790684e-07,-0.11270786324790684
704,0.03650096008204107,0.03650107327800089,-1.1319595981801279e-07,-0.1131959598180128
705,0.036534291403579985,0.036534409103938514,-1.1770035852620665e-07,-0.11770035852620665
706,0.03656762818333054,0.03656774492987614,-1.1674654559479204e-07,-0.11674654559479204
707,0.03660096106005496,0.03660108075581377,-1.1969575880177398e-07,-0.11969575880177398
708,0.03663429820605553,0.03663441658175139,-1.1837569586087239e-07,-0.11837569586087239
709,0.036667631279331626,0.03666775240768902,-1.2112835739014295e-07,-0.12112835739014295
710,0.03670096929492368,0.036701088233626646,-1.1893870296014698e-07,-0.11893870296014698
711,0.036734302713661626,0.03673442405956427,-1.2134590264278834e-07,-0.12134590264278834
712,0.036767635007408477,0.0367677598855019,-1.2487809341876722e-07,-0.12487809341876722
713,0.036800964451454046,0.036801095711439524,-1.312599854752512e-07,-0.1312599854752512
714,0.03683430138478075,0.036834431537377144,-1.3015259639204092e-07,-0.1301525963920409
715,0.03686763323876678,0.03686776736331477,-1.3412454798605823e-07,-0.13412454798605822
716,0.03690096744179279,0.036901103189252396,-1.3574745960365188e-07,-0.13574745960365187
717,0.036934298135648864,0.03693443901519002,-1.4087954115504743e-07,-0.14087954115504742
718,0.03696763553131092,0.03696777484112765,-1.3930981672821653e-07,-0.13930981672821652
719,0.03700096765185568,0.037001110667065275,-1.4301520958881443e-07,-0.14301520958881442
720,0.03703429928151958,0.0370344464930029,-1.4721148332008617e-07,-0.14721148332008616
721,0.03706762767449092,0.03706778231894053,-1.5464444960422386e-07,-0.15464444960422385
722,0.03710096345560641,0.037101118144878154,-1.5468927174327974e-07,-0.15468927174327973
723,0.037134294317562405,0.03713445397081578,-1.5965325337180493e-07,-0.15965325337180492
724,0.037167631542516115,0.0371677897967534,-1.582542372813296e-07,-0.1582542372813296
725,0.03720096347560203,0.037201125622691025,-1.6214708899592268e-07,-0.16214708899592267
726,0.03723430173011699,0.03723446144862865,-1.5971851165669194e-07,-0.15971851165669193
727,0.03726763422381298,0.03726779727456628,-1.6305075329209285e-07,-0.16305075329209284
728,0.03730096724481631,0.037301133100503904,-1.6585568759080972e-07,-0.1658556875908097
729,0.037334297044341776,0.03733446892644153,-1.7188209975177405e-07,-0.17188209975177404
730,0.03736763458167986,0.037367804752379156,-1.7017069929292595e-07,-0.17017069929292594
731,0.03740096656231052,0.03740114057831678,-1.7401600626160097e-07,-0.17401600626160096
732,0.037434301106903836,0.03743447640425441,-1.7529735057003571e-07,-0.1752973505700357
733,0.037467631309797134,0.037467812230192035,-1.8092039489880874e-07,-0.18092039489880873
734,0.037500966177193666,0.03750114805612966,-1.8187893599252948e-07,-0.18187893599252947
735,0.03753429721432046,0.03753448388206728,-1.8666774681957944e-07,-0.18666774681957943
736,0.037567633246623336,0.03756781970800491,-1.8646138156830317e-07,-0.18646138156830316
737,0.0376009641741749,0.03760115553394253,-1.9135976763312535e-07,-0.19135976763312534
738,0.037634301726700604,0.03763449135988016,-1.8963317955228388e-07,-0.18963317955228387
739,0.03766763380612808,0.037667827185817786,-1.9337968970301001e-07,-0.19337968970301
740,0.03770097064533825,0.03770116301175541,-1.9236641716074932e-07,-0.19236641716074931
741,0.03773430268757924,0.03773449883769304,-1.9615011379453496e-07,-0.19615011379453495
742,0.03776763670907243,0.037767834663630664,-1.9795455822868525e-07,-0.19795455822868524
743,0.037800967279911835,0.03780117048956829,-2.032096564533177e-07,-0.20320965645331768
744,0.03783430339062469,0.03783450631550592,-2.029248812221436e-07,-0.20292488122214358
745,0.03786763439873803,0.037867842141443536,-2.077427055005572e-07,-0.20774270550055718
746,0.03790096478702265,0.03790117796738116,-2.1318035850897933e-07,-0.21318035850897932
747,0.037934293085723464,0.03793451379331879,-2.2070759532200014e-07,-0.22070759532200013
748,0.03796762720305543,0.037967849619256415,-2.2241620098173388e-07,-0.22241620098173387
749,0.038000957907035525,0.03800118544519404,-2.2753815851345128e-07,-0.22753815851345127
750,0.038034295447440886,0.03803452127113167,-2.25823690779003e-07,-0.225823690779003
751,0.03806762757811728,0.038067857097069294,-2.2951895200795614e-07,-0.22951895200795613
752,0.038100962560733094,0.03810119292300692,-2.3036227382311437e-07,-0.23036227382311436
753,0.0381342928590331,0.038134528748944546,-2.3588991144157757e-07,-0.23588991144157756
754,0.03816762936377661,0.03816786457488217,-2.3521110556201609e-07,-0.23521110556201608
755,0.03820096185783062,0.03820120040081979,-2.3854298917130824e-07,-0.23854298917130823
756,0.03823429617554966,0.03823453622675742,-2.4005120775605305e-07,-0.24005120775605304
757,0.038267626826940945,0.038267872052695044,-2.452257540960785e-07,-0.2452257540960785
758,0.03830096419497335,0.03830120787863267,-2.4368365931781667e-07,-0.24368365931781666
759,0.0383342959397184,0.0383345437045703,-2.4776485189614795e-07,-0.24776485189614794
760,0.038367634319251616,0.03836787953050792,-2.452112563042226e-07,-0.24521125630422258
761,0.03840096670903371,0.03840121535644555,-2.4864741183794293e-07,-0.24864741183794292
762,0.03843430465190158,0.038434551182383175,-2.465304815957299e-07,-0.24653048159572988
763,0.03846763681364372,0.0384678870083208,-2.501946770774861e-07,-0.2501946770774861
764,0.03850096897283211,0.03850122283425843,-2.5386142631506027e-07,-0.25386142631506026
765,0.038534297808977304,0.038534558660196054,-2.60851218747415e-07,-0.260851218747415
766,0.038567631699710926,0.03856789448613367,-2.6278642274446496e-07,-0.26278642274446495
767,0.03860096143664558,0.0386012303120713,-2.688754257199051e-07,-0.2688754257199051
