offset_frequency_hz,phase_noise_dbc_per_hz
11811.841822607224,-128.29680847441492
11847.853535481028,-125.30483820662268
11883.86524835483,-116.85633636822405
11919.876961228632,-116.74311129075726
11955.888674102434,-124.45667317716274
11991.900386976238,-125.05449543551904
12027.91209985004,-117.55963731799078
12063.923812723842,-119.09256931156172
12099.935525597646,-144.95362861478282
12135.947238471448,-119.94417909408892
12171.95895134525,-122.25915096295638
12207.970664219052,-123.36579249922141
12243.982377092856,-119.49870496718347
12279.994089966658,-124.03002456016833
12316.00580284046,-118.61404790829948
12352.017515714262,-121.93219231365687
12388.029228588066,-122.6601461657758
12424.040941461868,-119.35406488941356
12460.05265433567,-121.6237301587337
12496.064367209474,-131.31164115739745
12532.076080083276,-126.06251029081724
12568.087792957078,-140.19666645365345
12604.09950583088,-123.96447856664483
12640.111218704684,-119.4204560539421
12676.122931578486,-122.87536893571414
12712.134644452288,-129.55919864466705
12748.14635732609,-120.64910142449521
12784.158070199894,-120.46986423836016
12820.169783073696,-122.05052262658737
12856.181495947498,-123.4161537467476
12892.1932088213,-121.2420160239696
12928.204921695104,-128.67380462713396
12964.216634568906,-125.49160105361429
13000.228347442708,-122.3917979504069
13036.240060316512,-123.7284476098403
13072.251773190314,-132.70224332271164
13108.263486064116,-123.66061796449185
13144.275198937918,-118.91918714071755
13180.286911811721,-118.42674980398462
13216.298624685523,-119.60217730087311
13252.310337559325,-123.15720872122117
13288.322050433128,-128.87727683286255
13324.333763306931,-127.00760655366402
13360.345476180733,-122.79308978110727
13396.357189054535,-129.55313650194816
13432.36890192834,-133.81231639818094
13468.380614802141,-129.28212510164664
13504.392327675943,-132.54560662949697
13540.404040549745,-124.47552996724414
13576.41575342355,-121.83203438185575
13612.427466297351,-118.33671437990424
13648.439179171153,-118.47847196806242
13684.450892044955,-122.41134831314135
13720.46260491876,-126.3217578272478
13756.474317792561,-125.24998159960695
13792.486030666363,-127.35474643521734
13828.497743540167,-124.16816393515003
13864.509456413969,-119.8660748655481
13900.521169287771,-121.26318777416074
13936.532882161573,-120.54749099852305
13972.544595035377,-120.2943382500485
14008.556307909179,-126.32549730147014
14044.568020782981,-123.8716244995054
14080.579733656783,-122.0220226973104
14116.591446530587,-122.38330670951825
14152.603159404389,-129.06622231202445
14188.61487227819,-127.71846123581153
14224.626585151993,-123.18630716439824
14260.638298025797,-121.16407364542277
14296.650010899599,-121.64476067428906
14332.6617237734,-118.08145596015859
14368.673436647205,-116.68943629515246
14404.685149521007,-117.87710882061842
14440.696862394809,-118.9656876849777
14476.70857526861,-118.71395419325864
14512.720288142415,-118.67616480300603
14548.732001016217,-117.2606801126176
14584.743713890019,-115.54330534688086
14620.75542676382,-116.67070064063137
14656.767139637624,-115.17385432899721
14692.778852511427,-114.42883473731116
14728.790565385229,-114.97816863760764
14764.802278259032,-114.53469854803055
14800.813991132834,-115.6346849351462
14836.825704006636,-122.72604417403335
14872.837416880438,-117.64810484032765
14908.849129754242,-108.68374883886818
14944.860842628044,-104.45316867752886
14980.872555501846,-96.30548041644798
