offset_frequency_hz,phase_noise_dbc_per_hz
27300491.356679104,-174.36308165861473
27333825.289959542,-190.17885135111698
27367159.223239984,-179.48821822893734
27400493.156520423,-180.03243123895007
27433827.08980086,-179.4180125045796
27467161.0230813,-181.7676818222576
27500494.956361737,-175.69728953711353
27533828.889642175,-176.8120046656965
27567162.822922613,-182.09033022628978
27600496.75620305,-177.84998033282562
27633830.68948349,-177.60122277642722
27667164.622763928,-187.65256395879214
27700498.556044366,-172.79766996394858
27733832.489324804,-173.5034882285197
27767166.422605243,-188.56364631631553
27800500.355885684,-174.33958177473696
27833834.289166123,-187.29976828704537
27867168.22244656,-176.5905824140559
27900502.155727,-185.52146381922796
27933836.089007437,-170.45647803913496
27967170.022287875,-132.7177961210762
28000503.955568314,-127.00066469663831
28033837.88884875,-133.36052916198128
28067171.82212919,-169.57077145251915
28100505.75540963,-178.39436358216597
28133839.688690066,-182.53195130566252
28167173.621970505,-174.1224989162746
28200507.555250943,-174.61463004225743
28233841.488531385,-178.33028988606586
28267175.421811823,-174.75995930749764
28300509.35509226,-171.37286237757237
28333843.2883727,-177.4906500143595
28367177.221653137,-177.79167127703994
28400511.154933576,-173.08661341920254
28433845.088214014,-176.73218764370947
28467179.021494452,-180.48447342069034
28500512.95477489,-171.86207259346924
28533846.88805533,-175.73811864149147
28567180.821335766,-183.3469715672805
28600514.754616205,-175.02050612802705
28633848.687896643,-173.3702122502857
28667182.621177085,-185.51058802524244
28700516.554457523,-171.8110076906599
28733850.48773796,-173.3894442166311
28767184.4210184,-180.87311142656222
28800518.354298837,-169.96669360522128
28833852.287579276,-176.85173433778814
28867186.220859714,-177.3813492959096
28900520.154140152,-174.77110806819036
28933854.08742059,-168.3706967632421
28967188.02070103,-132.91480345418518
29000521.953981467,-127.21710994727769
29033855.887261905,-133.5676262249117
29067189.820542343,-167.9774017062682
29100523.75382278,-173.74369458939952
29133857.687103223,-175.74607644351775
29167191.62038366,-171.47070697183895
29200525.5536641,-171.41367527327444
29233859.486944538,-173.09667320469634
29267193.420224976,-173.72147703461192
29300527.353505414,-169.94473691246313
29333861.286785852,-174.24505785642648
29367195.22006629,-179.2323935848236
29400529.15334673,-173.10695504847698
29433863.086627167,-172.91814692192378
29467197.019907605,-178.68243270339977
29500530.953188043,-170.96230388908964
29533864.88646848,-174.20351491808603
29567198.819748923,-190.72276821151223
29600532.75302936,-170.86760373377004
29633866.6863098,-170.6274008460582
29667200.619590238,-185.8216189837199
29700534.552870676,-171.12778091918275
29733868.486151114,-169.9283716472577
29767202.419431552,-191.54082095412807
29800536.35271199,-169.81871743336444
29833870.28599243,-173.8106474254047
29867204.219272867,-176.9321724033582
29900538.152553305,-176.3278356881992
29933872.085833743,-170.12594584528478
29967206.01911418,-133.38483531726428
30000539.952394623,-127.69266211701735
30033873.88567506,-134.03236652055367
30067207.8189555,-167.43522629117592
30100541.752235938,-172.24478776712263
30133875.685516376,-174.22129942308888
30167209.618796814,-172.60368591603458
30200543.552077252,-170.39308637470685
30233877.48535769,-169.89091975461645
30267211.41863813,-169.90649749399455
30300545.351918567,-167.5354953482368
30333879.285199005,-170.4204232790085
30367213.218479443,-177.13709418474843
30400547.15175988,-170.47743850976954
30433881.085040323,-170.23428039342116
30467215.01832076,-181.59876274824944
30500548.9516012,-171.34346149739943
30533882.884881638,-169.87727461625218
30567216.818162076,-183.6705406495019
30600550.751442514,-171.95191133113212
30633884.684722953,-169.37242873752217
30667218.61800339,-181.02686811599597
30700552.55128383,-169.94828036687284
30733886.484564267,-167.7683665919172
30767220.417844705,-184.18072705602486
30800554.351125143,-167.84236945788928
30833888.28440558,-168.6442486710232
30867222.217686024,-180.39781835150086
30900556.15096646,-170.51949592586288
30933890.0842469,-167.89380261990993
30967224.017527338,-133.58428102766234
31000557.950807776,-127.87086102477372
31033891.884088214,-134.18050243451967
31067225.817368653,-166.71941104241054
31100559.75064909,-168.33007258752704
31133893.68392953,-168.12456522349896
31167227.617209967,-168.40290043736434
31200561.550490405,-167.46712540900518
31233895.483770844,-167.17982515134577
31267229.41705128,-168.88190386419794
31300563.350331724,-167.38792092457157
31333897.283612162,-167.5270109686068
31367231.2168926,-172.05160667202574
31400565.15017304,-171.03676778833903
31433899.083453476,-168.34409366669462
31467233.016733915,-172.7582990765741
31500566.950014353,-170.494377728395
31533900.88329479,-168.2958640288963
31567234.81657523,-173.43019884476234
31600568.749855667,-173.54501796114909
31633902.683136106,-167.59944220754414
31667236.616416544,-172.53976272123438
31700570.549696982,-172.1215509869014
31733904.482977424,-166.28901064024694
31767238.416257862,-174.2809513423149
31800572.3495383,-168.07968963230732
31833906.28281874,-164.7476424376622
31867240.216099177,-179.70359335204765
31900574.149379615,-168.1948252807516
31933908.082660053,-179.05232992895435
31967242.01594049,-134.20151980148887
32000575.94922093,-128.36871341478945
32033909.882501367,-134.5752926798212
32067243.815781806,-167.8766803413117
32100577.749062244,-164.63075651598507
32133911.682342682,-164.80326813760968
32167245.615623124,-167.1416633187838
32200579.548903562,-168.0899219900558
32233913.482184,-165.61416311959843
32267247.41546444,-165.0252787603901
32300581.348744877,-165.90593791738812
32333915.282025315,-165.7855836571005
32367249.215305753,-167.13176104552565
32400583.14858619,-169.18593285032864
32433917.08186663,-165.6190881961138
32467251.015147068,-167.28189844525792
32500584.948427506,-169.46347446851598
32533918.881707944,-165.61159864369563
32567252.814988382,-167.2612843993701
32600586.74826882,-173.67834372636844
32633920.681549262,-167.4843838798353
32667254.6148297,-167.51852729002633
32700588.54811014,-176.01422307392107
32733922.481390577,-165.80463343028958
32767256.414671015,-167.62118711183336
32800590.347951453,-170.1542188647808
32833924.28123189,-163.76219726533196
32867258.21451233,-172.83977351124793
32900592.147792768,-168.2270274793546
32933926.081073206,-185.24243697194066
32967260.014353644,-134.48750412820385
33000593.947634082,-128.61542180762882
33033927.88091452,-134.75368985689008
33067261.814194962,-172.37853537385558
33100595.7474754,-165.94713696681447
33133929.68075584,-165.35775964516787
33167263.614036277,-165.49709535458604
33200597.547316715,-167.61064077244203
33233931.480597153,-166.28659546341208
33267265.41387759,-164.77748480131783
33300599.34715803,-166.27676375641363
33333933.280438468,-165.7105966556745
33367267.213718906,-165.0095539209691
33400601.146999344,-167.7669804109928
33433935.080279782,-166.1876875483161
33467269.01356022,-164.21773230662887
33500602.946840663,-167.408486328952
33533936.8801211,-166.45252465118332
33567270.813401535,-164.61999791533538
33600604.74668197,-168.9774359704671
33633938.67996241,-169.21493141643535
33667272.61324285,-165.0526735627648
33700606.546523295,-168.27179876787955
33733940.47980373,-166.84405033930148
33767274.41308417,-162.96600124117464
33800608.34636461,-167.87582595559365
33833942.27964505,-163.40291046644273
33867276.212925486,-166.16810678761
33900610.146205924,-169.68149025979673
33933944.07948636,-166.86867572921344
33967278.0127668,-134.86609790132786
34000611.94604724,-129.10777898987254
34033945.87932768,-135.4227423252132
34067279.812608115,-169.96422664197823
34100613.74588855,-168.10280092430537
34133947.67916899,-166.27930957299927
34167281.61244943,-165.816237650447
34200615.54572987,-167.46336198618235
34233949.47901031,-166.1768155823377
34267283.412290744,-163.81325569724422
34300617.34557118,-164.44665092203778
34333951.27885162,-165.0027490592512
34367285.21213206,-164.12669005739164
34400619.1454125,-166.7476350982162
34433953.078692935,-168.7638163034926
34467287.01197337,-163.85035702317214
34500620.94525381,-165.3125052410883
34533954.87853425,-168.4589260540078
34567288.81181469,-164.1655212831626
34600622.745095134,-165.06946660432618
34633956.67837557,-170.79867824783048
34667290.61165601,-164.38343363375768
34700624.54493645,-164.07570989087202
34733958.47821689,-170.49169629777137
34767292.411497325,-161.85374056541067
34800626.34477776,-163.48078167200694
34833960.2780582,-165.30899662362987
34867294.21133864,-161.92426966162498
34900628.14461908,-177.42202975052706
34933962.077899516,-163.2829620896432
34967296.011179954,-134.93239445360587
35000629.94446039,-129.14261117815582
35033963.87774083,-135.5599895352642
35067297.81102127,-165.42167349306123
35100631.74430171,-173.12915592704792
35133965.677582145,-166.29625634111216
35167299.61086258,-166.48605883270292
35200633.54414302,-167.50546533890187
35233967.47742346,-168.2658196142353
35267301.4107039,-165.49003807806716
35300635.343984336,-165.62912188577707
35333969.277264774,-167.19144730391858
35367303.21054521,-167.1541302757945
35400637.14382565,-167.67912107597527
35433971.07710609,-172.27306416286086
35467305.010386534,-166.86456405111818
35500638.94366697,-166.36399704883527
35533972.87694741,-172.68847324622777
35567306.81022785,-167.47415611147102
35600640.74350829,-166.27534057192491
35633974.676788725,-171.92461015960518
35667308.61006916,-167.67049191029776
35700642.5433496,-164.4648009711555
35733976.47663004,-169.0862564265335
35767310.40991048,-162.78561461934578
35800644.343190916,-161.56643201716213
35833978.276471354,-166.97766294245758
35867312.20975179,-161.43901488593275
35900646.14303223,-168.93874999910295
35933980.07631267,-167.9181244550474
35967314.00959311,-135.58556860264704
36000647.942873545,-129.6576602546433
36033981.87615398,-135.92986131180092
36067315.80943442,-167.84013592255516
36100649.74271486,-167.15968663486768
36133983.6759953,-164.94658542606075
36167317.609275736,-165.45584692383704
36200651.542556174,-165.42277772397375
36233985.47583661,-166.34697670837585
36267319.40911705,-163.48573101426297
36300653.34239749,-163.58137212564907
36333987.275677934,-165.82771354007508
36367321.20895837,-164.68664212501187
36400655.14223881,-164.31512891912686
36433989.07551925,-168.83514326359705
36467323.00879969,-166.45156025685324
36500656.942080125,-164.59998651107352
36533990.87536056,-170.344454214677
36567324.808641,-167.93051676556914
36600658.74192144,-164.7376773069014
36633992.67520188,-169.43079033888793
36667326.608482316,-169.2134244233205
36700660.541762754,-164.22463947622964
36733994.47504319,-167.19231357260242
36767328.40832363,-166.8201426571757
36800662.34160407,-162.36429683283717
36833996.27488451,-168.08543337624087
36867330.208164945,-163.57853528613575
36900664.14144538,-165.51535792077516
36933998.07472582,-171.9493435455101
36967332.00800626,-135.47848224295436
37000665.9412867,-129.9573535151951
37033999.874567136,-136.42549604040963
37067333.807847574,-171.64845352072007
37100667.74112801,-167.88721624713932
37134001.67440845,-168.9895781222506
37167335.60768889,-166.000192228949
37200669.540969335,-165.88946541714492
37234003.47424977,-167.0573946066702
37267337.40753021,-165.63708737592793
37300671.34081065,-164.19362759961098
37334005.27409109,-165.89698048101616
37367339.207371525,-165.43208865933894
37400673.14065196,-164.08285811062535
37434007.0739324,-166.66071864764643
37467341.00721284,-166.28921936501155
37500674.94049328,-162.85344390214755
37534008.87377372,-165.4799504439723
37567342.807054155,-167.79878128352146
37600676.74033459,-163.24060623788006
37634010.67361503,-165.494296362422
37667344.60689547,-168.25960195894456
37700678.54017591,-162.1625223690384
37734012.473456345,-163.18154857918455
37767346.40673678,-165.11328386264867
37800680.34001722,-159.64181391020952
37834014.27329766,-162.85977441872018
37867348.2065781,-162.72731731618876
37900682.13985854,-161.56363328122
37934016.073138975,-171.6918943506718
37967350.00641941,-136.27664650145746
38000683.93969985,-130.27859695562125
38034017.87298029,-136.33509034791638
38067351.80626073,-168.29697932798794
38100685.73954117,-164.0662356031475
38134019.67282161,-165.93162401353854
38167353.60610205,-164.12822919656145
38200687.53938249,-165.2007539848052
38234021.472662926,-165.335768987228
38267355.405943364,-164.47430878561232
38300689.3392238,-163.1652885884476
38334023.27250424,-166.23364538777795
38367357.20578468,-166.1113559836363
38400691.13906512,-164.62425071083476
38434025.072345555,-166.7150903757599
38467359.00562599,-169.1985149285644
38500692.93890643,-165.67992076314724
38534026.87218687,-168.01191101850173
38567360.80546731,-172.0092847811381
38600694.738747746,-166.39236884662355
38634028.672028184,-167.7970490329909
38667362.60530862,-176.18953798348596
38700696.53858906,-166.0618296601997
38734030.4718695,-163.62227552378187
38767364.40514994,-167.5446474232422
38800698.338430375,-161.4216716232441
38834032.27171081,-161.50262095692366
38867366.20499125,-164.85089995289064
38900700.13827169,-162.16436234672568
38934034.07155213,-188.4025535184725
38967368.00483257,-135.9961517420322
39000701.93811301,-130.51149420099478
39034035.87139345,-137.1433799951725
39067369.80467389,-172.31649915348794
39100703.737954326,-165.58015925647285
39134037.671234764,-169.33551208080954
39167371.6045152,-165.01363015310716
39200705.53779564,-166.92666506284283
39234039.47107608,-165.22619065262438
39267373.40435652,-164.55712224219405
39300707.337636955,-162.73174632136315
39334041.27091739,-165.66460338709555
39367375.20419783,-166.29404961536738
39400709.13747827,-163.9735933181807
39434043.07075871,-164.11503143297904
39467377.004039146,-165.9746106097815
39500710.937319584,-162.46781109977545
39534044.87060002,-162.83164195410973
39567378.80388046,-166.84957363774603
39600712.7371609,-163.35057069508096
39634046.67044134,-162.93842572888047
39667380.603721775,-166.0858612825132
39700714.53700221,-161.0270430541125
39734048.47028265,-160.3714691153307
39767382.40356309,-162.87701255579466
39800716.33684353,-158.0304450366591
39834050.27012397,-159.8612546153269
39867384.20340441,-162.31410615224354
39900718.13668485,-161.12720822234695
39934052.06996529,-172.32832877872025
39967386.003245726,-137.0438037202229
40000719.936526164,-130.93215185837425
40034053.8698066,-137.14464691800433
40067387.80308704,-168.31543317422222
40100721.73636748,-161.58051382854293
40134055.66964792,-163.86052370646883
40167389.602928355,-162.8923752259322
40200723.53620879,-163.56661637896178
40234057.46948923,-162.41035529586208
40267391.40276967,-161.36112967640102
40300725.33605011,-160.98345002540742
40334059.269330546,-164.49122461902962
40367393.202610984,-163.51442546036535
40400727.13589142,-161.71065578752388
40434061.06917186,-163.61652846304028
40467395.0024523,-163.76668267788386
40500728.93573274,-160.95260509646764
40534062.869013175,-163.40580670048814
40567396.80229361,-167.12394655402522
40600730.73557405,-161.93136665640463
40634064.66885449,-162.91725055232706
40667398.60213493,-167.44964435165122
40700732.535415374,-160.44769839015265
40734066.46869581,-160.7561238290086
40767400.40197625,-165.1723174769647
40800734.33525669,-158.63271879446398
40834068.26853713,-162.62952240480246
40867402.201817565,-164.15509181451904
40900736.135098,-162.5916877661753
40934070.06837844,-167.98050816776342
40967404.00165888,-136.97072415666992
41000737.93493932,-131.02803764296402
41034071.868219756,-137.06209113704685
41067405.801500194,-163.74420317459987
41100739.73478063,-162.86818896923532
41134073.66806107,-163.6489053988919
41167407.60134151,-162.92097801551319
41200741.53462195,-164.14294268149533
41234075.467902385,-164.23363214986895
41267409.40118282,-162.27663078798585
41300743.33446326,-162.49277624092542
41334077.2677437,-167.22363254943392
41367411.20102414,-164.95679649794496
41400745.134304576,-163.1696479741222
41434079.067585014,-167.63046212345913
41467413.00086545,-165.7943317788459
41500746.93414589,-162.37319510092078
41534080.86742633,-166.55235736559405
41567414.80070677,-168.0732770217528
41600748.73398721,-163.5061153416748
41634082.66726765,-166.85617035189594
41667416.60054809,-172.4123586488017
41700750.53382853,-162.7857649764295
41734084.467108965,-163.97823495425487
41767418.4003894,-169.4761459501463
41800752.33366984,-161.89633496766908
41834086.26695028,-168.53619089239902
41867420.20023072,-168.0730359487038
41900754.133511156,-166.34315758102383
41934088.066791594,-169.29656338095367
41967422.00007203,-137.1974877586908
42000755.93335247,-131.49734633744075
42034089.86663291,-137.82655749895196
42067423.79991335,-164.4667751145405
42100757.733193785,-166.5861244213038
42134091.66647422,-166.62128627115467
42167425.59975466,-166.03358067770557
42200759.5330351,-167.24733885453543
42234093.46631554,-168.42333913075032
42267427.399595976,-165.6837350853755
42300761.332876414,-166.838432691952
42334095.26615685,-173.9174759518161
42367429.19943729,-169.09846217507547
42400763.13271773,-168.19255024322106
42434097.06599817,-177.74107177515492
42467430.99927861,-169.71115599210773
42500764.93255905,-166.0196699508461
42534098.86583949,-172.57619704293916
42567432.79911993,-172.4762548346888
42600766.732400365,-167.71355326240777
42634100.6656808,-173.66500408263738
42667434.59896124,-173.87565907307848
42700768.53224168,-166.81261287618295
42734102.46552212,-170.56582124250065
42767436.398802556,-172.04480307497744
42800770.332082994,-166.11380683421856
42834104.26536343,-176.8425989630215
42867438.19864387,-171.12623418002755
42900772.13192431,-172.29913292187132
42934106.06520475,-167.1749015340157
42967439.998485185,-137.30604648611472
43000773.93176562,-131.6909059655295
43034107.86504606,-138.1377786253624
43067441.7983265,-168.02663975658757
43100775.73160694,-172.75309856503964
43134109.664887376,-169.27503521581917
43167443.598167814,-169.50527697662548
43200777.53144825,-173.59258468373463
43234111.46472869,-173.9287079820866
43267445.39800913,-169.1032316619156
43300779.33128957,-171.9409160207127
43334113.26457001,-186.15158488481023
43367447.19785045,-177.01718987728836
43400781.13113089,-174.12396420556703
43434115.06441133,-180.5745789146162
43467448.997691765,-173.53032892081
43500782.9309722,-172.10593033094145
43534116.86425264,-180.21757987293546
43567450.79753308,-178.35197209764712
43600784.73081352,-173.3166976732086
43634118.66409396,-181.74824891439468
43667452.597374395,-174.13886336819138
43700786.53065483,-169.63991547450445
43734120.46393527,-175.1672724905348
43767454.39721571,-173.24098994569167
43800788.33049615,-170.2045493081406
43834122.263776585,-187.89278458595982
43867456.19705702,-173.84993715996075
43900790.13033746,-180.8944657916344
43934124.0636179,-172.6267960886263
43967457.99689834,-137.840270904892
44000791.93017878,-132.18266809706006
44034125.863459215,-138.650706461808
44067459.79673965,-171.110796105705
44100793.73002009,-189.54847049465602
44134127.66330053,-177.645689302783
44167461.59658097,-174.4586432828389
44200795.52986141,-174.0033965834486
44234129.46314185,-174.57711742762348
44267463.39642229,-172.06009333119496
44300797.32970273,-176.14894662765568
44334131.262983166,-189.5768700174936
44367465.196263604,-178.15484735020775
44400799.12954404,-175.41979998473806
44434133.06282448,-188.88238691631383
44467466.99610492,-177.42919248900816
44500800.92938536,-174.8406729334387
44534134.862665795,-186.1646603547882
44567468.79594623,-178.30982174210348
44600802.72922667,-177.1337906224366
44634136.66250711,-197.6090699145034
44667470.59578755,-176.08363863940838
44700804.529067986,-173.99992327548426
44734138.462348424,-182.51397899004627
44767472.39562886,-176.96899556381769
44800806.3289093,-173.35673911710447
44834140.26218974,-181.48180809721464
44867474.19547018,-180.66983343627723
44900808.128750615,-184.07189237102557
44934142.06203105,-172.33570585588984
44967475.99531149,-137.95640506080824
45000809.92859193,-132.31586813446322
45034143.86187237,-138.75035719377078
45067477.795152806,-174.9598102483891
45100811.72843325,-189.82388170374423
45134145.66171369,-178.97842482105744
45167479.59499413,-175.1027055467182
45200813.528274566,-179.1124359903692
45234147.461555004,-181.854960446131
45267481.39483544,-179.28715349903905
45300815.32811588,-180.76968515000482
45334149.26139632,-181.25798563440395
45367483.19467676,-178.14432237295907
45400817.127957195,-180.79328552069393
45434151.06123763,-191.08997402892282
45467484.99451807,-179.4409547178144
45500818.92779851,-180.09845057683197
45534152.86107895,-190.76448136392924
45567486.794359386,-177.5192447089323
45600820.727639824,-178.00730549380447
45634154.66092026,-195.20921166645383
45667488.5942007,-180.82748063818417
45700822.52748114,-176.7855975747477
45734156.46076158,-180.5506368847257
45767490.394042015,-177.9141151523268
45800824.32732245,-177.66437281552615
45834158.26060289,-189.63533635626038
45867492.19388333,-181.58402858716258
45900826.12716377,-187.2594212449664
45934160.060444206,-176.6612779751727
45967493.99372465,-138.45076044018634
46000827.92700509,-132.78074994961833
46034161.86028553,-139.19022114946605
46067495.793565966,-176.16070472810804
46100829.726846404,-191.41961850647365
46134163.66012684,-185.34124336826747
46167497.59340728,-189.77265854081818
46200831.52668772,-187.26055011672472
46234165.45996816,-184.13610784297404
46267499.393248595,-190.5139731965026
46300833.32652903,-184.00136805611237
46334167.25980947,-187.2236849006978
46367501.19308991,-180.41849838417406
46400835.12637035,-179.69371537110734
46434169.059650786,-183.87468103768666
46467502.992931224,-182.71499981349388
46500836.92621166,-179.37052904649494
46534170.8594921,-200.09113311776053
46567504.79277254,-179.19577023156552
46600838.72605298,-182.6041440786849
46634172.659333415,-191.96184470358605
46667506.59261385,-178.52708038381468
46700840.52589429,-176.90081755974938
46734174.45917473,-190.23505525363498
46767508.39245517,-179.83074907551804
46800842.325735606,-178.55401985623956
46834176.25901605,-186.72759760429113
46867510.19229649,-186.9997416604814
46900844.12557693,-199.2186453406195
46934178.05885737,-176.0071218249793
46967511.992137805,-138.61078252420654
47000845.92541824,-132.9306361251989
47034179.85869868,-139.31027244696912
47067513.79197912,-180.38668350463493
47100847.72525956,-188.56644449238195
47134181.658539996,-184.34123999671652
47167515.591820434,-186.1537082026213
47200849.52510087,-192.76645334137012
47234183.45838131,-184.37645523676133
47267517.39166175,-179.16886987016215
47300851.32494219,-180.7355779144206
47334185.258222625,-183.31992239011578
47367519.19150306,-182.82569308174595
47400853.1247835,-182.58280056064496
47434187.05806394,-183.7799927123952
47467520.99134438,-179.6376671186536
47500854.924624816,-179.1015221419394
47534188.857905254,-186.37786947276476
47567522.79118569,-184.24194672529853
47600856.72446613,-181.11683150477975
47634190.65774657,-185.7530771266194
47667524.59102701,-182.41555810093163
47700858.52430745,-177.60885472495062
47734192.45758789,-178.29349696841416
47767526.39086833,-183.3029626247859
47800860.32414877,-181.82121290817193
47834194.257429205,-188.68736561402503
47867528.19070964,-187.26879522090624
47900862.12399008,-183.65873330013287
47934196.05727052,-175.7056684639515
47967529.99055096,-139.03352596521972
48000863.923831396,-133.37054211585163
48034197.857111834,-139.7821790219293
48067531.79039227,-179.39165280901565
48100865.72367271,-188.1183791807901
48134199.65695315,-193.40529966789174
48167533.59023359,-183.9815132585039
48200867.523514025,-184.1295239610634
48234201.45679446,-185.55850874759915
48267535.3900749,-185.62320990792819
48300869.32335534,-192.44691573312997
48334203.25663578,-188.94665138673872
48367537.189916216,-184.02286551993643
48400871.123196654,-181.79587154972148
48434205.05647709,-184.46443517112033
48467538.98975753,-181.95276992280026
48500872.92303797,-184.01307092761743
48534206.85631841,-200.17327241821545
48567540.789598845,-183.26500468841854
48600874.72287929,-183.15697846187925
48634208.65615973,-183.5998499884002
48667542.58944017,-178.01836811568137
48700876.522720605,-179.1044878140968
48734210.45600104,-188.49819792737858
48767544.38928148,-188.68905213904824
48800878.32256192,-185.4075635600787
48834212.25584236,-186.559673725435
48867546.189122796,-189.4725194424869
48900880.122403234,-188.4612867227221
48934214.05568367,-176.08963647613427
48967547.98896411,-139.1449401240195
49000881.92224455,-133.4906523608211
49034215.85552499,-139.89300020322017
49067549.788805425,-178.37618223976875
49100883.72208586,-195.9592995585487
49134217.6553663,-182.8295203080986
49167551.58864674,-180.23523657040874
49200885.52192718,-183.001080380831
49234219.455207616,-184.0478436624902
49267553.388488054,-187.28078418228066
49300887.32176849,-186.4593382847335
49334221.25504893,-185.8045919296614
49367555.18832937,-184.1469576860662
49400889.12160981,-188.14663446530756
49434223.054890245,-193.58715330745991
49467556.98817069,-181.20266967564936
49500890.92145113,-180.86512912934148
49534224.85473157,-183.03405852210616
49567558.788012005,-191.85433004800694
49600892.72129244,-189.48127737829864
49634226.65457288,-194.0192436932389
49667560.58785332,-186.72188875938355
49700894.52113376,-187.8802538258248
49734228.4544142,-183.6201311627509
49767562.387694634,-180.67779058673733
49800896.32097507,-193.841301220541
49834230.25425551,-186.11118119816706
49867564.18753595,-186.95971277393272
49900898.12081639,-188.09770661655057
49934232.054096825,-181.18209353297777
49967565.98737726,-139.62687325036833
50000899.9206577,-133.94842917278595
50034233.85393814,-140.378595198446
50067567.78721858,-176.32762508516592
50100901.72049902,-191.43987254778494
50134235.653779455,-188.24114854544322
50167569.58705989,-184.43114944821002
50200903.52034033,-188.85834735900272
50234237.45362077,-192.06729241428047
50267571.38690121,-188.26447002531924
50300905.320181645,-189.34608258109606
50334239.25346209,-183.85621885846513
50367573.18674253,-184.37100633657295
50400907.12002297,-187.6132815558899
50434241.053303406,-217.05995428965122
50467574.986583844,-185.72307327770625
50500908.91986428,-185.7463353051003
50534242.85314472,-190.32878303053707
50567576.78642516,-196.94275882952087
50600910.7197056,-193.4788033360487
50634244.652986035,-199.18562838009012
50667578.58626647,-191.97350212358162
50700912.51954691,-183.9349207114878
50734246.45282735,-184.06672224093708
50767580.38610779,-186.99236048305966
50800914.319388226,-187.1647293225311
50834248.252668664,-200.02083157645308
50867582.1859491,-198.77400894464856
50900916.11922954,-202.48310282360433
50934250.05250998,-175.2842452752364
50967583.98579042,-139.7156678401991
51000917.919070855,-134.05633453612634
51034251.85235129,-140.43963818929416
51067585.78563173,-187.104839031001
51100919.71891217,-183.88510582128274
51134253.65219261,-190.93290781563041
51167587.585473046,-191.2325002376795
51200921.518753484,-200.83748065480142
51234255.45203393,-188.9927052177633
51267589.38531437,-181.22660057987684
51300923.318594806,-179.80951613020824
51334257.251875244,-180.1062801154447
51367591.18515568,-182.60564048174277
51400925.11843612,-193.09417083596043
51434259.05171656,-188.48026928906702
51467592.984997,-190.89246409065407
51500926.918277435,-191.09652514514792
51534260.85155787,-185.70951332185135
51567594.78483831,-181.995776153918
51600928.71811875,-187.62118184714427
51634262.65139919,-188.52856304647048
51667596.584679626,-184.16891155277733
51700930.517960064,-182.40635365519606
51734264.4512405,-181.66593874539157
51767598.38452094,-182.49080512702335
51800932.31780138,-193.52953478443365
51834266.25108182,-185.02170706412218
51867600.184362255,-188.7374458522498
51900934.11764269,-183.5182813004118
51934268.05092313,-180.09159453296814
51967601.98420357,-140.1724643416731
52000935.91748401,-134.54068245673471
52034269.850764446,-140.99387233638564
52067603.784044884,-180.93862877685814
52100937.71732533,-185.03860200639025
52134271.65060577,-192.08232105137586
52167605.583886206,-191.34129559982927
52200939.517166644,-189.06808755099286
52234273.45044708,-192.46311949931186
52267607.38372752,-187.02270020094056
52300941.31700796,-181.45081900313232
52334275.2502884,-185.69281988129742
52367609.183568835,-185.56967342892438
52400943.11684927,-180.91676371500944
52434277.05012971,-184.02757823454462
52467610.98341015,-182.9581297253731
52500944.91669059,-181.668785020486
52534278.849971026,-183.34814566389537
52567612.783251464,-188.82084889269498
52600946.7165319,-184.27187933704846
52634280.64981234,-186.15082513589581
52667614.58309278,-190.5728058736129
52700948.51637322,-186.32574216169934
52734282.449653655,-181.41372061431764
52767616.38293409,-178.81312605802526
52800950.31621453,-202.53489802933558
52834284.24949497,-185.15924415387667
52867618.18277541,-188.8940926575239
52900952.116055846,-184.90084677773356
52934286.049336284,-175.72693883126948
52967619.98261673,-140.28288154664233
53000953.91589717,-134.65630387125844
53034287.84917761,-141.11450893401678
53067621.782458045,-181.555783445355
53100955.71573848,-182.01256864052476
53134289.64901892,-194.20425996910683
53167623.58229936,-193.41047629880183
53200957.5155798,-185.62230179355115
53234291.448860236,-190.5647464001103
53267625.38214067,-203.97759458700764
53300959.31542111,-182.84165953147624
53334293.24870155,-183.65537769012144
53367627.18198199,-188.3179058006326
53400961.11526243,-183.9260602167131
53434295.048542865,-180.21301025336757
53467628.9818233,-177.8045146516415
53500962.91510374,-179.77375100370082
53534296.84838418,-182.22546885492662
53567630.78166462,-190.02332647801023
53600964.714945056,-193.95598318654282
53634298.648225494,-187.96116699819817
53667632.58150593,-189.16327037771526
53700966.51478637,-185.17222014240954
53734300.44806681,-181.76207412418484
53767634.38134725,-181.46751758894243
53800968.314627685,-187.09608597281414
53834302.24790813,-180.9073333880116
53867636.18118857,-180.08148465597822
53900970.11446901,-185.8524227053584
53934304.047749445,-179.29012311916796
53967637.98102988,-140.71365633151171
54000971.91431032,-135.0854396661526
54034305.84759076,-141.56789367749406
54067639.7808712,-177.13834494462048
54100973.714151636,-185.22499676202364
54134307.647432074,-189.93217730290877
54167641.58071251,-189.51781247497993
54200975.51399295,-191.21932349625067
54234309.44727339,-189.39862555703326
54267643.38055383,-189.51748753642653
54300977.313834265,-187.6034066679017
54334311.2471147,-183.02659914405152
54367645.18039514,-182.59748268118244
54400979.11367558,-185.71218552178988
54434313.04695602,-204.450598142659
54467646.980236456,-187.0292801701346
54500980.913516894,-186.42573737076629
54534314.84679733,-184.2539828602439
54567648.78007777,-195.9175679582935
54600982.71335821,-186.23615482400072
54634316.64663865,-201.03935703928852
54667650.579919085,-187.468571523508
54700984.51319952,-200.77114715004782
